Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Al,Peak_Amplitude@Al,Si,Peak_Amplitude@Si,Fe,Peak_Amplitude@Fe,Ca,Peak_Amplitude@Ca,Ti,Peak_Amplitude@Ti,Cr,Peak_Amplitude@Cr,O,Peak_Amplitude@O
68.0637,66.8217,66.8422,68.0849,102.405,102.507,104.636,104.646,2024-03-23T22:21:57.772,,,,,,,,,,,,,,,,
67.6591,66.4161,66.4366,67.6803,102.414,102.514,104.611,104.62,2024-03-23T22:22:05.772,,,,,,,,,,,,,,,,
67.2544,66.0103,66.031,67.2757,102.424,102.522,104.588,104.595,2024-03-23T22:22:13.772,,,,,,,,,,,,,,,,
66.8497,65.6048,65.6255,66.8711,102.434,102.529,104.565,104.572,2024-03-23T22:22:21.772,,,,,,,,,,,,,,,,
66.4452,65.1992,65.2201,66.4666,102.442,102.536,104.544,104.548,2024-03-23T22:22:29.772,,,,,,,,,,,,,,,,
66.0407,64.7937,64.8146,66.0622,102.451,102.543,104.522,104.526,2024-03-23T22:22:37.772,,,,,,,,,,,,,,,,
65.6362,64.3883,64.4093,65.6578,102.459,102.549,104.501,104.504,2024-03-23T22:22:45.772,,,,,,,,,,,,,,,,
65.2318,63.9829,64.004,65.2535,102.467,102.555,104.482,104.483,2024-03-23T22:22:53.772,,,,,,,,,,,,,,,,
64.8274,63.5777,63.5988,64.8492,102.475,102.56,104.462,104.463,2024-03-23T22:23:01.772,,,,,,,,,,,,,,,,
64.4232,63.1724,63.1936,64.445,102.482,102.566,104.443,104.442,2024-03-23T22:23:09.772,,,,,,,,,,,,,,,,
64.0189,62.7672,62.7884,64.0408,102.489,102.571,104.425,104.423,2024-03-23T22:23:17.772,,,,,,,,,,,,,,,,
63.6146,62.362,62.3834,63.6366,102.495,102.576,104.407,104.405,2024-03-23T22:23:25.772,,,,,,,,,,,,,,,,
63.2105,61.9569,61.9783,63.2325,102.502,102.581,104.389,104.387,2024-03-23T22:23:33.772,,,,,,,,,,,,,,,,
62.8064,61.5518,61.5733,62.8284,102.508,102.587,104.373,104.369,2024-03-23T22:23:41.772,,,,,,,,,,,,,,,,
62.4022,61.1469,61.1684,62.4244,102.514,102.591,104.356,104.352,2024-03-23T22:23:49.772,,,,,,,,,,,,,,,,
61.9983,60.742,60.7636,62.0204,102.52,102.595,104.34,104.335,2024-03-23T22:23:57.772,,,,,,,,,,,,,,,,
61.5944,60.3371,60.3587,61.6165,102.525,102.599,104.324,104.319,2024-03-23T22:24:05.772,,,,,,,,,,,,,,,,
61.1904,59.9323,59.954,61.2126,102.53,102.603,104.309,104.303,2024-03-23T22:24:13.772,,,,,,,,,,,,,,,,
60.7866,59.5275,59.5492,60.8088,102.535,102.607,104.294,104.288,2024-03-23T22:24:21.772,,,,,,,,,,,,,,,,
60.3827,59.1229,59.1446,60.405,102.54,102.61,104.279,104.273,2024-03-23T22:24:29.772,,,,,,,,,,,,,,,,
59.979,58.7182,58.7399,60.0013,102.545,102.614,104.265,104.258,2024-03-23T22:24:37.772,,,,,,,,,,,,,,,,
59.5753,58.3136,58.3353,59.5975,102.549,102.617,104.251,104.243,2024-03-23T22:24:45.772,,,,,,,,,,,,,,,,
59.1715,57.9091,57.9308,59.1938,102.554,102.62,104.238,104.23,2024-03-23T22:24:53.772,,,,,,,,,,,,,,,,
58.768,57.5046,57.5264,58.7903,102.558,102.623,104.224,104.216,2024-03-23T22:25:01.772,,,,,,,,,,,,,,,,
58.3644,57.1001,57.1219,58.3867,102.562,102.626,104.212,104.203,2024-03-23T22:25:09.772,,,,,,,,,,,,,,,,
57.9608,56.6957,56.7175,57.9831,102.566,102.629,104.199,104.19,2024-03-23T22:25:17.772,,,,,,,,,,,,,,,,
57.5572,56.2913,56.3132,57.5796,102.57,102.632,104.187,104.177,2024-03-23T22:25:25.772,,,,,,,,,,,,,,,,
57.1538,55.8871,55.9089,57.1762,102.573,102.634,104.174,104.165,2024-03-23T22:25:33.772,,,,,,,,,,,,,,,,
56.7504,55.4828,55.5046,56.7728,102.576,102.637,104.162,104.152,2024-03-23T22:25:41.772,,,,,,,,,,,,,,,,
56.347,55.0785,55.1004,56.3694,102.58,102.639,104.151,104.141,2024-03-23T22:25:49.772,,,,,,,,,,,,,,,,
55.9436,54.6744,54.6963,55.966,102.583,102.641,104.14,104.129,2024-03-23T22:25:57.772,,,,,,,,,,,,,,,,
55.5404,54.2702,54.2921,55.5627,102.586,102.644,104.129,104.118,2024-03-23T22:26:05.772,,,,,,,,,,,,,,,,
55.137,53.8663,53.8882,55.1594,102.589,102.646,104.118,104.107,2024-03-23T22:26:13.772,,,,,,,,,,,,,,,,
54.7339,53.4622,53.4841,54.7563,102.592,102.648,104.107,104.096,2024-03-23T22:26:21.772,,,,,,,,,,,,,,,,
54.3307,53.0583,53.0801,54.3531,102.594,102.65,104.097,104.085,2024-03-23T22:26:29.772,,,,,,,,,,,,,,,,
53.9276,52.6543,52.6762,53.9499,102.597,102.651,104.086,104.075,2024-03-23T22:26:37.772,,,,,,,,,,,,,,,,
53.5245,52.2504,52.2723,53.5468,102.6,102.653,104.076,104.064,2024-03-23T22:26:45.772,,,,,,,,,,,,,,,,
53.1214,51.8468,51.8685,53.1437,102.602,102.654,104.066,104.055,2024-03-23T22:26:53.772,,,,,,,,,,,,,,,,
52.7185,51.4429,51.4647,52.7408,102.604,102.656,104.057,104.044,2024-03-23T22:27:01.772,,,,,,,,,,,,,,,,
52.3154,51.0391,51.0609,52.3377,102.607,102.658,104.047,104.035,2024-03-23T22:27:09.772,,,,,,,,,,,,,,,,
51.9125,50.6355,50.6572,51.9347,102.608,102.659,104.038,104.025,2024-03-23T22:27:17.772,,,,,,,,,,,,,,,,
51.5096,50.2318,50.2535,51.5318,102.61,102.66,104.028,104.016,2024-03-23T22:27:25.772,,,,,,,,,,,,,,,,
51.1067,49.8282,49.8499,51.1289,102.612,102.662,104.02,104.007,2024-03-23T22:27:33.772,,,,,,,,,,,,,,,,
50.7039,49.4246,49.4463,50.7261,102.614,102.663,104.011,103.998,2024-03-23T22:27:41.772,,,,,,,,,,,,,,,,
50.3011,49.0211,49.0428,50.3232,102.616,102.664,104.002,103.989,2024-03-23T22:27:49.772,,,,,,,,,,,,,,,,
49.8983,48.6176,48.6393,49.9204,102.618,102.665,103.993,103.981,2024-03-23T22:27:57.772,,,,,,,,,,,,,,,,
49.4956,48.2142,48.2357,49.5176,102.619,102.666,103.985,103.972,2024-03-23T22:28:05.772,,,,,,,,,,,,,,,,
49.0929,47.8108,47.8323,49.1149,102.621,102.667,103.977,103.964,2024-03-23T22:28:13.772,,,,,,,,,,,,,,,,
48.6902,47.4075,47.4291,48.7122,102.622,102.668,103.969,103.956,2024-03-23T22:28:21.772,,,,,,,,,,,,,,,,
48.2877,47.0041,47.0256,48.3096,102.624,102.669,103.961,103.948,2024-03-23T22:28:29.772,,,,,,,,,,,,,,,,
47.885,46.6008,46.6223,47.9069,102.626,102.67,103.953,103.94,2024-03-23T22:28:37.772,,,,,,,,,,,,,,,,
47.4824,46.1976,46.219,47.5043,102.627,102.67,103.945,103.932,2024-03-23T22:28:45.772,,,,,,,,,,,,,,,,
47.0799,45.7944,45.8158,47.1017,102.628,102.671,103.937,103.924,2024-03-23T22:28:53.772,,,,,,,,,,,,,,,,
46.6774,45.3913,45.4126,46.6992,102.629,102.671,103.93,103.917,2024-03-23T22:29:01.772,,,,,,,,,,,,,,,,
46.275,44.9882,45.0095,46.2967,102.63,102.672,103.923,103.909,2024-03-23T22:29:09.772,,,,,,,,,,,,,,,,
45.8726,44.5852,44.6064,45.8942,102.631,102.672,103.915,103.902,2024-03-23T22:29:17.772,,,,,,,,,,,,,,,,
45.4702,44.1822,44.2033,45.4918,102.632,102.672,103.908,103.895,2024-03-23T22:29:25.772,,,,,,,,,,,,,,,,
45.0679,43.7792,43.8003,45.0894,102.633,102.673,103.9,103.887,2024-03-23T22:29:33.772,,,,,,,,,,,,,,,,
44.6656,43.3762,43.3972,44.687,102.633,102.674,103.894,103.881,2024-03-23T22:29:41.772,,,,,,,,,,,,,,,,
44.2631,42.9733,42.9943,44.2845,102.635,102.674,103.887,103.874,2024-03-23T22:29:49.772,,,,,,,,,,,,,,,,
43.8609,42.5704,42.5913,43.8822,102.635,102.674,103.88,103.867,2024-03-23T22:29:57.772,,,,,,,,,,,,,,,,
43.4587,42.1676,42.1885,43.4799,102.636,102.674,103.874,103.86,2024-03-23T22:30:05.772,,,,,,,,,,,,,,,,
43.0565,41.7648,41.7856,43.0776,102.637,102.674,103.867,103.854,2024-03-23T22:30:13.772,,,,,,,,,,,,,,,,
42.6542,41.362,41.3828,42.6754,102.637,102.674,103.86,103.848,2024-03-23T22:30:21.772,,,,,,,,,,,,,,,,
42.2521,40.9593,40.98,42.2732,102.638,102.674,103.854,103.841,2024-03-23T22:30:29.772,,,,,,,,,,,,,,,,
41.85,40.5567,40.5772,41.8709,102.638,102.674,103.848,103.835,2024-03-23T22:30:37.772,,,,,,,,,,,,,,,,
41.4479,40.154,40.1745,41.4688,102.639,102.674,103.841,103.828,2024-03-23T22:30:45.772,,,,,,,,,,,,,,,,
41.0459,39.7514,39.7718,41.0666,102.639,102.674,103.835,103.822,2024-03-23T22:30:53.772,,,,,,,,,,,,,,,,
40.6438,39.3488,39.3691,40.6645,102.64,102.674,103.829,103.816,2024-03-23T22:31:01.772,,,,,,,,,,,,,,,,
40.2418,38.9463,38.9665,40.2624,102.64,102.674,103.823,103.81,2024-03-23T22:31:09.772,,,,,,,,,,,,,,,,
39.8398,38.5437,38.5639,39.8603,102.64,102.674,103.817,103.804,2024-03-23T22:31:17.772,,,,,,,,,,,,,,,,
39.4378,38.1411,38.1613,39.4583,102.64,102.674,103.812,103.799,2024-03-23T22:31:25.772,,,,,,,,,,,,,,,,
39.0357,37.7388,37.7588,39.0562,102.641,102.674,103.806,103.793,2024-03-23T22:31:33.772,,,,,,,,,,,,,,,,
38.6339,37.3363,37.3563,38.6542,102.641,102.674,103.8,103.787,2024-03-23T22:31:41.772,,,,,,,,,,,,,,,,
38.232,36.9339,36.9537,38.2522,102.641,102.673,103.795,103.782,2024-03-23T22:31:49.772,,,,,,,,,,,,,,,,
37.8301,36.5316,36.5513,37.8502,102.641,102.673,103.789,103.776,2024-03-23T22:31:57.772,,,,,,,,,,,,,,,,
37.4282,36.1292,36.1489,37.4482,102.641,102.673,103.784,103.771,2024-03-23T22:32:05.772,,,,,,,,,,,,,,,,
37.0264,35.7269,35.7465,37.0463,102.641,102.673,103.778,103.766,2024-03-23T22:32:13.772,,,,,,,,,,,,,,,,
36.6245,35.3246,35.3441,36.6444,102.641,102.672,103.773,103.76,2024-03-23T22:32:21.772,,,,,,,,,,,,,,,,
36.2227,34.9224,34.9418,36.2425,102.641,102.671,103.767,103.755,2024-03-23T22:32:29.772,,,,,,,,,,,,,,,,
35.821,34.5203,34.5395,35.8406,102.641,102.671,103.762,103.75,2024-03-23T22:32:37.772,,,,,,,,,,,,,,,,
35.4193,34.118,34.1372,35.4388,102.641,102.671,103.757,103.745,2024-03-23T22:32:45.772,,,,,,,,,,,,,,,,
35.0175,33.7159,33.735,35.0369,102.641,102.67,103.752,103.74,2024-03-23T22:32:53.772,,,,,,,,,,,,,,,,
34.6158,33.3137,33.3327,34.6351,102.641,102.67,103.747,103.735,2024-03-23T22:33:01.772,,,,,,,,,,,,,,,,
34.2141,32.9116,32.9305,34.2333,102.641,102.669,103.742,103.73,2024-03-23T22:33:09.772,,,,,,,,,,,,,,,,
33.8124,32.5096,32.5283,33.8315,102.64,102.668,103.737,103.725,2024-03-23T22:33:17.772,,,,,,,,,,,,,,,,
33.4108,32.1075,32.1262,33.4298,102.64,102.668,103.732,103.72,2024-03-23T22:33:25.772,,,,,,,,,,,,,,,,
33.0091,31.7056,31.7241,33.028,102.64,102.667,103.727,103.715,2024-03-23T22:33:33.772,,,,,,,,,,,,,,,,
32.6076,31.3035,31.3219,32.6263,102.639,102.666,103.722,103.711,2024-03-23T22:33:41.772,,,,,,,,,,,,,,,,
32.2059,30.9016,30.9199,32.2246,102.639,102.666,103.718,103.706,2024-03-23T22:33:49.772,,,,,,,,,,,,,,,,
31.8044,30.4997,30.5178,31.8229,102.639,102.665,103.713,103.701,2024-03-23T22:33:57.772,,,,,,,,,,,,,,,,
31.4028,30.0977,30.1158,31.4212,102.638,102.664,103.708,103.697,2024-03-23T22:34:05.772,,,,,,,,,,,,,,,,
31.0012,29.6958,29.7137,31.0195,102.638,102.663,103.704,103.692,2024-03-23T22:34:13.772,,,,,,,,,,,,,,,,
30.5996,29.2939,29.3117,30.6178,102.637,102.663,103.699,103.688,2024-03-23T22:34:21.772,,,,,,,,,,,,,,,,
30.1981,28.8921,28.9098,30.2161,102.637,102.662,103.695,103.684,2024-03-23T22:34:29.772,,,,,,,,,,,,,,,,
29.7966,28.4901,28.5078,29.8145,102.636,102.661,103.691,103.679,2024-03-23T22:34:37.772,,,,,,,,,,,,,,,,
29.395,28.0884,28.1059,29.4128,102.636,102.66,103.686,103.675,2024-03-23T22:34:45.772,,,,,,,,,,,,,,,,
28.9936,27.6866,27.704,29.0112,102.635,102.659,103.682,103.671,2024-03-23T22:34:53.772,,,,,,,,,,,,,,,,
28.5921,27.2849,27.3021,28.6097,102.635,102.658,103.677,103.667,2024-03-23T22:35:01.772,,,,,,,,,,,,,,,,
28.1906,26.8831,26.9002,28.208,102.634,102.657,103.673,103.662,2024-03-23T22:35:09.772,,,,,,,,,,,,,,,,
27.7892,26.4813,26.4983,27.8064,102.633,102.656,103.669,103.658,2024-03-23T22:35:17.772,,,,,,,,,,,,,,,,
27.3877,26.0796,26.0964,27.4048,102.633,102.656,103.665,103.654,2024-03-23T22:35:25.772,,,,,,,,,,,,,,,,
26.9862,25.678,25.6946,27.0032,102.632,102.654,103.661,103.65,2024-03-23T22:35:33.772,,,,,,,,,,,,,,,,
26.5849,25.2763,25.2928,26.6017,102.632,102.653,103.657,103.646,2024-03-23T22:35:41.772,,,,,,,,,,,,,,,,
26.1834,24.8746,24.891,26.2001,102.631,102.652,103.652,103.642,2024-03-23T22:35:49.772,,,,,,,,,,,,,,,,
25.782,24.473,24.4893,25.7986,102.63,102.651,103.648,103.638,2024-03-23T22:35:57.772,,,,,,,,,,,,,,,,
25.3806,24.0713,24.0875,25.397,102.629,102.65,103.645,103.634,2024-03-23T22:36:05.772,,,,,,,,,,,,,,,,
24.9791,23.6698,23.6857,24.9954,102.629,102.649,103.64,103.631,2024-03-23T22:36:13.772,,,,,,,,,,,,,,,,
24.5778,23.2682,23.284,24.5939,102.628,102.648,103.636,103.627,2024-03-23T22:36:21.772,,,,,,,,,,,,,,,,
24.1765,22.8666,22.8823,24.1924,102.627,102.647,103.633,103.623,2024-03-23T22:36:29.772,,,,,,,,,,,,,,,,
23.7751,22.4651,22.4807,23.7909,102.626,102.646,103.629,103.619,2024-03-23T22:36:37.772,,,,,,,,,,,,,,,,
23.3737,22.0636,22.079,23.3894,102.625,102.644,103.625,103.615,2024-03-23T22:36:45.772,,,,,,,,,,,,,,,,
22.9724,21.662,21.6773,22.9879,102.624,102.643,103.621,103.612,2024-03-23T22:36:53.772,,,,,,,,,,,,,,,,
22.571,21.2605,21.2756,22.5864,102.623,102.642,103.617,103.608,2024-03-23T22:37:01.772,,,,,,,,,,,,,,,,
22.1697,20.8589,20.8739,22.1849,102.622,102.641,103.614,103.604,2024-03-23T22:37:09.772,,,,,,,,,,,,,,,,
21.7682,20.4575,20.4723,21.7833,102.621,102.64,103.61,103.601,2024-03-23T22:37:17.772,,,,,,,,,,,,,,,,
21.3669,20.0559,20.0706,21.3818,102.62,102.639,103.607,103.597,2024-03-23T22:37:25.772,,,,,,,,,,,,,,,,
20.9655,19.6545,19.6691,20.9803,102.62,102.637,103.603,103.594,2024-03-23T22:37:33.772,,,,,,,,,,,,,,,,
20.5642,19.253,19.2674,20.5789,102.618,102.636,103.599,103.59,2024-03-23T22:37:41.772,,,,,,,,,,,,,,,,
20.1628,18.8516,18.8659,20.1773,102.618,102.635,103.596,103.587,2024-03-23T22:37:49.772,,,,,,,,,,,,,,,,
19.7615,18.4502,18.4642,19.7759,102.617,102.633,103.592,103.584,2024-03-23T22:37:57.772,,,,,,,,,,,,,,,,
19.3602,18.0487,18.0626,19.3744,102.615,102.632,103.589,103.58,2024-03-23T22:38:05.772,,,,,,,,,,,,,,,,
18.9588,17.6474,17.6611,18.9728,102.614,102.63,103.585,103.577,2024-03-23T22:38:13.772,,,,,,,,,,,,,,,,
18.5576,17.246,17.2595,18.5714,102.613,102.629,103.582,103.573,2024-03-23T22:38:21.772,,,,,,,,,,,,,,,,
18.1562,16.8446,16.858,18.1698,102.612,102.627,103.578,103.57,2024-03-23T22:38:29.772,,,,,,,,,,,,,,,,
17.7549,16.4432,16.4564,17.7684,102.611,102.626,103.575,103.567,2024-03-23T22:38:37.772,,,,,,,,,,,,,,,,
17.3535,16.0418,16.0549,17.3669,102.61,102.625,103.572,103.564,2024-03-23T22:38:45.772,,,,,,,,,,,,,,,,
16.9522,15.6404,15.6533,16.9653,102.608,102.623,103.569,103.561,2024-03-23T22:38:53.772,,,,,,,,,,,,,,,,
16.5508,15.2389,15.2517,16.5638,102.607,102.622,103.565,103.558,2024-03-23T22:39:01.772,,,,,,,,,,,,,,,,
16.1494,14.8376,14.8502,16.1623,102.606,102.62,103.562,103.554,2024-03-23T22:39:09.772,,,,,,,,,,,,,,,,
15.7481,14.4363,14.4487,15.7607,102.605,102.618,103.559,103.551,2024-03-23T22:39:17.772,,,,,,,,,,,,,,,,
15.3468,14.035,14.0472,15.3592,102.603,102.617,103.555,103.548,2024-03-23T22:39:25.772,,,,,,,,,,,,,,,,
14.9454,13.6335,13.6456,14.9577,102.602,102.616,103.552,103.545,2024-03-23T22:39:33.772,,,,,,,,,,,,,,,,
14.544,13.2323,13.2442,14.5561,102.601,102.614,103.549,103.542,2024-03-23T22:39:41.772,,,,,,,,,,,,,,,,
14.1427,12.8309,12.8426,14.1547,102.6,102.612,103.546,103.539,2024-03-23T22:39:49.772,,,,,,,,,,,,,,,,
13.7413,12.4296,12.4411,13.7531,102.598,102.611,103.543,103.536,2024-03-23T22:39:57.772,,,,,,,,,,,,,,,,
13.3399,12.0282,12.0396,13.3515,102.597,102.609,103.54,103.533,2024-03-23T22:40:05.772,,,,,,,,,,,,,,,,
12.9385,11.6269,11.6381,12.9499,102.596,102.607,103.536,103.53,2024-03-23T22:40:13.772,,,,,,,,,,,,,,,,
12.5372,11.2255,11.2366,12.5484,102.594,102.606,103.534,103.527,2024-03-23T22:40:21.772,,,,,,,,,,,,,,,,
12.1357,10.8242,10.8351,12.1468,102.593,102.604,103.531,103.524,2024-03-23T22:40:29.772,,,,,,,,,,,,,,,,
11.7343,10.4228,10.4335,11.7452,102.591,102.603,103.528,103.521,2024-03-23T22:40:37.772,,,,,,,,,,,,,,,,
11.3328,10.0215,10.032,11.3436,102.59,102.601,103.524,103.518,2024-03-23T22:40:45.772,,,,,,,,,,,,,,,,
10.9314,9.6201,9.6304,10.942,102.588,102.599,103.522,103.515,2024-03-23T22:40:53.772,,,,,,,,,,,,,,,,
10.5299,9.2188,9.229,10.5403,102.587,102.598,103.519,103.513,2024-03-23T22:41:01.772,,,,,,,,,,,,,,,,
10.1285,8.8174,8.8274,10.1387,102.586,102.596,103.516,103.51,2024-03-23T22:41:09.772,,,,,,,,,,,,,,,,
9.727,8.4161,8.4259,9.737,102.584,102.594,103.513,103.507,2024-03-23T22:41:17.772,,,,,,,,,,,,,,,,
9.3255,8.0148,8.0244,9.3353,102.582,102.592,103.51,103.504,2024-03-23T22:41:25.772,,,,,,,,,,,,,,,,
8.924,7.6133,7.6228,8.9337,102.581,102.59,103.507,103.502,2024-03-23T22:41:33.772,,,,,,,,,,,,,,,,
8.5225,7.212,7.2212,8.5319,102.579,102.588,103.504,103.499,2024-03-23T22:41:41.772,,,,,,,,,,,,,,,,
8.1209,6.8106,6.8197,8.1302,102.578,102.587,103.502,103.496,2024-03-23T22:41:49.772,,,,,,,,,,,,,,,,
7.7194,6.4093,6.4181,7.7285,102.576,102.585,103.499,103.494,2024-03-23T22:41:57.772,,,,,,,,,,,,,,,,
7.3179,6.0078,6.0165,7.3268,102.575,102.583,103.496,103.491,2024-03-23T22:42:05.772,,,,,,,,,,,,,,,,
6.9162,5.6065,5.615,6.925,102.573,102.581,103.493,103.489,2024-03-23T22:42:13.772,,,,,,,,,,,,,,,,
6.5147,5.2051,5.2134,6.5232,102.572,102.579,103.491,103.486,2024-03-23T22:42:21.772,,,,,,,,,,,,,,,,
6.1131,4.8036,4.8118,6.1215,102.57,102.577,103.488,103.483,2024-03-23T22:42:29.772,,,,,,,,,,,,,,,,
5.7114,4.4023,4.4102,5.7196,102.568,102.575,103.485,103.481,2024-03-23T22:42:37.772,,,,,,,,,,,,,,,,
5.3099,4.0009,4.0086,5.3178,102.566,102.573,103.483,103.478,2024-03-23T22:42:45.772,,,,,,,,,,,,,,,,
4.9082,3.5995,3.607,4.9159,102.565,102.571,103.48,103.476,2024-03-23T22:42:53.772,,,,,,,,,,,,,,,,
4.5066,3.198,3.2054,4.5141,102.563,102.569,103.477,103.473,2024-03-23T22:43:01.772,,,,,,,,,,,,,,,,
4.1049,2.7966,2.8037,4.1122,102.561,102.567,103.475,103.471,2024-03-23T22:43:09.772,,,,,,,,,,,,,,,,
3.7031,2.3951,2.4021,3.7103,102.56,102.565,103.472,103.468,2024-03-23T22:43:17.772,,,,,,,,,,,,,,,,
3.3014,1.9936,2.0004,3.3084,102.558,102.564,103.47,103.466,2024-03-23T22:43:25.772,,,,,,,,,,,,,,,,
2.8996,1.5922,1.5988,2.9065,102.556,102.561,103.467,103.464,2024-03-23T22:43:33.772,,,,,,,,,,,,,,,,
2.4979,1.1907,1.1971,2.5045,102.554,102.559,103.465,103.461,2024-03-23T22:43:41.772,,,,,,,,,,,,,,,,
2.0961,0.7893,0.7954,2.1025,102.552,102.557,103.462,103.459,2024-03-23T22:43:49.772,,,,,,,,,,,,,,,,
1.6944,0.3878,0.3938,1.7005,102.55,102.555,103.459,103.456,2024-03-23T22:43:57.772,,,,,,,,,,,,,,,,
1.2926,-0.0139,-0.008,1.2985,102.549,102.553,103.457,103.454,2024-03-23T22:44:05.772,,,,,,,,,,,,,,,,
0.8905,-0.4154,-0.4098,0.8964,102.547,102.551,103.455,103.452,2024-03-23T22:44:13.772,,,,,,,,,,,,,,,,
0.4887,-0.817,-0.8115,0.4943,102.545,102.549,103.453,103.45,2024-03-23T22:44:21.772,,,,,,,,,,,,,,,,
0.0868,-1.2185,-1.2132,0.0923,102.543,102.547,103.45,103.447,2024-03-23T22:44:29.772,,,,,,,,,,,,,,,,
-0.3151,-1.62,-1.615,-0.3098,102.541,102.544,103.447,103.445,2024-03-23T22:44:37.772,,,,,,,,,,,,,,,,
-0.717,-2.0216,-2.0168,-0.7119,102.539,102.542,103.445,103.442,2024-03-23T22:44:45.772,,,,,,,,,,,,,,,,
-1.119,-2.4233,-2.4186,-1.1141,102.537,102.54,103.443,103.44,2024-03-23T22:44:53.772,,,,,,,,,,,,,,,,
-1.521,-2.825,-2.8205,-1.5163,102.535,102.538,103.44,103.438,2024-03-23T22:45:01.772,,,,,,,,,,,,,,,,
-1.9231,-3.2266,-3.2223,-1.9186,102.533,102.535,103.438,103.436,2024-03-23T22:45:09.772,,,,,,,,,,,,,,,,
-2.3251,-3.6282,-3.6242,-2.3208,102.531,102.533,103.436,103.434,2024-03-23T22:45:17.772,,,,,,,,,,,,,,,,
-2.7271,-4.0299,-4.0261,-2.7231,102.529,102.531,103.433,103.432,2024-03-23T22:45:25.772,,,,,,,,,,,,,,,,
-3.1292,-4.4316,-4.4279,-3.1254,102.527,102.529,103.431,103.429,2024-03-23T22:45:33.772,,,,,,,,,,,,,,,,
-3.5313,-4.8333,-4.8299,-3.5277,102.525,102.526,103.429,103.427,2024-03-23T22:45:41.772,,,,,,,,,,,,,,,,
-3.9335,-5.2351,-5.2318,-3.9301,102.523,102.524,103.427,103.425,2024-03-23T22:45:49.772,,,,,,,,,,,,,,,,
-4.3358,-5.6368,-5.6338,-4.3325,102.521,102.521,103.424,103.423,2024-03-23T22:45:57.772,,,,,,,,,,,,,,,,
-4.7379,-6.0386,-6.0357,-4.7349,102.519,102.519,103.422,103.421,2024-03-23T22:46:05.772,,,,,,,,,,,,,,,,
-5.1402,-6.4405,-6.4378,-5.1373,102.517,102.517,103.42,103.419,2024-03-23T22:46:13.772,,,,,,,,,,,,,,,,
-5.5425,-6.8422,-6.8398,-5.5398,102.515,102.514,103.418,103.417,2024-03-23T22:46:21.772,,,,,,,,,,,,,,,,
-5.9448,-7.244,-7.2418,-5.9423,102.512,102.512,103.416,103.415,2024-03-23T22:46:29.772,,,,,,,,,,,,,,,,
-6.347,-7.6459,-7.6438,-6.3448,102.51,102.509,103.413,103.413,2024-03-23T22:46:37.772,,,,,,,,,,,,,,,,
-6.7494,-8.0477,-8.0459,-6.7474,102.508,102.507,103.411,103.411,2024-03-23T22:46:45.772,,,,,,,,,,,,,,,,
