Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Sigma_Mg,Al,Peak_Amplitude@Al,Sigma_Al,Si,Peak_Amplitude@Si,Sigma_Si,Fe,Peak_Amplitude@Fe,Sigma_Fe,Ca,Peak_Amplitude@Ca,Sigma_Ca,Ti,Peak_Amplitude@Ti,Sigma_Ti,Cr,Peak_Amplitude@Cr,Sigma_Cr,O,Peak_Amplitude@O,Sigma_O,Solar_spec_Energy,Solar_spec_Amp,Solar_spec_Power,Reduced_ChiSq
36.8154,35.6382,35.6347,36.8118,-93.9814,-93.9818,-93.0368,-93.0214,2024-06-01T14:18:18.235,1.26,20.287657751620827,0.125,1.49,46.1699737107353,0.07462235631798807,1.74,51.35179070506721,0.056612632975499066,,,,3.69,3.787696173022446,0.07638532890828122,,,,,,,0.535,38.08055501092362,0.017180503132065747,0.40649509526337557,0.9752059777320228,-2.4999999999999987,19.481231180010912
34.3621,33.1843,33.1809,34.3587,-93.9887,-93.9896,-93.0714,-93.0571,2024-06-01T14:19:06.235,1.26,20.64572553580058,0.125,1.49,53.47332444233674,0.06084226446254234,1.74,46.7209578167489,0.06514541336537918,,,,3.69,2.6053886952353924,0.10900727289044472,,,,,,,,,,0.41775741297055313,0.7061809798434734,-2.499999999987893,22.364192757367086
33.953,32.7754,32.772,33.9496,-93.9899,-93.9909,-93.0769,-93.0628,2024-06-01T14:19:14.235,1.26,19.760602634668192,0.125,1.49,49.92979927575929,0.07591797001082057,1.74,51.632094538336965,0.05717227729317997,,,,,,,,,,,,,,,,0.405822777508833,0.9393278924487047,-2.4999999999999956,22.65831887778521
31.9085,30.7307,30.7274,31.9052,-93.9967,-93.9979,-93.1035,-93.0904,2024-06-01T14:19:54.235,1.25,26.662988272896744,0.11343611994723975,1.49,57.637201327717634,0.07406760110732778,1.74,57.8510129151328,0.05883229865039119,,,,,,,,,,,,,,,,0.4072560708107826,1.1063681128345426,-2.4999999999999067,18.787540175654147
31.4998,30.3217,30.3184,31.4965,-93.998,-93.9994,-93.1087,-93.0956,2024-06-01T14:20:02.235,1.26,33.42066672352351,0.125,1.49,52.89701031566691,0.06736624033963752,1.74,55.5524785848488,0.06553794087378177,,,,,,,,,,,,,,,,0.4066410351739072,1.0798481956627974,-2.4999999999999996,39.991011347101264
30.682,29.5038,29.5006,30.6787,-94.0009,-94.0024,-93.1189,-93.1062,2024-06-01T14:20:18.235,1.26,31.12070320565319,0.125,1.49,60.82918925928514,0.05981806709097199,1.74,62.60604504933292,0.06526681997404861,,,,,,,,,,,,,,,,0.3990013460283963,1.3122286503559244,-2.4999999999999933,29.754300213647294
29.8642,28.686,28.6827,29.8609,-94.0039,-94.0055,-93.1289,-93.1165,2024-06-01T14:20:34.235,1.26,32.70180246251702,0.125,1.49,59.034193638712814,0.07027254507216305,1.74,61.13159655181611,0.06187130869816532,,,,,,,,,,,,,,,,0.4007514958970694,1.327558255171498,-2.499999999999884,35.15291303492946
29.4553,28.2771,28.2739,29.452,-94.0054,-94.007,-93.1338,-93.1215,2024-06-01T14:20:42.235,1.26,26.52491555822189,0.125,1.49,58.09907804844905,0.06786074068482759,1.74,56.52627173718793,0.061558100759643304,,,,,,,,,,,,,,,,0.3892265598240243,1.4794201721364144,-2.4999999999999996,24.46307672467049
29.0465,27.8682,27.865,29.0433,-94.0069,-94.0087,-93.1387,-93.1265,2024-06-01T14:20:50.235,1.26,25.279660394671307,0.125,1.49,59.98893479489706,0.06982494940923385,1.74,60.41114988139619,0.05861895381248355,,,,,,,,,,,,,,,,0.3976327933948792,1.2933417699525454,-2.499999999999866,38.772899584207806
28.6376,27.4591,27.4559,28.6343,-94.0085,-94.0102,-93.1435,-93.1316,2024-06-01T14:20:58.235,1.26,23.68327344348369,0.125,1.49,68.83549342893434,0.07098027232329782,1.74,56.19467108290783,0.0642210604962401,,,,,,,,,,,,,,,,0.39563277217240794,1.346801485862105,-2.499999999998882,27.703190094718618
28.2285,27.0503,27.0471,28.2253,-94.01,-94.0118,-93.1482,-93.1364,2024-06-01T14:21:06.235,1.2551799053127757,25.262031801224083,0.125,1.49,60.09760944265379,0.07697419085577795,1.74,55.713917533943636,0.06076435026599023,,,,,,,,,,,,,0.535,30.095668456071632,0.01791879764024604,0.40177746325771263,1.1398387406004957,-2.4999999999999996,25.585467266053207
27.8197,26.6414,26.6382,27.8165,-94.0115,-94.0134,-93.1529,-93.1412,2024-06-01T14:21:14.235,1.26,25.069856439659645,0.125,1.49,58.40192809264413,0.08069478968159141,1.74,53.58565725075515,0.05966142584021456,,,,,,,,,,,,,0.535,55.87380131830998,0.014138450314115106,0.3881984149233297,1.488224929303611,-2.4999999999999947,20.490129854650768
27.0019,25.8236,25.8204,26.9987,-94.0147,-94.0168,-93.1622,-93.1508,2024-06-01T14:21:30.235,1.26,30.732537229560183,0.125,1.49,51.06664548037283,0.07132651390781608,1.74,52.427780026875396,0.06446520187112165,,,,,,,,,,,,,0.535,55.33414070304269,0.01116640666992012,0.3959808958837718,1.3087301381672265,-2.4999999999999996,19.822954725553277
26.5931,25.4146,25.4114,26.5899,-94.0164,-94.0185,-93.1669,-93.1555,2024-06-01T14:21:38.235,1.25,31.9153586410743,0.125,1.49,58.000051066869325,0.08508799065949013,1.74,65.54881013696759,0.05789636915159358,,,,,,,,,,,,,,,,0.3951820761117079,1.3713676068709912,-2.4999999999999982,40.710758891044165
26.1841,25.0057,25.0025,26.1809,-94.0181,-94.0201,-93.1713,-93.1602,2024-06-01T14:21:46.235,1.26,31.655345695651256,0.125,1.49,66.19068576786098,0.06552968595868577,1.74,59.10337969944386,0.06712593629699974,,,,,,,,,,,,,,,,0.4022845854754184,1.3452604563550525,-2.499999999999702,26.688975387703156
25.7752,24.5968,24.5937,25.772,-94.0197,-94.0218,-93.1758,-93.1648,2024-06-01T14:21:54.235,1.26,28.546869398247566,0.125,1.49,53.87778085158055,0.08526552618842549,1.74,61.94703609021779,0.058000381264844726,,,,,,,,,,,,,,,,0.3971772048425899,1.4056697113718544,-2.499999999999993,34.3436715383283
25.3663,24.1879,24.1848,25.3632,-94.0214,-94.0235,-93.1802,-93.1694,2024-06-01T14:22:02.235,1.25,29.787518338562684,0.125,1.49,58.664794201630855,0.0877235912422596,1.74,63.909387480622215,0.05978577924763657,,,,,,,,,,,,,,,,0.3950220392801211,1.3843703911851095,-2.4999999999997264,32.44051545472981
24.9574,23.779,23.7759,24.9543,-94.023,-94.0253,-93.1847,-93.1739,2024-06-01T14:22:10.235,1.26,31.842641221544387,0.125,1.49,59.2465691199483,0.07153657481402638,1.74,66.22821518577979,0.05988325199387467,,,,,,,,,,,,,,,,0.39828559664308516,1.4057736458092442,-2.4999999999999996,32.33633024913413
24.5485,23.3701,23.367,24.5454,-94.0247,-94.0269,-93.189,-93.1784,2024-06-01T14:22:18.235,1.26,29.382055390472463,0.125,1.49,54.957490405995046,0.07865037502912142,1.74,57.20816056192352,0.06260484219305049,,,,,,,,,,,,,,,,0.4068382664296215,1.1377648668449176,-2.4999999999999907,24.873506886601312
24.1396,22.9612,22.9581,24.1366,-94.0264,-94.0287,-93.1933,-93.1828,2024-06-01T14:22:26.235,1.26,34.36247936206252,0.125,1.49,67.88016105503755,0.06663822899861797,1.74,61.677894956047695,0.06429947972392766,,,,,,,,,,,,,,,,0.40361498165763054,1.3593955636673722,-2.4999999999999996,35.41753682581395
23.7307,22.5523,22.5492,23.7276,-94.0282,-94.0306,-93.1977,-93.1872,2024-06-01T14:22:34.235,1.26,31.405416427912005,0.125,1.49,70.20743066773991,0.07066145060590273,1.74,65.94037331572773,0.06019958929885048,,,,,,,,,,,,,,,,0.4021221435152774,1.362903425101161,-2.499999999999998,32.32506154425559
23.3218,22.1433,22.1403,23.3187,-94.03,-94.0324,-93.2019,-93.1916,2024-06-01T14:22:42.235,1.26,29.33440613412358,0.125,1.49,62.952467317596124,0.07067591382459852,1.74,63.112553434818196,0.06248399187894783,,,,,,,,,,,,,,,,0.3820445061430489,1.8887944355528012,-2.4999999999999996,26.8223225314727
22.9129,21.7344,21.7314,22.9098,-94.0318,-94.0342,-93.2062,-93.196,2024-06-01T14:22:50.235,1.26,27.229245021643457,0.125,1.49,67.43705284923243,0.06565135717789902,1.74,61.716284354216285,0.06308643559763573,,,,,,,,,,,,,0.535,32.59978612944083,0.030181380942295537,0.39094677724264243,1.4925237004949634,-2.4999999999997655,24.266396947557247
22.504,21.3255,21.3224,22.5009,-94.0335,-94.0361,-93.2104,-93.2002,2024-06-01T14:22:58.235,1.26,28.489525643610857,0.125,1.49,70.08209257327299,0.06564761030373598,1.74,62.365780034476884,0.06504583348663395,,,,,,,,,,,,,,,,0.4016155233573116,1.2601431188042995,-2.4999999999999996,24.99295955664804
22.095,20.9166,20.9136,22.0919,-94.0353,-94.0379,-93.2145,-93.2045,2024-06-01T14:23:06.235,1.26,28.86833663275508,0.125,1.49,72.28851570384626,0.06640917225094706,1.74,60.832565936257275,0.06216714251624489,,,,,,,,,,,,,,,,0.39578111239703007,1.5780750679422777,-2.4999999999999996,21.782947133303388
21.6861,20.5076,20.5046,21.6831,-94.0372,-94.0398,-93.2186,-93.2087,2024-06-01T14:23:14.235,1.2507799945115279,27.96740164607872,0.125,1.49,65.76176912705957,0.07686734103803944,1.74,63.88692233541446,0.06060087535795453,,,,,,,,,,,,,0.525,17.02047869305043,0.00046797297551523954,0.3975038530302297,1.4585367323843623,-2.4999999999999996,27.520699172528825
