Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Al,Peak_Amplitude@Al,Si,Peak_Amplitude@Si,Fe,Peak_Amplitude@Fe,Ca,Peak_Amplitude@Ca,Ti,Peak_Amplitude@Ti,Cr,Peak_Amplitude@Cr,O,Peak_Amplitude@O
80.8939,79.6159,79.3091,80.5598,-94.8506,-96.3881,-91.642,-89.5305,2023-09-02T03:13:02.474,,,,,,,,,,,,,,,,
80.4915,79.2136,78.9062,80.1577,-94.7479,-96.2393,-91.6649,-89.6437,2023-09-02T03:13:10.474,,,,,,,,,,,,,,,,
80.0891,78.8111,78.5031,79.7557,-94.6536,-96.101,-91.6859,-89.7479,2023-09-02T03:13:18.474,,,,,,,,,,,,,,,,
79.6865,78.4087,78.1003,79.3536,-94.5664,-95.9732,-91.7062,-89.844,2023-09-02T03:13:26.474,,,,,,,,,,,,,,,,
79.2842,78.0063,77.6976,78.9517,-94.4871,-95.8542,-91.7253,-89.9341,2023-09-02T03:13:34.474,,,,,,,,,,,,,,,,
78.8818,77.6037,77.2945,78.5499,-94.4138,-95.7414,-91.7418,-90.018,2023-09-02T03:13:42.474,,,,,,,,,,,,,,,,
78.4793,77.2011,76.8917,78.1477,-94.3435,-95.6368,-91.7581,-90.0943,2023-09-02T03:13:50.474,,,,,,,,,,,,,,,,
78.0768,76.7986,76.489,77.7457,-94.2795,-95.5396,-91.7744,-90.167,2023-09-02T03:13:58.474,,,,,,,,,,,,,,,,
77.6744,76.3959,76.0861,77.3438,-94.2211,-95.4466,-91.7881,-90.2361,2023-09-02T03:14:06.474,,,,,,,,,,,,,,,,
77.2719,75.9932,75.6834,76.9417,-94.1643,-95.3598,-91.8018,-90.2991,2023-09-02T03:14:14.474,,,,,,,,,,,,,,,,
76.8694,75.5906,75.2808,76.5399,-94.1125,-95.2785,-91.8153,-90.3595,2023-09-02T03:14:22.474,,,,,,,,,,,,,,,,
76.4671,75.1879,74.8781,76.1381,-94.0643,-95.2012,-91.8276,-90.4169,2023-09-02T03:14:30.474,,,,,,,,,,,,,,,,
76.0646,74.7851,74.4752,75.7362,-94.0184,-95.1272,-91.8386,-90.4705,2023-09-02T03:14:38.474,,,,,,,,,,,,,,,,
75.662,74.3824,74.0726,75.3341,-93.9742,-95.0578,-91.8495,-90.5204,2023-09-02T03:14:46.474,,,,,,,,,,,,,,,,
75.2596,73.9797,73.6699,74.9322,-93.9332,-94.992,-91.86,-90.5683,2023-09-02T03:14:54.474,,,,,,,,,,,,,,,,
74.8572,73.577,73.2674,74.5304,-93.8948,-94.9297,-91.8701,-90.6139,2023-09-02T03:15:02.474,,,,,,,,,,,,,,,,
74.4548,73.1741,72.8647,74.1286,-93.8587,-94.8696,-91.879,-90.6574,2023-09-02T03:15:10.474,,,,,,,,,,,,,,,,
74.0523,72.7715,72.4623,73.7267,-93.8236,-94.8132,-91.8882,-90.6979,2023-09-02T03:15:18.474,,,,,,,,,,,,,,,,
73.6499,72.3687,72.0598,73.325,-93.7912,-94.7594,-91.8971,-90.7374,2023-09-02T03:15:26.474,,,,,,,,,,,,,,,,
73.2476,71.9659,71.6572,72.9233,-93.7605,-94.7077,-91.9052,-90.7751,2023-09-02T03:15:34.474,,,,,,,,,,,,,,,,
72.8451,71.5631,71.2548,72.5215,-93.7308,-94.6585,-91.9131,-90.8106,2023-09-02T03:15:42.474,,,,,,,,,,,,,,,,
72.4427,71.1604,70.8523,72.1198,-93.7028,-94.6107,-91.92,-90.8448,2023-09-02T03:15:50.474,,,,,,,,,,,,,,,,
72.0403,70.7576,70.4499,71.718,-93.6752,-94.5659,-91.9274,-90.8766,2023-09-02T03:15:58.474,,,,,,,,,,,,,,,,
71.6379,70.3548,70.0475,71.3164,-93.6501,-94.5227,-91.9343,-90.9082,2023-09-02T03:16:06.474,,,,,,,,,,,,,,,,
71.2356,69.952,69.6452,70.9147,-93.6259,-94.4816,-91.9412,-90.9381,2023-09-02T03:16:14.474,,,,,,,,,,,,,,,,
70.8333,69.5492,69.2428,70.5131,-93.603,-94.4418,-91.9475,-90.9672,2023-09-02T03:16:22.474,,,,,,,,,,,,,,,,
70.4309,69.1465,68.8405,70.1115,-93.5808,-94.4033,-91.9532,-90.9947,2023-09-02T03:16:30.474,,,,,,,,,,,,,,,,
70.0286,68.7437,68.4382,69.7099,-93.5592,-94.3669,-91.9593,-91.0208,2023-09-02T03:16:38.474,,,,,,,,,,,,,,,,
69.6262,68.3408,68.0359,69.3084,-93.5393,-94.3315,-91.9648,-91.0467,2023-09-02T03:16:46.474,,,,,,,,,,,,,,,,
69.2238,67.938,67.6336,68.9068,-93.5198,-94.2976,-91.9703,-91.0711,2023-09-02T03:16:54.474,,,,,,,,,,,,,,,,
68.8215,67.5353,67.2315,68.5053,-93.5012,-94.2651,-91.9756,-91.0949,2023-09-02T03:17:02.474,,,,,,,,,,,,,,,,
68.4192,67.1325,66.8293,68.1038,-93.4836,-94.2334,-91.9804,-91.1179,2023-09-02T03:17:10.474,,,,,,,,,,,,,,,,
68.017,66.7297,66.427,67.7024,-93.4663,-94.203,-91.9852,-91.1397,2023-09-02T03:17:18.474,,,,,,,,,,,,,,,,
67.6146,66.3268,66.0249,67.3009,-93.4498,-94.1739,-91.9901,-91.1609,2023-09-02T03:17:26.474,,,,,,,,,,,,,,,,
67.2123,65.9242,65.6229,66.8994,-93.4343,-94.1456,-91.9945,-91.1817,2023-09-02T03:17:34.474,,,,,,,,,,,,,,,,
66.8101,65.5214,65.2208,66.4981,-93.4191,-94.1182,-91.9988,-91.2015,2023-09-02T03:17:42.474,,,,,,,,,,,,,,,,
66.4078,65.1186,64.8187,66.0968,-93.4045,-94.0918,-92.003,-91.2206,2023-09-02T03:17:50.474,,,,,,,,,,,,,,,,
66.0055,64.7157,64.4165,65.6954,-93.3903,-94.0661,-92.0069,-91.2391,2023-09-02T03:17:58.474,,,,,,,,,,,,,,,,
65.6032,64.313,64.0146,65.294,-93.3767,-94.0416,-92.011,-91.257,2023-09-02T03:18:06.474,,,,,,,,,,,,,,,,
65.201,63.9102,63.6126,64.8927,-93.3639,-94.0177,-92.0148,-91.2747,2023-09-02T03:18:14.474,,,,,,,,,,,,,,,,
64.7987,63.5073,63.2104,64.4914,-93.3515,-93.9943,-92.0181,-91.2916,2023-09-02T03:18:22.474,,,,,,,,,,,,,,,,
64.3963,63.1046,62.8085,64.09,-93.3391,-93.9719,-92.0217,-91.3077,2023-09-02T03:18:30.474,,,,,,,,,,,,,,,,
63.9942,62.7018,62.4066,63.6888,-93.3274,-93.9504,-92.0253,-91.3236,2023-09-02T03:18:38.474,,,,,,,,,,,,,,,,
63.5919,62.2991,62.0047,63.2876,-93.3165,-93.9293,-92.0286,-91.3394,2023-09-02T03:18:46.474,,,,,,,,,,,,,,,,
63.1898,61.8964,61.6028,62.8865,-93.3056,-93.9089,-92.0318,-91.3543,2023-09-02T03:18:54.474,,,,,,,,,,,,,,,,
62.7875,61.4937,61.2011,62.4853,-93.2952,-93.8892,-92.035,-91.369,2023-09-02T03:19:02.474,,,,,,,,,,,,,,,,
62.3854,61.0909,60.7992,62.0843,-93.2854,-93.8699,-92.038,-91.3834,2023-09-02T03:19:10.474,,,,,,,,,,,,,,,,
61.9832,60.6881,60.3972,61.6831,-93.2757,-93.851,-92.0407,-91.3972,2023-09-02T03:19:18.474,,,,,,,,,,,,,,,,
61.5809,60.2853,59.9955,61.2819,-93.2658,-93.8329,-92.0436,-91.4102,2023-09-02T03:19:26.474,,,,,,,,,,,,,,,,
61.1787,59.8826,59.5937,60.8808,-93.2569,-93.8154,-92.0464,-91.4234,2023-09-02T03:19:34.474,,,,,,,,,,,,,,,,
60.7765,59.4798,59.192,60.4798,-93.2482,-93.7984,-92.0492,-91.4363,2023-09-02T03:19:42.474,,,,,,,,,,,,,,,,
60.3744,59.0771,58.7902,60.0788,-93.24,-93.7817,-92.0518,-91.4489,2023-09-02T03:19:50.474,,,,,,,,,,,,,,,,
59.9721,58.6743,58.3885,59.6777,-93.2318,-93.7656,-92.0543,-91.461,2023-09-02T03:19:58.474,,,,,,,,,,,,,,,,
59.57,58.2716,57.9868,59.2767,-93.2239,-93.7498,-92.0568,-91.4729,2023-09-02T03:20:06.474,,,,,,,,,,,,,,,,
59.1678,57.8689,57.5852,58.8758,-93.2163,-93.7345,-92.0592,-91.4845,2023-09-02T03:20:14.474,,,,,,,,,,,,,,,,
58.7657,57.4661,57.1835,58.4749,-93.2089,-93.7194,-92.0613,-91.4957,2023-09-02T03:20:22.474,,,,,,,,,,,,,,,,
58.3635,57.0633,56.7818,58.0739,-93.2015,-93.7048,-92.0635,-91.5065,2023-09-02T03:20:30.474,,,,,,,,,,,,,,,,
57.9612,56.6606,56.3802,57.6728,-93.1945,-93.6907,-92.0658,-91.5172,2023-09-02T03:20:38.474,,,,,,,,,,,,,,,,
57.5591,56.2579,55.9787,57.272,-93.188,-93.6769,-92.0679,-91.5278,2023-09-02T03:20:46.474,,,,,,,,,,,,,,,,
57.157,55.8552,55.5771,56.8712,-93.1814,-93.6635,-92.07,-91.538,2023-09-02T03:20:54.474,,,,,,,,,,,,,,,,
56.7549,55.4524,55.1755,56.4703,-93.1752,-93.6502,-92.0719,-91.5481,2023-09-02T03:21:02.474,,,,,,,,,,,,,,,,
56.3526,55.0496,54.7739,56.0693,-93.1689,-93.6373,-92.0737,-91.5577,2023-09-02T03:21:10.474,,,,,,,,,,,,,,,,
55.9504,54.647,54.3725,55.6684,-93.1628,-93.6251,-92.0758,-91.5671,2023-09-02T03:21:18.474,,,,,,,,,,,,,,,,
55.5484,54.2443,53.9711,55.2678,-93.1575,-93.6129,-92.0776,-91.5769,2023-09-02T03:21:26.474,,,,,,,,,,,,,,,,
55.1463,53.8415,53.5696,54.867,-93.152,-93.6011,-92.0795,-91.5861,2023-09-02T03:21:34.474,,,,,,,,,,,,,,,,
54.7441,53.4388,53.1681,54.4662,-93.1467,-93.5895,-92.0812,-91.5951,2023-09-02T03:21:42.474,,,,,,,,,,,,,,,,
54.342,53.0361,52.7667,54.0655,-93.1415,-93.5782,-92.0829,-91.6039,2023-09-02T03:21:50.474,,,,,,,,,,,,,,,,
53.9399,52.6334,52.3653,53.6648,-93.1365,-93.5671,-92.0846,-91.6125,2023-09-02T03:21:58.474,,,,,,,,,,,,,,,,
53.5378,52.2307,51.9639,53.2641,-93.1317,-93.5563,-92.0861,-91.621,2023-09-02T03:22:06.474,,,,,,,,,,,,,,,,
53.1356,51.828,51.5626,52.8633,-93.1269,-93.5457,-92.0877,-91.6292,2023-09-02T03:22:14.474,,,,,,,,,,,,,,,,
52.7335,51.4253,51.1613,52.4627,-93.1224,-93.5355,-92.0892,-91.6374,2023-09-02T03:22:22.474,,,,,,,,,,,,,,,,
52.3314,51.0226,50.7598,52.0621,-93.1181,-93.5251,-92.0904,-91.6454,2023-09-02T03:22:30.474,,,,,,,,,,,,,,,,
51.9293,50.6198,50.3585,51.6613,-93.1134,-93.5154,-92.092,-91.6529,2023-09-02T03:22:38.474,,,,,,,,,,,,,,,,
51.5271,50.2172,49.9573,51.2607,-93.1094,-93.5059,-92.0935,-91.6606,2023-09-02T03:22:46.474,,,,,,,,,,,,,,,,
51.1251,49.8144,49.556,50.8602,-93.1055,-93.4964,-92.0947,-91.6683,2023-09-02T03:22:54.474,,,,,,,,,,,,,,,,
50.7229,49.4117,49.1547,50.4595,-93.1016,-93.4871,-92.096,-91.6756,2023-09-02T03:23:02.474,,,,,,,,,,,,,,,,
50.3207,49.009,48.7534,50.0589,-93.0977,-93.478,-92.0972,-91.6828,2023-09-02T03:23:10.474,,,,,,,,,,,,,,,,
49.9186,48.6063,48.3523,49.6583,-93.094,-93.4694,-92.0986,-91.6898,2023-09-02T03:23:18.474,,,,,,,,,,,,,,,,
49.5165,48.2037,47.9511,49.2578,-93.0907,-93.4608,-92.0998,-91.697,2023-09-02T03:23:26.474,,,,,,,,,,,,,,,,
49.1145,47.801,47.55,48.8574,-93.0873,-93.4523,-92.101,-91.7039,2023-09-02T03:23:34.474,,,,,,,,,,,,,,,,
48.7124,47.3983,47.1488,48.4569,-93.0839,-93.4441,-92.1022,-91.7106,2023-09-02T03:23:42.474,,,,,,,,,,,,,,,,
48.3103,46.9956,46.7477,48.0564,-93.0808,-93.436,-92.1033,-91.7173,2023-09-02T03:23:50.474,,,,,,,,,,,,,,,,
47.9081,46.5929,46.3465,47.6559,-93.0777,-93.4279,-92.1042,-91.7239,2023-09-02T03:23:58.474,,,,,,,,,,,,,,,,
47.506,46.1902,45.9454,47.2554,-93.0745,-93.42,-92.1051,-91.73,2023-09-02T03:24:06.474,,,,,,,,,,,,,,,,
47.1039,45.7875,45.5443,46.8549,-93.0714,-93.4126,-92.1063,-91.7362,2023-09-02T03:24:14.474,,,,,,,,,,,,,,,,
46.7017,45.3848,45.1431,46.4545,-93.0688,-93.4049,-92.1072,-91.7425,2023-09-02T03:24:22.474,,,,,,,,,,,,,,,,
46.2995,44.9821,44.7421,46.0539,-93.0658,-93.3978,-92.1082,-91.7484,2023-09-02T03:24:30.474,,,,,,,,,,,,,,,,
45.8974,44.5794,44.3411,45.6536,-93.0634,-93.3907,-92.1092,-91.7546,2023-09-02T03:24:38.474,,,,,,,,,,,,,,,,
45.4953,44.1768,43.9401,45.2532,-93.061,-93.3837,-92.1102,-91.7606,2023-09-02T03:24:46.474,,,,,,,,,,,,,,,,
45.0932,43.7741,43.5391,44.8529,-93.0585,-93.3768,-92.111,-91.7664,2023-09-02T03:24:54.474,,,,,,,,,,,,,,,,
44.6911,43.3714,43.1381,44.4526,-93.0562,-93.3701,-92.1118,-91.7722,2023-09-02T03:25:02.474,,,,,,,,,,,,,,,,
44.2889,42.9686,42.737,44.0521,-93.0539,-93.3634,-92.1126,-91.7778,2023-09-02T03:25:10.474,,,,,,,,,,,,,,,,
43.8867,42.5659,42.3361,43.6517,-93.0516,-93.357,-92.1135,-91.7832,2023-09-02T03:25:18.474,,,,,,,,,,,,,,,,
43.4846,42.1633,41.9352,43.2514,-93.0496,-93.3508,-92.1144,-91.7889,2023-09-02T03:25:26.474,,,,,,,,,,,,,,,,
43.0825,41.7605,41.5342,42.8511,-93.0476,-93.3445,-92.1151,-91.7943,2023-09-02T03:25:34.474,,,,,,,,,,,,,,,,
42.6803,41.3579,41.1333,42.4507,-93.0456,-93.3383,-92.1158,-91.7996,2023-09-02T03:25:42.474,,,,,,,,,,,,,,,,
42.2782,40.9551,40.7323,42.0504,-93.0436,-93.3321,-92.1162,-91.8048,2023-09-02T03:25:50.474,,,,,,,,,,,,,,,,
41.8759,40.5525,40.3315,41.65,-93.0414,-93.3264,-92.1171,-91.8096,2023-09-02T03:25:58.474,,,,,,,,,,,,,,,,
41.4738,40.1498,39.9306,41.2498,-93.0399,-93.3207,-92.1178,-91.8149,2023-09-02T03:26:06.474,,,,,,,,,,,,,,,,
41.0717,39.7471,39.5298,40.8496,-93.0383,-93.3151,-92.1185,-91.82,2023-09-02T03:26:14.474,,,,,,,,,,,,,,,,
40.6695,39.3444,39.129,40.4493,-93.0367,-93.3095,-92.1192,-91.825,2023-09-02T03:26:22.474,,,,,,,,,,,,,,,,
40.2673,38.9418,38.7282,40.0491,-93.0352,-93.3039,-92.1196,-91.8299,2023-09-02T03:26:30.474,,,,,,,,,,,,,,,,
39.8652,38.539,38.3273,39.6489,-93.0335,-93.2985,-92.1201,-91.8345,2023-09-02T03:26:38.474,,,,,,,,,,,,,,,,
39.463,38.1363,37.9266,39.2486,-93.032,-93.2933,-92.1208,-91.8392,2023-09-02T03:26:46.474,,,,,,,,,,,,,,,,
39.0608,37.7336,37.5257,38.8484,-93.0307,-93.2881,-92.1212,-91.8441,2023-09-02T03:26:54.474,,,,,,,,,,,,,,,,
38.6586,37.3309,37.1249,38.4481,-93.0292,-93.2829,-92.1217,-91.8486,2023-09-02T03:27:02.474,,,,,,,,,,,,,,,,
38.2564,36.9282,36.7241,38.0479,-93.0279,-93.2778,-92.1221,-91.8531,2023-09-02T03:27:10.474,,,,,,,,,,,,,,,,
37.8542,36.5255,36.3234,37.6476,-93.0265,-93.2731,-92.1227,-91.8574,2023-09-02T03:27:18.474,,,,,,,,,,,,,,,,
37.452,36.1228,35.9227,37.2475,-93.0255,-93.2682,-92.1231,-91.862,2023-09-02T03:27:26.474,,,,,,,,,,,,,,,,
37.0497,35.72,35.5219,36.8473,-93.0244,-93.2635,-92.1235,-91.8664,2023-09-02T03:27:34.474,,,,,,,,,,,,,,,,
36.6475,35.3174,35.1212,36.447,-93.0232,-93.2588,-92.124,-91.8706,2023-09-02T03:27:42.474,,,,,,,,,,,,,,,,
36.2453,34.9147,34.7206,36.0469,-93.0222,-93.2543,-92.1244,-91.8749,2023-09-02T03:27:50.474,,,,,,,,,,,,,,,,
35.8431,34.512,34.32,35.6468,-93.0213,-93.25,-92.1249,-91.8792,2023-09-02T03:27:58.474,,,,,,,,,,,,,,,,
35.4409,34.1093,33.9193,35.2467,-93.0206,-93.2456,-92.1253,-91.8835,2023-09-02T03:28:06.474,,,,,,,,,,,,,,,,
35.0387,33.7065,33.5185,34.8466,-93.0197,-93.2411,-92.1255,-91.8877,2023-09-02T03:28:14.474,,,,,,,,,,,,,,,,
34.6363,33.3038,33.1179,34.4463,-93.0187,-93.2368,-92.1258,-91.8916,2023-09-02T03:28:22.474,,,,,,,,,,,,,,,,
34.234,32.9011,32.7172,34.0462,-93.0179,-93.2324,-92.1259,-91.8956,2023-09-02T03:28:30.474,,,,,,,,,,,,,,,,
33.8317,32.4984,32.3167,33.6459,-93.0169,-93.2285,-92.1264,-91.8992,2023-09-02T03:28:38.474,,,,,,,,,,,,,,,,
33.4295,32.0956,31.9159,33.2459,-93.0165,-93.2242,-92.1265,-91.9035,2023-09-02T03:28:46.474,,,,,,,,,,,,,,,,
33.0271,31.6929,31.5153,32.8456,-93.0156,-93.2201,-92.1266,-91.9071,2023-09-02T03:28:54.474,,,,,,,,,,,,,,,,
32.6248,31.2903,31.1149,32.4455,-93.0148,-93.2164,-92.1271,-91.9108,2023-09-02T03:29:02.474,,,,,,,,,,,,,,,,
32.2226,30.8875,30.7143,32.0456,-93.0146,-93.2125,-92.1273,-91.9149,2023-09-02T03:29:10.474,,,,,,,,,,,,,,,,
31.8203,30.4848,30.3137,31.6454,-93.014,-93.2088,-92.1275,-91.9186,2023-09-02T03:29:18.474,,,,,,,,,,,,,,,,
31.418,30.0819,29.913,31.2453,-93.0135,-93.2048,-92.1275,-91.9223,2023-09-02T03:29:26.474,,,,,,,,,,,,,,,,
31.0155,29.6793,29.5127,30.845,-93.0129,-93.2014,-92.1279,-91.9257,2023-09-02T03:29:34.474,,,,,,,,,,,,,,,,
30.6133,29.2765,29.112,30.4451,-93.0128,-93.1976,-92.1279,-91.9296,2023-09-02T03:29:42.474,,,,,,,,,,,,,,,,
30.2109,28.8739,28.7116,30.0449,-93.0121,-93.1942,-92.1281,-91.9329,2023-09-02T03:29:50.474,,,,,,,,,,,,,,,,
29.8087,28.4712,28.3112,29.6449,-93.012,-93.1908,-92.1284,-91.9367,2023-09-02T03:29:58.474,,,,,,,,,,,,,,,,
29.4064,28.0684,27.9106,29.2449,-93.0118,-93.1872,-92.1283,-91.9403,2023-09-02T03:30:06.474,,,,,,,,,,,,,,,,
29.0039,27.6656,27.5101,28.8447,-93.0114,-93.1838,-92.1284,-91.9435,2023-09-02T03:30:14.474,,,,,,,,,,,,,,,,
28.6015,27.2628,27.1095,28.4446,-93.0112,-93.1804,-92.1284,-91.947,2023-09-02T03:30:22.474,,,,,,,,,,,,,,,,
28.199,26.8601,26.709,28.0444,-93.0108,-93.177,-92.1284,-91.9503,2023-09-02T03:30:30.474,,,,,,,,,,,,,,,,
27.7966,26.4573,26.3086,27.6443,-93.0106,-93.174,-92.1286,-91.9536,2023-09-02T03:30:38.474,,,,,,,,,,,,,,,,
27.3942,26.0546,25.9081,27.2442,-93.0107,-93.1707,-92.1286,-91.957,2023-09-02T03:30:46.474,,,,,,,,,,,,,,,,
26.9918,25.6518,25.5076,26.8441,-93.0105,-93.1676,-92.1286,-91.9602,2023-09-02T03:30:54.474,,,,,,,,,,,,,,,,
26.5893,25.2491,25.1072,26.444,-93.0104,-93.1646,-92.1287,-91.9634,2023-09-02T03:31:02.474,,,,,,,,,,,,,,,,
26.1869,24.8462,24.7066,26.0439,-93.0105,-93.1614,-92.1285,-91.9668,2023-09-02T03:31:10.474,,,,,,,,,,,,,,,,
25.7844,24.4435,24.3063,25.6437,-93.0102,-93.1585,-92.1286,-91.9697,2023-09-02T03:31:18.474,,,,,,,,,,,,,,,,
25.382,24.0408,23.9059,25.2437,-93.0105,-93.1557,-92.1287,-91.9731,2023-09-02T03:31:26.474,,,,,,,,,,,,,,,,
24.9795,23.638,23.5055,24.8437,-93.0107,-93.1527,-92.1285,-91.9763,2023-09-02T03:31:34.474,,,,,,,,,,,,,,,,
24.577,23.2351,23.1049,24.4435,-93.0106,-93.1496,-92.1282,-91.9793,2023-09-02T03:31:42.474,,,,,,,,,,,,,,,,
24.1744,22.8324,22.7047,24.0433,-93.0105,-93.1471,-92.1285,-91.9821,2023-09-02T03:31:50.474,,,,,,,,,,,,,,,,
23.772,22.4296,22.3043,23.6433,-93.011,-93.1444,-92.1284,-91.9855,2023-09-02T03:31:58.474,,,,,,,,,,,,,,,,
23.3695,22.0267,21.9037,23.2432,-93.0112,-93.1413,-92.128,-91.9885,2023-09-02T03:32:06.474,,,,,,,,,,,,,,,,
22.9668,21.624,21.5033,22.8429,-93.0111,-93.1387,-92.1279,-91.9911,2023-09-02T03:32:14.474,,,,,,,,,,,,,,,,
22.5643,21.2211,21.1028,22.4429,-93.0114,-93.1358,-92.1276,-91.9942,2023-09-02T03:32:22.474,,,,,,,,,,,,,,,,
22.1616,20.8184,20.7025,22.0425,-93.0113,-93.1335,-92.1277,-91.9967,2023-09-02T03:32:30.474,,,,,,,,,,,,,,,,
21.7591,20.4155,20.302,21.6426,-93.012,-93.1308,-92.1273,-92.0,2023-09-02T03:32:38.474,,,,,,,,,,,,,,,,
21.3564,20.0128,19.9018,21.2423,-93.0121,-93.1282,-92.1271,-92.0026,2023-09-02T03:32:46.474,,,,,,,,,,,,,,,,
20.9539,19.61,19.5015,20.8423,-93.0124,-93.1258,-92.127,-92.0054,2023-09-02T03:32:54.474,,,,,,,,,,,,,,,,
20.5513,19.2071,19.1011,20.4422,-93.0129,-93.1235,-92.1269,-92.0083,2023-09-02T03:33:02.474,,,,,,,,,,,,,,,,
20.1487,18.8043,18.7008,20.042,-93.0134,-93.121,-92.1267,-92.0112,2023-09-02T03:33:10.474,,,,,,,,,,,,,,,,
