Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Al,Peak_Amplitude@Al,Si,Peak_Amplitude@Si,Fe,Peak_Amplitude@Fe,Ca,Peak_Amplitude@Ca,Ti,Peak_Amplitude@Ti,Cr,Peak_Amplitude@Cr,O,Peak_Amplitude@O
-75.629,-76.7707,-76.8592,-75.7134,42.2666,41.8375,45.0479,45.2207,2023-10-02T22:10:44.488,,,,,,,,,,,,,,,,
-75.217,-76.3574,-76.4464,-75.302,42.2476,41.8304,44.939,45.1153,2023-10-02T22:10:52.488,,,,,,,,,,,,,,,,
-74.8049,-75.9441,-76.0334,-74.8904,42.2289,41.8246,44.8375,45.015,2023-10-02T22:11:00.488,,,,,,,,,,,,,,,,
-74.3929,-75.5307,-75.6204,-74.4787,42.2113,41.8181,44.7407,44.9203,2023-10-02T22:11:08.488,,,,,,,,,,,,,,,,
-73.9807,-75.1173,-75.2072,-74.0668,42.1946,41.8123,44.6499,44.8304,2023-10-02T22:11:16.488,,,,,,,,,,,,,,,,
-73.5684,-74.7038,-74.7939,-73.6548,42.1783,41.8067,44.564,44.7447,2023-10-02T22:11:24.488,,,,,,,,,,,,,,,,
-73.1561,-74.2902,-74.3806,-73.2427,42.1628,41.8011,44.4822,44.6633,2023-10-02T22:11:32.488,,,,,,,,,,,,,,,,
-72.7436,-73.8766,-73.9671,-72.8305,42.1477,41.7957,44.4047,44.5855,2023-10-02T22:11:40.488,,,,,,,,,,,,,,,,
-72.3311,-73.4628,-73.5535,-72.4183,42.1334,41.7902,44.3308,44.5115,2023-10-02T22:11:48.488,,,,,,,,,,,,,,,,
-71.9185,-73.0491,-73.1399,-72.0059,42.1193,41.7851,44.2607,44.4404,2023-10-02T22:11:56.488,,,,,,,,,,,,,,,,
-71.5058,-72.6352,-72.7261,-71.5934,42.1055,41.7797,44.1934,44.3723,2023-10-02T22:12:04.488,,,,,,,,,,,,,,,,
-71.0931,-72.2212,-72.3123,-71.1808,42.0927,41.7742,44.129,44.3076,2023-10-02T22:12:12.488,,,,,,,,,,,,,,,,
-70.6805,-71.8073,-71.8983,-70.7681,42.0805,41.7696,44.0683,44.2458,2023-10-02T22:12:20.488,,,,,,,,,,,,,,,,
-70.2676,-71.3934,-71.4844,-70.3553,42.0683,41.7652,44.0104,44.1861,2023-10-02T22:12:28.488,,,,,,,,,,,,,,,,
-69.8546,-70.9792,-71.0702,-69.9424,42.0565,41.7604,43.9543,44.1288,2023-10-02T22:12:36.488,,,,,,,,,,,,,,,,
-69.4416,-70.5651,-70.6561,-69.5295,42.045,41.7557,43.9008,44.0737,2023-10-02T22:12:44.488,,,,,,,,,,,,,,,,
-69.0285,-70.1509,-70.2418,-69.1164,42.0338,41.751,43.8492,44.0207,2023-10-02T22:12:52.488,,,,,,,,,,,,,,,,
-68.6154,-69.7365,-69.8274,-68.7032,42.023,41.7464,43.7998,43.9698,2023-10-02T22:13:00.488,,,,,,,,,,,,,,,,
-68.2021,-69.3222,-69.413,-68.29,42.0122,41.742,43.7524,43.9205,2023-10-02T22:13:08.488,,,,,,,,,,,,,,,,
-67.7888,-68.9078,-68.9985,-67.8766,42.0017,41.7373,43.7063,43.8728,2023-10-02T22:13:16.488,,,,,,,,,,,,,,,,
-67.3755,-68.4933,-68.5839,-67.4632,41.9919,41.7325,43.6619,43.8273,2023-10-02T22:13:24.488,,,,,,,,,,,,,,,,
-66.962,-68.0788,-68.1692,-67.0497,41.9818,41.7285,43.6199,43.7829,2023-10-02T22:13:32.488,,,,,,,,,,,,,,,,
-66.5485,-67.6641,-67.7545,-66.6361,41.9724,41.7238,43.5786,43.7404,2023-10-02T22:13:40.488,,,,,,,,,,,,,,,,
-66.135,-67.2494,-67.3396,-66.2224,41.9632,41.7198,43.5393,43.6993,2023-10-02T22:13:48.488,,,,,,,,,,,,,,,,
-65.7213,-66.8348,-66.9248,-65.8086,41.9539,41.7157,43.5014,43.6592,2023-10-02T22:13:56.488,,,,,,,,,,,,,,,,
-65.3076,-66.42,-66.5098,-65.3948,41.945,41.7113,43.4643,43.6207,2023-10-02T22:14:04.488,,,,,,,,,,,,,,,,
-64.8938,-66.0051,-66.0948,-64.9809,41.9361,41.7073,43.4288,43.5831,2023-10-02T22:14:12.488,,,,,,,,,,,,,,,,
-64.48,-65.5902,-65.6797,-64.5669,41.9277,41.703,43.3941,43.5471,2023-10-02T22:14:20.488,,,,,,,,,,,,,,,,
-64.066,-65.1753,-65.2646,-64.1528,41.9193,41.6992,43.3611,43.5119,2023-10-02T22:14:28.488,,,,,,,,,,,,,,,,
-63.6521,-64.7602,-64.8493,-63.7387,41.911,41.695,43.3286,43.4777,2023-10-02T22:14:36.488,,,,,,,,,,,,,,,,
-63.238,-64.3453,-64.434,-63.3244,41.9025,41.691,43.2973,43.4443,2023-10-02T22:14:44.488,,,,,,,,,,,,,,,,
-62.824,-63.93,-64.0186,-62.9102,41.895,41.6866,43.2664,43.4126,2023-10-02T22:14:52.488,,,,,,,,,,,,,,,,
-62.4098,-63.515,-63.6033,-62.4957,41.8869,41.6832,43.2375,43.3811,2023-10-02T22:15:00.488,,,,,,,,,,,,,,,,
-61.9955,-63.0997,-63.1877,-62.0812,41.8793,41.6789,43.2086,43.3508,2023-10-02T22:15:08.488,,,,,,,,,,,,,,,,
-61.5813,-62.6844,-62.7721,-61.6667,41.8718,41.6751,43.1809,43.3212,2023-10-02T22:15:16.488,,,,,,,,,,,,,,,,
-61.1669,-62.2691,-62.3565,-61.2521,41.8644,41.6713,43.1539,43.2925,2023-10-02T22:15:24.488,,,,,,,,,,,,,,,,
-60.7525,-61.8537,-61.9409,-60.8375,41.8569,41.6674,43.1276,43.2643,2023-10-02T22:15:32.488,,,,,,,,,,,,,,,,
-60.338,-61.4382,-61.5251,-60.4227,41.8498,41.6634,43.1018,43.2372,2023-10-02T22:15:40.488,,,,,,,,,,,,,,,,
-59.9234,-61.0227,-61.1093,-60.0078,41.8426,41.6597,43.0771,43.2105,2023-10-02T22:15:48.488,,,,,,,,,,,,,,,,
-59.5088,-60.6071,-60.6934,-59.593,41.8356,41.6558,43.0527,43.1846,2023-10-02T22:15:56.488,,,,,,,,,,,,,,,,
-59.0941,-60.1915,-60.2775,-59.178,41.8285,41.6518,43.029,43.1592,2023-10-02T22:16:04.488,,,,,,,,,,,,,,,,
-58.6794,-59.7758,-59.8615,-58.763,41.8217,41.6479,43.0058,43.1346,2023-10-02T22:16:12.488,,,,,,,,,,,,,,,,
-58.2646,-59.3601,-59.4455,-58.3479,41.815,41.6442,42.9835,43.1105,2023-10-02T22:16:20.488,,,,,,,,,,,,,,,,
-57.8497,-58.9444,-59.0294,-57.9327,41.8085,41.6405,42.9617,43.0872,2023-10-02T22:16:28.488,,,,,,,,,,,,,,,,
-57.4348,-58.5286,-58.6132,-57.5175,41.802,41.6369,42.9405,43.0643,2023-10-02T22:16:36.488,,,,,,,,,,,,,,,,
-57.0198,-58.1127,-58.197,-57.1022,41.7954,41.6332,42.9197,43.0419,2023-10-02T22:16:44.488,,,,,,,,,,,,,,,,
-56.6048,-57.6968,-57.7807,-56.6869,41.789,41.6294,42.8993,43.0199,2023-10-02T22:16:52.488,,,,,,,,,,,,,,,,
-56.1897,-57.2808,-57.3644,-56.2714,41.7826,41.6256,42.8793,42.9985,2023-10-02T22:17:00.488,,,,,,,,,,,,,,,,
-55.7746,-56.8648,-56.948,-55.8559,41.7765,41.622,42.86,42.9777,2023-10-02T22:17:08.488,,,,,,,,,,,,,,,,
-55.3594,-56.4488,-56.5316,-55.4404,41.7703,41.6184,42.8412,42.9573,2023-10-02T22:17:16.488,,,,,,,,,,,,,,,,
-54.9441,-56.0327,-56.1151,-55.0247,41.764,41.6147,42.8226,42.9371,2023-10-02T22:17:24.488,,,,,,,,,,,,,,,,
-54.5287,-55.6165,-55.6986,-54.609,41.758,41.6109,42.8043,42.9176,2023-10-02T22:17:32.488,,,,,,,,,,,,,,,,
-54.1134,-55.2003,-55.282,-54.1933,41.752,41.6073,42.7866,42.8984,2023-10-02T22:17:40.488,,,,,,,,,,,,,,,,
-53.698,-54.7841,-54.8654,-53.7775,41.7458,41.6037,42.7693,42.8794,2023-10-02T22:17:48.488,,,,,,,,,,,,,,,,
-53.2825,-54.3678,-54.4487,-53.3616,41.74,41.5998,42.752,42.8611,2023-10-02T22:17:56.488,,,,,,,,,,,,,,,,
-52.8669,-53.9515,-54.032,-52.9457,41.7342,41.5963,42.7355,42.8431,2023-10-02T22:18:04.488,,,,,,,,,,,,,,,,
-52.4513,-53.5351,-53.6152,-52.5297,41.7283,41.5927,42.7192,42.8253,2023-10-02T22:18:12.488,,,,,,,,,,,,,,,,
-52.0356,-53.1186,-53.1983,-52.1136,41.7225,41.5889,42.7031,42.8079,2023-10-02T22:18:20.488,,,,,,,,,,,,,,,,
-51.62,-52.7021,-52.7814,-51.6975,41.7169,41.5853,42.6874,42.791,2023-10-02T22:18:28.488,,,,,,,,,,,,,,,,
-51.2042,-52.2857,-52.3645,-51.2814,41.7112,41.5818,42.6722,42.7743,2023-10-02T22:18:36.488,,,,,,,,,,,,,,,,
-50.7883,-51.8691,-51.9475,-50.8651,41.7056,41.5781,42.657,42.7578,2023-10-02T22:18:44.488,,,,,,,,,,,,,,,,
-50.3726,-51.4525,-51.5305,-50.4489,41.7001,41.5744,42.6422,42.7419,2023-10-02T22:18:52.488,,,,,,,,,,,,,,,,
-49.9565,-51.0359,-51.1135,-50.0326,41.6944,41.571,42.6279,42.7259,2023-10-02T22:19:00.488,,,,,,,,,,,,,,,,
-49.5407,-50.6192,-50.6963,-49.6162,41.689,41.5671,42.6134,42.7106,2023-10-02T22:19:08.488,,,,,,,,,,,,,,,,
-49.1248,-50.2026,-50.2792,-49.1998,41.6837,41.5638,42.5997,42.6955,2023-10-02T22:19:16.488,,,,,,,,,,,,,,,,
-48.7086,-49.7859,-49.8621,-48.7833,41.6781,41.5603,42.5861,42.6803,2023-10-02T22:19:24.488,,,,,,,,,,,,,,,,
-48.2923,-49.369,-49.4448,-48.3667,41.6724,41.5564,42.5723,42.6654,2023-10-02T22:19:32.488,,,,,,,,,,,,,,,,
-47.8762,-48.952,-49.0274,-47.9501,41.6672,41.5524,42.5587,42.6511,2023-10-02T22:19:40.488,,,,,,,,,,,,,,,,
-47.4601,-48.5352,-48.6101,-47.5335,41.6621,41.549,42.5459,42.6371,2023-10-02T22:19:48.488,,,,,,,,,,,,,,,,
-47.0439,-48.1184,-48.1928,-47.1168,41.6568,41.5457,42.5334,42.6231,2023-10-02T22:19:56.488,,,,,,,,,,,,,,,,
-46.6276,-47.7015,-47.7754,-46.7001,41.6516,41.5422,42.5209,42.6094,2023-10-02T22:20:04.488,,,,,,,,,,,,,,,,
-46.2112,-47.2845,-47.358,-46.2832,41.6463,41.5386,42.5086,42.5958,2023-10-02T22:20:12.488,,,,,,,,,,,,,,,,
-45.7948,-46.8675,-46.9404,-45.8664,41.6411,41.5349,42.4963,42.5826,2023-10-02T22:20:20.488,,,,,,,,,,,,,,,,
-45.3784,-46.4504,-46.5229,-45.4495,41.6359,41.5313,42.4843,42.5695,2023-10-02T22:20:28.488,,,,,,,,,,,,,,,,
-44.962,-46.0334,-46.1054,-45.0326,41.6309,41.5278,42.4727,42.5567,2023-10-02T22:20:36.488,,,,,,,,,,,,,,,,
-44.5454,-45.6163,-45.6878,-44.6156,41.6257,41.5243,42.4612,42.544,2023-10-02T22:20:44.488,,,,,,,,,,,,,,,,
-44.1289,-45.1992,-45.2702,-44.1985,41.6206,41.5206,42.4497,42.5315,2023-10-02T22:20:52.488,,,,,,,,,,,,,,,,
-43.7122,-44.782,-44.8525,-43.7814,41.6154,41.5171,42.4385,42.5192,2023-10-02T22:21:00.488,,,,,,,,,,,,,,,,
-43.2956,-44.3648,-44.4348,-43.3643,41.6105,41.5134,42.4274,42.5072,2023-10-02T22:21:08.488,,,,,,,,,,,,,,,,
-42.8789,-43.9476,-44.0171,-42.9472,41.6054,41.5099,42.4166,42.4953,2023-10-02T22:21:16.488,,,,,,,,,,,,,,,,
-42.4622,-43.5303,-43.5993,-42.53,41.6004,41.5063,42.406,42.4835,2023-10-02T22:21:24.488,,,,,,,,,,,,,,,,
-42.0455,-43.113,-43.1815,-42.1127,41.5955,41.5027,42.3954,42.472,2023-10-02T22:21:32.488,,,,,,,,,,,,,,,,
-41.6286,-42.6957,-42.7637,-41.6954,41.5905,41.4992,42.3851,42.4605,2023-10-02T22:21:40.488,,,,,,,,,,,,,,,,
-41.2118,-42.2783,-42.3459,-41.278,41.5854,41.4955,42.3748,42.4492,2023-10-02T22:21:48.488,,,,,,,,,,,,,,,,
-40.7948,-41.8609,-41.928,-40.8606,41.5804,41.4919,42.3646,42.438,2023-10-02T22:21:56.488,,,,,,,,,,,,,,,,
-40.378,-41.4435,-41.51,-40.4432,41.5756,41.4882,42.3546,42.4272,2023-10-02T22:22:04.488,,,,,,,,,,,,,,,,
-39.9611,-41.0261,-41.0921,-40.0258,41.5708,41.4847,42.3449,42.4165,2023-10-02T22:22:12.488,,,,,,,,,,,,,,,,
-39.544,-40.6087,-40.6742,-39.6083,41.5659,41.4812,42.3354,42.4058,2023-10-02T22:22:20.488,,,,,,,,,,,,,,,,
-39.1271,-40.1912,-40.2561,-39.1908,41.5611,41.4776,42.3258,42.3955,2023-10-02T22:22:28.488,,,,,,,,,,,,,,,,
-38.7099,-39.7738,-39.8382,-38.7732,41.5561,41.4741,42.3165,42.385,2023-10-02T22:22:36.488,,,,,,,,,,,,,,,,
-38.2928,-39.3562,-39.42,-38.3555,41.5513,41.4703,42.3071,42.3747,2023-10-02T22:22:44.488,,,,,,,,,,,,,,,,
-37.8757,-38.9386,-39.002,-37.9379,41.5464,41.4667,42.2979,42.3646,2023-10-02T22:22:52.488,,,,,,,,,,,,,,,,
-37.4586,-38.521,-38.5838,-37.5202,41.5416,41.4631,42.2889,42.3547,2023-10-02T22:23:00.488,,,,,,,,,,,,,,,,
-37.0413,-38.1035,-38.1658,-37.1025,41.5368,41.4595,42.28,42.3449,2023-10-02T22:23:08.488,,,,,,,,,,,,,,,,
-36.6241,-37.6858,-37.7476,-36.6847,41.532,41.4559,42.2712,42.3351,2023-10-02T22:23:16.488,,,,,,,,,,,,,,,,
-36.2069,-37.2682,-37.3294,-36.267,41.5273,41.4522,42.2624,42.3256,2023-10-02T22:23:24.488,,,,,,,,,,,,,,,,
-35.7895,-36.8506,-36.9112,-35.8491,41.5224,41.4487,42.2539,42.316,2023-10-02T22:23:32.488,,,,,,,,,,,,,,,,
-35.3722,-36.4329,-36.493,-35.4312,41.5177,41.4449,42.2453,42.3067,2023-10-02T22:23:40.488,,,,,,,,,,,,,,,,
-34.9548,-36.0152,-36.0747,-35.0133,41.5129,41.4413,42.237,42.2974,2023-10-02T22:23:48.488,,,,,,,,,,,,,,,,
-34.5375,-35.5975,-35.6565,-34.5954,41.5082,41.4376,42.2287,42.2883,2023-10-02T22:23:56.488,,,,,,,,,,,,,,,,
-34.1201,-35.1798,-35.2382,-34.1775,41.5035,41.4341,42.2206,42.2793,2023-10-02T22:24:04.488,,,,,,,,,,,,,,,,
-33.7027,-34.7621,-34.8199,-33.7596,41.4987,41.4305,42.2126,42.2703,2023-10-02T22:24:12.488,,,,,,,,,,,,,,,,
-33.2853,-34.3443,-34.4016,-33.3415,41.494,41.4268,42.2045,42.2616,2023-10-02T22:24:20.488,,,,,,,,,,,,,,,,
-32.8677,-33.9266,-33.9833,-32.9235,41.4892,41.4232,42.1967,42.2527,2023-10-02T22:24:28.488,,,,,,,,,,,,,,,,
-32.4502,-33.5087,-33.5649,-32.5054,41.4845,41.4194,42.1888,42.2441,2023-10-02T22:24:36.488,,,,,,,,,,,,,,,,
-32.0328,-33.0909,-33.1465,-32.0874,41.4798,41.4157,42.1811,42.2356,2023-10-02T22:24:44.488,,,,,,,,,,,,,,,,
-31.6152,-32.6732,-32.7282,-31.6692,41.4751,41.412,42.1735,42.2272,2023-10-02T22:24:52.488,,,,,,,,,,,,,,,,
-31.1976,-32.2554,-32.3098,-31.2511,41.4705,41.4084,42.166,42.2189,2023-10-02T22:25:00.488,,,,,,,,,,,,,,,,
-30.78,-31.8375,-31.8914,-30.8329,41.4658,41.4048,42.1586,42.2106,2023-10-02T22:25:08.488,,,,,,,,,,,,,,,,
-30.3624,-31.4197,-31.473,-30.4147,41.4611,41.4011,42.1512,42.2025,2023-10-02T22:25:16.488,,,,,,,,,,,,,,,,
-29.9447,-31.0018,-31.0545,-29.9965,41.4564,41.3974,42.144,42.1944,2023-10-02T22:25:24.488,,,,,,,,,,,,,,,,
-29.5271,-30.5839,-30.6361,-29.5783,41.4517,41.3937,42.1367,42.1863,2023-10-02T22:25:32.488,,,,,,,,,,,,,,,,
-29.1094,-30.166,-30.2176,-29.16,41.447,41.3899,42.1295,42.1784,2023-10-02T22:25:40.488,,,,,,,,,,,,,,,,
-28.6917,-29.7482,-29.7992,-28.7418,41.4424,41.3862,42.1225,42.1706,2023-10-02T22:25:48.488,,,,,,,,,,,,,,,,
-28.274,-29.3303,-29.3807,-28.3235,41.4377,41.3826,42.1156,42.1628,2023-10-02T22:25:56.488,,,,,,,,,,,,,,,,
-27.8563,-28.9125,-28.9622,-27.9052,41.433,41.3788,42.1086,42.1551,2023-10-02T22:26:04.488,,,,,,,,,,,,,,,,
-27.4385,-28.4945,-28.5437,-27.4868,41.4283,41.3751,42.1018,42.1474,2023-10-02T22:26:12.488,,,,,,,,,,,,,,,,
-27.0208,-28.0766,-28.1252,-27.0685,41.4236,41.3712,42.0949,42.1399,2023-10-02T22:26:20.488,,,,,,,,,,,,,,,,
-26.603,-27.6587,-27.7067,-26.6501,41.4189,41.3675,42.0883,42.1324,2023-10-02T22:26:28.488,,,,,,,,,,,,,,,,
-26.1852,-27.2408,-27.2882,-26.2317,41.4143,41.3637,42.0816,42.1251,2023-10-02T22:26:36.488,,,,,,,,,,,,,,,,
-25.7674,-26.8229,-26.8697,-25.8133,41.4096,41.36,42.075,42.1178,2023-10-02T22:26:44.488,,,,,,,,,,,,,,,,
-25.3495,-26.405,-26.4512,-25.3948,41.4049,41.3563,42.0686,42.1105,2023-10-02T22:26:52.488,,,,,,,,,,,,,,,,
-24.9317,-25.987,-26.0326,-24.9764,41.4001,41.3524,42.0621,42.1032,2023-10-02T22:27:00.488,,,,,,,,,,,,,,,,
-24.5138,-25.5691,-25.6141,-24.558,41.3954,41.3485,42.0556,42.096,2023-10-02T22:27:08.488,,,,,,,,,,,,,,,,
-24.096,-25.1512,-25.1956,-24.1395,41.3908,41.3447,42.0492,42.089,2023-10-02T22:27:16.488,,,,,,,,,,,,,,,,
-23.6781,-24.7333,-24.777,-23.721,41.3861,41.3409,42.043,42.0821,2023-10-02T22:27:24.488,,,,,,,,,,,,,,,,
-23.2603,-24.3153,-24.3585,-23.3025,41.3815,41.3372,42.0368,42.0752,2023-10-02T22:27:32.488,,,,,,,,,,,,,,,,
-22.8424,-23.8975,-23.94,-22.884,41.3768,41.3334,42.0307,42.0683,2023-10-02T22:27:40.488,,,,,,,,,,,,,,,,
-22.4245,-23.4795,-23.5214,-22.4655,41.3721,41.3296,42.0246,42.0615,2023-10-02T22:27:48.488,,,,,,,,,,,,,,,,
-22.0066,-23.0617,-23.1029,-22.047,41.3675,41.3258,42.0186,42.0548,2023-10-02T22:27:56.488,,,,,,,,,,,,,,,,
-21.5886,-22.6438,-22.6844,-21.6284,41.3626,41.322,42.0127,42.0479,2023-10-02T22:28:04.488,,,,,,,,,,,,,,,,
-21.1707,-22.2258,-22.2658,-21.2099,41.3579,41.3179,42.0065,42.0413,2023-10-02T22:28:12.488,,,,,,,,,,,,,,,,
-20.7528,-21.8079,-21.8473,-20.7914,41.3533,41.314,42.0007,42.0348,2023-10-02T22:28:20.488,,,,,,,,,,,,,,,,
-20.3349,-21.39,-21.4288,-20.3728,41.3486,41.3102,41.9949,42.0282,2023-10-02T22:28:28.488,,,,,,,,,,,,,,,,
-19.917,-20.9722,-21.0103,-19.9543,41.3438,41.3064,41.9892,42.0217,2023-10-02T22:28:36.488,,,,,,,,,,,,,,,,
-19.499,-20.5543,-20.5918,-19.5357,41.339,41.3024,41.9833,42.0152,2023-10-02T22:28:44.488,,,,,,,,,,,,,,,,
-19.0811,-20.1364,-20.1733,-19.1172,41.3344,41.2984,41.9776,42.009,2023-10-02T22:28:52.488,,,,,,,,,,,,,,,,
-18.6632,-19.7186,-19.7548,-18.6986,41.3297,41.2946,41.9721,42.0027,2023-10-02T22:29:00.488,,,,,,,,,,,,,,,,
-18.2451,-19.3008,-19.3363,-18.2799,41.3247,41.2908,41.9666,41.9961,2023-10-02T22:29:08.488,,,,,,,,,,,,,,,,
-17.8272,-18.8828,-18.9178,-17.8614,41.3199,41.2865,41.9607,41.9899,2023-10-02T22:29:16.488,,,,,,,,,,,,,,,,
-17.4092,-18.465,-18.4993,-17.4428,41.3152,41.2826,41.9552,41.9837,2023-10-02T22:29:24.488,,,,,,,,,,,,,,,,
-16.9913,-18.0471,-18.0808,-17.0242,41.3105,41.2786,41.9497,41.9776,2023-10-02T22:29:32.488,,,,,,,,,,,,,,,,
-16.5733,-17.6293,-17.6623,-16.6056,41.3056,41.2747,41.9444,41.9714,2023-10-02T22:29:40.488,,,,,,,,,,,,,,,,
-16.1555,-17.2115,-17.2439,-16.187,41.3009,41.2706,41.9389,41.9655,2023-10-02T22:29:48.488,,,,,,,,,,,,,,,,
-15.7374,-16.7938,-16.8255,-15.7684,41.2958,41.2667,41.9337,41.9592,2023-10-02T22:29:56.488,,,,,,,,,,,,,,,,
-15.3195,-16.3759,-16.407,-15.3498,41.2911,41.2624,41.9281,41.9533,2023-10-02T22:30:04.488,,,,,,,,,,,,,,,,
-14.9017,-15.9582,-15.9886,-14.9313,41.2864,41.2584,41.9229,41.9475,2023-10-02T22:30:12.488,,,,,,,,,,,,,,,,
-14.4837,-15.5406,-15.5703,-14.5127,41.2815,41.2545,41.9179,41.9416,2023-10-02T22:30:20.488,,,,,,,,,,,,,,,,
-14.0658,-15.1228,-15.1519,-14.0941,41.2767,41.2504,41.9127,41.9357,2023-10-02T22:30:28.488,,,,,,,,,,,,,,,,
-13.6479,-14.7051,-14.7335,-13.6755,41.2717,41.2463,41.9075,41.9298,2023-10-02T22:30:36.488,,,,,,,,,,,,,,,,
-13.2299,-14.2874,-14.3152,-13.2569,41.2667,41.2421,41.9023,41.9239,2023-10-02T22:30:44.488,,,,,,,,,,,,,,,,
-12.812,-13.8697,-13.8968,-12.8383,41.2618,41.2378,41.8971,41.9181,2023-10-02T22:30:52.488,,,,,,,,,,,,,,,,
-12.3941,-13.452,-13.4785,-12.4198,41.2569,41.2336,41.8919,41.9125,2023-10-02T22:31:00.488,,,,,,,,,,,,,,,,
-11.9762,-13.0344,-13.0601,-12.0012,41.2521,41.2296,41.887,41.9068,2023-10-02T22:31:08.488,,,,,,,,,,,,,,,,
-11.5584,-12.6168,-12.6419,-11.5827,41.2472,41.2255,41.8821,41.9012,2023-10-02T22:31:16.488,,,,,,,,,,,,,,,,
-11.1405,-12.1992,-12.2236,-11.1641,41.2423,41.2214,41.8772,41.8957,2023-10-02T22:31:24.488,,,,,,,,,,,,,,,,
-10.7227,-11.7817,-11.8054,-10.7457,41.2373,41.2172,41.8724,41.8901,2023-10-02T22:31:32.488,,,,,,,,,,,,,,,,
-10.3049,-11.3642,-11.3872,-10.3271,41.2324,41.2131,41.8675,41.8846,2023-10-02T22:31:40.488,,,,,,,,,,,,,,,,
-9.887,-10.9466,-10.969,-9.9086,41.2273,41.2089,41.8627,41.879,2023-10-02T22:31:48.488,,,,,,,,,,,,,,,,
-9.4691,-10.5291,-10.5508,-9.4901,41.2221,41.2046,41.8578,41.8733,2023-10-02T22:31:56.488,,,,,,,,,,,,,,,,
-9.0513,-10.1115,-10.1326,-9.0716,41.2172,41.2,41.8527,41.868,2023-10-02T22:32:04.488,,,,,,,,,,,,,,,,
-8.6335,-9.6941,-9.7144,-8.6531,41.2121,41.1959,41.8482,41.8625,2023-10-02T22:32:12.488,,,,,,,,,,,,,,,,
-8.2158,-9.2766,-9.2963,-8.2347,41.2072,41.1916,41.8434,41.8573,2023-10-02T22:32:20.488,,,,,,,,,,,,,,,,
-7.798,-8.8593,-8.8782,-7.8162,41.2021,41.1875,41.8389,41.8519,2023-10-02T22:32:28.488,,,,,,,,,,,,,,,,
