Latitude_Min,Latitude_Max,Longitude_Min,Longitude_Max,Average_Cr_Si_Ratio
-74.74855729596058,-74.33635614179735,-74.82658464065844,-73.27991676772695,0.06301720947272788
-74.74855729596058,-74.33635614179735,-73.27991676772695,-71.73324889479545,0.06301720947272788
-74.74855729596058,-74.33635614179735,55.09351668558702,56.64018455851851,0.035366932920074624
-74.74855729596058,-74.33635614179735,56.64018455851851,58.186852431450006,0.035366932920074624
-74.74855729596058,-74.33635614179735,58.186852431450006,59.7335203043815,0.035366932920074624
-74.33635614179735,-73.92415498763413,-77.49084213253525,-75.98335451683724,0.06301720947272788
-74.33635614179735,-73.92415498763413,-75.98335451683724,-74.47586690113923,0.06301720947272788
-74.33635614179735,-73.92415498763413,-74.47586690113923,-72.96837928544122,0.06301720947272788
-74.33635614179735,-73.92415498763413,-72.96837928544122,-71.4608916697432,0.06301720947272788
-74.33635614179735,-73.92415498763413,55.16806804888972,56.67555566458773,0.035366932920074624
-74.33635614179735,-73.92415498763413,56.67555566458773,58.183043280285744,0.035366932920074624
-74.33635614179735,-73.92415498763413,58.183043280285744,59.690530895983755,0.035366932920074624
-73.92415498763413,-73.5119538334709,-78.54808785593619,-77.07777028863092,0.06301720947272788
-73.92415498763413,-73.5119538334709,-77.07777028863092,-75.60745272132564,0.06301720947272788
-73.92415498763413,-73.5119538334709,-75.60745272132564,-74.13713515402037,0.06301720947272788
-73.92415498763413,-73.5119538334709,-74.13713515402037,-72.6668175867151,0.06301720947272788
-73.92415498763413,-73.5119538334709,-72.6668175867151,-71.19650001940983,0.06301720947272788
-73.92415498763413,-73.5119538334709,55.25081076884362,56.721128336148894,0.035366932920074624
-73.92415498763413,-73.5119538334709,56.721128336148894,58.19144590345417,0.035366932920074624
-73.92415498763413,-73.5119538334709,58.19144590345417,59.66176347075944,0.035366932920074624
-71.45094806265476,-71.03874690849153,77.70070563237772,78.98279869522537,0.024356487605168155
-71.45094806265476,-71.03874690849153,78.98279869522537,80.26489175807302,0.024356487605168155
-71.45094806265476,-71.03874690849153,80.26489175807302,81.54698482092067,0.024356487605168155
-71.03874690849153,-70.6265457543283,77.38252726604372,78.63805178929272,0.024356487605168155
-71.03874690849153,-70.6265457543283,78.63805178929272,79.89357631254171,0.024356487605168155
-71.03874690849153,-70.6265457543283,79.89357631254171,81.1491008357907,0.024356487605168155
-70.6265457543283,-70.21434460016508,77.09030440297539,78.32040155322886,0.024356487605168155
-70.6265457543283,-70.21434460016508,78.32040155322886,79.55049870348233,0.024356487605168155
-70.6265457543283,-70.21434460016508,79.55049870348233,80.7805958537358,0.024356487605168155
-70.6265457543283,-70.21434460016508,80.7805958537358,82.01069300398927,0.024356487605168155
-70.21434460016508,-69.80214344600185,76.82271158531864,78.02845201529664,0.039859012655816706
-70.21434460016508,-69.80214344600185,78.02845201529664,79.23419244527463,0.03210775013049243
-70.21434460016508,-69.80214344600185,79.23419244527463,80.43993287525268,0.03210775013049243
-70.21434460016508,-69.80214344600185,80.43993287525268,81.64567330523073,0.03210775013049243
-69.80214344600185,-69.38994229183862,-75.9497197442206,-74.76733019585947,0.059782396698550365
-69.80214344600185,-69.38994229183862,-74.76733019585947,-73.58494064749834,0.059782396698550365
-69.80214344600185,-69.38994229183862,-73.58494064749834,-72.40255109913721,0.059782396698550365
-69.80214344600185,-69.38994229183862,-72.40255109913721,-71.22016155077608,0.059782396698550365
-69.80214344600185,-69.38994229183862,77.76092154272624,78.94331109108737,0.039859012655816706
-69.80214344600185,-69.38994229183862,78.94331109108737,80.1257006394485,0.039859012655816706
-69.80214344600185,-69.38994229183862,80.1257006394485,81.30809018780963,0.039859012655816706
-69.38994229183862,-68.9777411376754,-75.6013655847272,-74.44138075789084,0.059782396698550365
-69.38994229183862,-68.9777411376754,-74.44138075789084,-73.28139593105448,0.059782396698550365
-69.38994229183862,-68.9777411376754,-73.28139593105448,-72.12141110421811,0.059782396698550365
-69.38994229183862,-68.9777411376754,-72.12141110421811,-70.96142627738175,0.059782396698550365
-69.38994229183862,-68.9777411376754,2.1176178133092094,3.277602640145574,0.055599377475538954
-69.38994229183862,-68.9777411376754,3.277602640145574,4.437587466981938,0.055599377475538954
-69.38994229183862,-68.9777411376754,4.437587466981938,5.597572293818303,0.055599377475538954
-69.38994229183862,-68.9777411376754,77.5166315576729,78.67661638450926,0.039859012655816706
-69.38994229183862,-68.9777411376754,78.67661638450926,79.83660121134562,0.039859012655816706
-69.38994229183862,-68.9777411376754,79.83660121134562,80.99658603818199,0.039859012655816706
-68.9777411376754,-68.56553998351217,-75.26064741469645,-74.12217619094315,0.059782396698550365
-68.9777411376754,-68.56553998351217,-74.12217619094315,-72.98370496718985,0.059782396698550365
-68.9777411376754,-68.56553998351217,-72.98370496718985,-71.84523374343655,0.059782396698550365
-68.9777411376754,-68.56553998351217,-71.84523374343655,-70.70676251968325,0.059782396698550365
-68.9777411376754,-68.56553998351217,-43.383453149604065,-42.244981925850766,0.002254153443566354
-68.9777411376754,-68.56553998351217,-42.244981925850766,-41.10651070209747,0.002254153443566354
-68.9777411376754,-68.56553998351217,-41.10651070209747,-39.96803947834417,0.002254153443566354
-68.9777411376754,-68.56553998351217,2.155395800527913,3.2938670242812123,0.055599377475538954
-68.9777411376754,-68.56553998351217,3.2938670242812123,4.432338248034512,0.055599377475538954
-68.9777411376754,-68.56553998351217,4.432338248034512,5.570809471787811,0.055599377475538954
-68.9777411376754,-68.56553998351217,77.29449656824568,78.43296779199898,0.039859012655816706
-68.9777411376754,-68.56553998351217,78.43296779199898,79.57143901575228,0.039859012655816706
-68.9777411376754,-68.56553998351217,79.57143901575228,80.70991023950558,0.039859012655816706
-68.9777411376754,-68.56553998351217,80.70991023950558,81.84838146325887,0.039859012655816706
-68.56553998351217,-68.15333882934894,-76.04479597154685,-74.92699807876778,0.059782396698550365
-68.56553998351217,-68.15333882934894,-74.92699807876778,-73.80920018598871,0.059782396698550365
-68.56553998351217,-68.15333882934894,-73.80920018598871,-72.69140229320965,0.059782396698550365
-68.56553998351217,-68.15333882934894,-72.69140229320965,-71.57360440043058,0.059782396698550365
-68.56553998351217,-68.15333882934894,-71.57360440043058,-70.45580650765152,0.059782396698550365
-68.56553998351217,-68.15333882934894,-43.62865708095393,-42.51085918817486,0.002254153443566354
-68.56553998351217,-68.15333882934894,-42.51085918817486,-41.393061295395796,0.002254153443566354
-68.56553998351217,-68.15333882934894,-41.393061295395796,-40.27526340261673,0.002254153443566354
-68.56553998351217,-68.15333882934894,2.201056522987784,3.3188544157668503,0.04182624332697088
-68.56553998351217,-68.15333882934894,3.3188544157668503,4.436652308545916,0.04182624332697088
-68.56553998351217,-68.15333882934894,4.436652308545916,5.554450201324983,0.04182624332697088
-68.56553998351217,-68.15333882934894,77.09351533918522,78.21131323196425,0.039859012655816706
-68.56553998351217,-68.15333882934894,78.21131323196425,79.32911112474335,0.039859012655816706
-68.56553998351217,-68.15333882934894,79.32911112474335,80.44690901752244,0.039859012655816706
-68.56553998351217,-68.15333882934894,80.44690901752244,81.56470691030148,0.039859012655816706
-68.15333882934894,-67.74113767518571,-75.6978098715878,-74.5998920807624,0.059782396698550365
-68.15333882934894,-67.74113767518571,-74.5998920807624,-73.50197428993701,0.059782396698550365
-68.15333882934894,-67.74113767518571,-73.50197428993701,-72.40405649911162,0.059782396698550365
-68.15333882934894,-67.74113767518571,-72.40405649911162,-71.30613870828623,0.059782396698550365
-68.15333882934894,-67.74113767518571,-43.858193937651436,-42.760276146826044,0.002254153443566354
-68.15333882934894,-67.74113767518571,-42.760276146826044,-41.66235835600065,0.002254153443566354
-68.15333882934894,-67.74113767518571,-41.66235835600065,-40.56444056517526,0.002254153443566354
-68.15333882934894,-67.74113767518571,2.2543532770150136,3.3522710678404053,0.04182624332697088
-68.15333882934894,-67.74113767518571,3.3522710678404053,4.450188858665797,0.04182624332697088
-68.15333882934894,-67.74113767518571,4.450188858665797,5.548106649491189,0.04182624332697088
-68.15333882934894,-67.74113767518571,22.016873511872063,23.114791302697455,0.0009081524458587868
-68.15333882934894,-67.74113767518571,23.114791302697455,24.212709093522847,0.0009081524458587868
-68.15333882934894,-67.74113767518571,24.212709093522847,25.31062688434824,0.0009081524458587868
-67.74113767518571,-67.32893652102248,-42.994009199263445,-41.91522187012379,0.002254153443566354
-67.74113767518571,-67.32893652102248,-41.91522187012379,-40.83643454098413,0.002254153443566354
-67.74113767518571,-67.32893652102248,-40.83643454098413,-39.75764721184447,0.002254153443566354
-67.74113767518571,-67.32893652102248,1.2362712954625295,2.3150586246021874,0.028053109178402813
-67.74113767518571,-67.32893652102248,2.3150586246021874,3.3938459537418453,0.028053109178402813
-67.74113767518571,-67.32893652102248,3.3938459537418453,4.472633282881503,0.028053109178402813
-67.74113767518571,-67.32893652102248,4.472633282881503,5.551420612021161,0.028053109178402813
-67.74113767518571,-67.32893652102248,21.73323054911603,22.812017878255688,0.0009081524458587868
-67.74113767518571,-67.32893652102248,22.812017878255688,23.890805207395346,0.0009081524458587868
-67.74113767518571,-67.32893652102248,23.890805207395346,24.969592536535004,0.0009081524458587868
-67.32893652102248,-66.91673536685926,-43.2127779869586,-42.152411924842,0.002254153443566354
-67.32893652102248,-66.91673536685926,-42.152411924842,-41.0920458627254,0.002254153443566354
-67.32893652102248,-66.91673536685926,-41.0920458627254,-40.0316798006088,0.002254153443566354
-67.32893652102248,-66.91673536685926,1.322596621938601,2.382962684055201,0.028053109178402813
-67.32893652102248,-66.91673536685926,2.382962684055201,3.443328746171801,0.028053109178402813
-67.32893652102248,-66.91673536685926,3.443328746171801,4.503694808288401,0.028053109178402813
-67.32893652102248,-66.91673536685926,4.503694808288401,5.564060870405001,0.028053109178402813
-67.32893652102248,-66.91673536685926,21.469551802154,22.5299178642706,0.0009081524458587868
-67.32893652102248,-66.91673536685926,22.5299178642706,23.5902839263872,0.0009081524458587868
-67.32893652102248,-66.91673536685926,23.5902839263872,24.6506499885038,0.0009081524458587868
-66.91673536685926,-66.50453421269603,21.224966967192415,22.267583376348853,0.0009081524458587868
-66.91673536685926,-66.50453421269603,22.267583376348853,23.31019978550529,0.0009081524458587868
-66.91673536685926,-66.50453421269603,23.31019978550529,24.352816194661727,0.0009081524458587868
-66.91673536685926,-66.50453421269603,24.352816194661727,25.395432603818165,0.0009081524458587868
-66.50453421269603,-66.0923330585328,1.5141027818389716,2.5396061873860845,0.05345739536807186
-66.50453421269603,-66.0923330585328,2.5396061873860845,3.5651095929331973,0.05345739536807186
-66.50453421269603,-66.0923330585328,3.5651095929331973,4.59061299848031,0.05345739536807186
-66.0923330585328,-65.68013190436957,1.6190062014845807,2.6280006803817173,0.05345739536807186
-66.0923330585328,-65.68013190436957,2.6280006803817173,3.636995159278854,0.05345739536807186
-66.0923330585328,-65.68013190436957,3.636995159278854,4.64598963817599,0.05345739536807186
-65.68013190436957,-65.26793075020635,1.7298424047802712,2.7229016528938246,0.05345739536807186
-65.68013190436957,-65.26793075020635,2.7229016528938246,3.715960901007378,0.05345739536807186
-65.68013190436957,-65.26793075020635,3.715960901007378,4.709020149120931,0.05345739536807186
-65.26793075020635,-64.85572959604312,1.8464976707822984,2.8241670130983323,0.05345739536807186
-65.26793075020635,-64.85572959604312,2.8241670130983323,3.801836355414366,0.05345739536807186
-65.26793075020635,-64.85572959604312,3.801836355414366,4.7795056977304,0.05345739536807186
-62.382522671063754,-61.970321516900526,1.9349365975847377,2.8181159014565083,0.05939152092170629
-62.382522671063754,-61.970321516900526,2.8181159014565083,3.701295205328279,0.05939152092170629
-62.382522671063754,-61.970321516900526,3.701295205328279,4.584474509200049,0.05939152092170629
-61.970321516900526,-61.5581203627373,2.106811911681234,2.9781363705887998,0.05939152092170629
-61.970321516900526,-61.5581203627373,2.9781363705887998,3.8494608294963655,0.05939152092170629
-61.970321516900526,-61.5581203627373,3.8494608294963655,4.720785288403931,0.05939152092170629
-61.970321516900526,-61.5581203627373,99.6951513093286,100.56647576823616,0.002535858712119773
-61.970321516900526,-61.5581203627373,100.56647576823616,101.43780022714373,0.002535858712119773
-61.970321516900526,-61.5581203627373,101.43780022714373,102.30912468605129,0.002535858712119773
-61.5581203627373,-61.14591920857407,1.4236161690668325,2.28344373384914,0.05939152092170629
-61.5581203627373,-61.14591920857407,2.28344373384914,3.143271298631447,0.05939152092170629
-61.5581203627373,-61.14591920857407,3.143271298631447,4.003098863413754,0.05939152092170629
-61.5581203627373,-61.14591920857407,4.003098863413754,4.862926428196062,0.05939152092170629
-61.5581203627373,-61.14591920857407,99.44395855424989,100.30378611903217,0.002535858712119773
-61.5581203627373,-61.14591920857407,100.30378611903217,101.16361368381445,0.002535858712119773
-61.5581203627373,-61.14591920857407,101.16361368381445,102.02344124859678,0.002535858712119773
-61.14591920857407,-60.73371805441084,1.616122460531301,2.464795929973036,0.05939152092170629
-61.14591920857407,-60.73371805441084,2.464795929973036,3.313469399414771,0.05939152092170629
-61.14591920857407,-60.73371805441084,3.313469399414771,4.162142868856506,0.05939152092170629
-61.14591920857407,-60.73371805441084,99.21357144633083,100.06224491577257,0.002535858712119773
-61.14591920857407,-60.73371805441084,100.06224491577257,100.9109183852143,0.002535858712119773
-61.14591920857407,-60.73371805441084,100.9109183852143,101.75959185465604,0.002535858712119773
-60.73371805441084,-60.321516900247616,99.84118856265331,100.67903643260138,0.002535858712119773
-60.73371805441084,-60.321516900247616,100.67903643260138,101.51688430254944,0.002535858712119773
-56.19950535861534,-55.78730420445211,63.22710294295433,63.96415477005419,0.05645363966619868
-56.19950535861534,-55.78730420445211,63.96415477005419,64.70120659715406,0.05645363966619868
-56.19950535861534,-55.78730420445211,64.70120659715406,65.43825842425392,0.05645363966619868
-56.19950535861534,-55.78730420445211,65.43825842425392,66.17531025135378,0.05645363966619868
-55.78730420445211,-55.375103050288885,63.5842265338249,64.31352062524354,0.05645363966619868
-55.78730420445211,-55.375103050288885,64.31352062524354,65.04281471666218,0.05645363966619868
-55.78730420445211,-55.375103050288885,65.04281471666218,65.77210880808082,0.05645363966619868
-55.375103050288885,-54.96290189612566,63.22467028018346,63.94640520683089,0.05645363966619868
-55.375103050288885,-54.96290189612566,63.94640520683089,64.66814013347832,0.05645363966619868
-55.375103050288885,-54.96290189612566,64.66814013347832,65.38987506012575,0.05645363966619868
-55.375103050288885,-54.96290189612566,65.38987506012575,66.11160998677317,0.05645363966619868
-54.96290189612566,-54.55070074196243,63.59930074051093,64.31366819136286,0.05645363966619868
-54.96290189612566,-54.55070074196243,64.31366819136286,65.0280356422148,0.05645363966619868
-54.96290189612566,-54.55070074196243,65.0280356422148,65.74240309306674,0.05645363966619868
-53.726298433635975,-53.31409727947275,63.36620957738444,64.05956060182143,0.06951902360878279
-53.726298433635975,-53.31409727947275,64.05956060182143,64.75291162625842,0.06951902360878279
-53.726298433635975,-53.31409727947275,64.75291162625842,65.44626265069542,0.06951902360878279
-53.726298433635975,-53.31409727947275,65.44626265069542,66.13961367513241,0.06951902360878279
-53.726298433635975,-53.31409727947275,109.82072821466295,110.51407923909994,0.03222519209308092
-53.726298433635975,-53.31409727947275,110.51407923909994,111.20743026353693,0.03222519209308092
-53.726298433635975,-53.31409727947275,111.20743026353693,111.90078128797393,0.03222519209308092
-53.31409727947275,-52.90189612530952,63.77410217073134,64.46078978247988,0.06951902360878279
-53.31409727947275,-52.90189612530952,64.46078978247988,65.14747739422842,0.06951902360878279
-53.31409727947275,-52.90189612530952,65.14747739422842,65.83416500597696,0.06951902360878279
-53.31409727947275,-52.90189612530952,109.78217215788345,110.46885976963199,0.03222519209308092
-53.31409727947275,-52.90189612530952,110.46885976963199,111.15554738138053,0.03222519209308092
-53.31409727947275,-52.90189612530952,111.15554738138053,111.84223499312907,0.03222519209308092
-52.90189612530952,-52.48969497114629,63.50656153955515,64.1867474656433,0.038233391028536685
-52.90189612530952,-52.48969497114629,64.1867474656433,64.86693339173144,0.038233391028536685
-52.90189612530952,-52.48969497114629,64.86693339173144,65.54711931781958,0.038233391028536685
-52.90189612530952,-52.48969497114629,109.75920451354887,110.43939043963701,0.03222519209308092
-52.90189612530952,-52.48969497114629,110.43939043963701,111.11957636572515,0.03222519209308092
-52.90189612530952,-52.48969497114629,111.11957636572515,111.7997622918133,0.03222519209308092
-52.48969497114629,-52.077493816983065,63.25651183990783,63.930352592926965,0.038233391028536685
-52.48969497114629,-52.077493816983065,63.930352592926965,64.6041933459461,0.038233391028536685
-52.48969497114629,-52.077493816983065,64.6041933459461,65.27803409896524,0.038233391028536685
-52.48969497114629,-52.077493816983065,65.27803409896524,65.95187485198437,0.038233391028536685
-52.48969497114629,-52.077493816983065,109.75152379822816,110.4253645512473,0.03222519209308092
-52.48969497114629,-52.077493816983065,110.4253645512473,111.09920530426643,0.03222519209308092
-52.48969497114629,-52.077493816983065,111.09920530426643,111.77304605728557,0.03222519209308092
-52.077493816983065,-51.66529266281984,63.69119332795151,64.3588404329596,0.0069477584482905775
-52.077493816983065,-51.66529266281984,64.3588404329596,65.02648753796768,0.0069477584482905775
-52.077493816983065,-51.66529266281984,65.02648753796768,65.69413464297577,0.0069477584482905775
-51.66529266281984,-51.25309150865661,63.46887702528329,64.13047723459113,0.014543301601143126
-51.66529266281984,-51.25309150865661,64.13047723459113,64.79207744389896,0.014543301601143126
-51.66529266281984,-51.25309150865661,64.79207744389896,65.4536776532068,0.014543301601143126
-51.66529266281984,-51.25309150865661,65.4536776532068,66.11527786251463,0.0069477584482905775
-51.25309150865661,-50.84089035449338,63.26302924253437,63.91872473914498,0.022138844753995676
-51.25309150865661,-50.84089035449338,63.91872473914498,64.57442023575558,0.022138844753995676
-51.25309150865661,-50.84089035449338,64.57442023575558,65.23011573236619,0.022138844753995676
-51.25309150865661,-50.84089035449338,65.23011573236619,65.88581122897679,0.022138844753995676
-51.25309150865661,-50.84089035449338,120.30853744765699,120.96423294426756,0.04310268869693053
-51.25309150865661,-50.84089035449338,120.96423294426756,121.6199284408782,0.04310268869693053
-51.25309150865661,-50.84089035449338,121.6199284408782,122.27562393748883,0.04310268869693053
-50.84089035449338,-50.428689200330155,63.72322140530045,64.37314999571458,0.022138844753995676
-50.84089035449338,-50.428689200330155,64.37314999571458,65.02307858612872,0.022138844753995676
-50.84089035449338,-50.428689200330155,65.02307858612872,65.67300717654285,0.022138844753995676
-50.84089035449338,-50.428689200330155,120.26700877133015,120.91693736174432,0.04310268869693053
-50.84089035449338,-50.428689200330155,120.91693736174432,121.56686595215842,0.04310268869693053
-50.84089035449338,-50.428689200330155,121.56686595215842,122.21679454257253,0.04310268869693053
-50.428689200330155,-50.01648804616693,63.543622284677156,64.18791758172657,0.03577652946960219
-50.428689200330155,-50.01648804616693,64.18791758172657,64.83221287877598,0.03577652946960219
-50.428689200330155,-50.01648804616693,64.83221287877598,65.47650817582539,0.03577652946960219
-50.428689200330155,-50.01648804616693,120.24160842502528,120.88590372207466,0.04310268869693053
-50.428689200330155,-50.01648804616693,120.88590372207466,121.5301990191241,0.04310268869693053
-50.428689200330155,-50.01648804616693,121.5301990191241,122.17449431617354,0.04310268869693053
-50.01648804616693,-49.6042868920037,-47.131347964942506,-46.492556368620114,0.02359491872888175
-50.01648804616693,-49.6042868920037,-46.492556368620114,-45.85376477229772,0.02359491872888175
-50.01648804616693,-49.6042868920037,-45.85376477229772,-45.21497317597533,0.02359491872888175
-50.01648804616693,-49.6042868920037,63.379598198831275,64.01838979515367,0.04432388478240566
-50.01648804616693,-49.6042868920037,64.01838979515367,64.65718139147606,0.04432388478240566
-50.01648804616693,-49.6042868920037,64.65718139147606,65.29597298779845,0.04432388478240566
-50.01648804616693,-49.6042868920037,65.29597298779845,65.93476458412084,0.04432388478240566
-50.01648804616693,-49.6042868920037,120.23205027152414,120.87084186784654,0.04310268869693053
-50.01648804616693,-49.6042868920037,120.87084186784654,121.50963346416893,0.04310268869693053
-50.01648804616693,-49.6042868920037,121.50963346416893,122.14842506049132,0.04310268869693053
-49.6042868920037,-49.19208573784047,-47.616550760238425,-46.98313712751229,0.02359491872888175
-49.6042868920037,-49.19208573784047,-46.98313712751229,-46.34972349478616,0.02359491872888175
-49.6042868920037,-49.19208573784047,-46.34972349478616,-45.71630986206003,0.02359491872888175
-49.6042868920037,-49.19208573784047,-45.71630986206003,-45.0828962293339,0.02359491872888175
-49.6042868920037,-49.19208573784047,63.230834966834664,63.864248599560796,0.03987852922002925
-49.6042868920037,-49.19208573784047,63.864248599560796,64.49766223228693,0.03987852922002925
-49.6042868920037,-49.19208573784047,64.49766223228693,65.13107586501306,0.03987852922002925
-49.6042868920037,-49.19208573784047,65.13107586501306,65.76448949773919,0.03987852922002925
-49.19208573784047,-48.779884583677244,-47.45872378432253,-46.830566077139224,0.02359491872888175
-49.19208573784047,-48.779884583677244,-46.830566077139224,-46.20240836995592,0.02359491872888175
-49.19208573784047,-48.779884583677244,-46.20240836995592,-45.57425066277261,0.02359491872888175
-49.19208573784047,-48.779884583677244,-45.57425066277261,-44.94609295558931,0.02359491872888175
-49.19208573784047,-48.779884583677244,63.09703267993925,63.72519038712255,0.03563613006449313
-49.19208573784047,-48.779884583677244,63.72519038712255,64.35334809430586,0.03908065109467202
-49.19208573784047,-48.779884583677244,64.35334809430586,64.98150580148916,0.03908065109467202
-49.19208573784047,-48.779884583677244,64.98150580148916,65.60966350867247,0.03908065109467202
-48.779884583677244,-48.36768342951402,-47.29668264297757,-46.67366237369578,0.02359491872888175
-48.779884583677244,-48.36768342951402,-46.67366237369578,-46.05064210441398,0.02359491872888175
-48.779884583677244,-48.36768342951402,-46.05064210441398,-45.427621835132186,0.02359491872888175
-48.779884583677244,-48.36768342951402,-45.427621835132186,-44.80460156585039,0.02359491872888175
-48.779884583677244,-48.36768342951402,63.600925289182015,64.22394555846381,0.03563613006449313
-48.779884583677244,-48.36768342951402,64.22394555846381,64.8469658277456,0.03563613006449313
-48.779884583677244,-48.36768342951402,64.8469658277456,65.4699860970274,0.03563613006449313
-48.36768342951402,-47.95548227535079,-47.130449356474315,-46.51245144650443,0.02359491872888175
-48.36768342951402,-47.95548227535079,-46.51245144650443,-45.89445353653454,0.02359491872888175
-48.36768342951402,-47.95548227535079,-45.89445353653454,-45.276455626564655,0.02359491872888175
