Latitude_Min,Latitude_Max,Longitude_Min,Longitude_Max,Average_Fe_Si_Ratio
-30.643033800495232,-30.230832646332004,-46.12786334906673,-45.649748575313396,0.0036947672816160042
-30.643033800495232,-30.230832646332004,-45.649748575313396,-45.17163380156006,0.0036947672816160042
-30.643033800495232,-30.230832646332004,6.942876537553246,7.4209913113065795,0.04345213949790692
-30.643033800495232,-30.230832646332004,7.4209913113065795,7.899106085059913,0.04345213949790692
-30.643033800495232,-30.230832646332004,7.899106085059913,8.377220858813246,0.04345213949790692
-30.643033800495232,-30.230832646332004,57.14492778165322,57.623042555406556,0.005238913079744808
-30.643033800495232,-30.230832646332004,57.623042555406556,58.10115732915989,0.005238913079744808
-30.643033800495232,-30.230832646332004,58.10115732915989,58.57927210291322,0.005238913079744808
-30.643033800495232,-30.230832646332004,82.00689601682654,82.48501079057985,0.010572123996125506
-30.643033800495232,-30.230832646332004,82.48501079057985,82.96312556433321,0.010572123996125506
-30.643033800495232,-30.230832646332004,82.96312556433321,83.44124033808657,0.010572123996125506
-30.643033800495232,-30.230832646332004,83.44124033808657,83.91935511183988,0.010572123996125506
-30.643033800495232,-30.230832646332004,125.51534042837989,125.99345520213319,0.013507821530623436
-30.643033800495232,-30.230832646332004,125.99345520213319,126.4715699758865,0.013507821530623436
-30.643033800495232,-30.230832646332004,126.4715699758865,126.94968474963986,0.013507821530623436
-30.230832646332004,-29.818631492168777,-99.06052914753843,-98.58441461311219,0.12260008411776496
-30.230832646332004,-29.818631492168777,-98.58441461311219,-98.10830007868594,0.12260008411776496
-30.230832646332004,-29.818631492168777,-57.63856465245516,-57.162450118028914,0.003571262186047484
-30.230832646332004,-29.818631492168777,-57.162450118028914,-56.68633558360267,0.003571262186047484
-30.230832646332004,-29.818631492168777,-56.68633558360267,-56.210221049176425,0.003571262186047484
-30.230832646332004,-29.818631492168777,-46.687930360651535,-46.21181582622529,0.004029010803803706
-30.230832646332004,-29.818631492168777,-46.21181582622529,-45.735701291799046,0.004029010803803706
-30.230832646332004,-29.818631492168777,-45.735701291799046,-45.2595867573728,0.004029010803803706
-30.230832646332004,-29.818631492168777,6.636897495087851,7.1130120295140955,0.04345213949790692
-30.230832646332004,-29.818631492168777,7.1130120295140955,7.58912656394034,0.04345213949790692
-30.230832646332004,-29.818631492168777,7.58912656394034,8.065241098366585,0.04345213949790692
-30.230832646332004,-29.818631492168777,8.065241098366585,8.541355632792829,0.04345213949790692
-30.230832646332004,-29.818631492168777,81.86299393443448,82.33910846886073,0.010572123996125506
-30.230832646332004,-29.818631492168777,82.33910846886073,82.81522300328697,0.010572123996125506
-30.230832646332004,-29.818631492168777,82.81522300328697,83.29133753771322,0.010572123996125506
-30.230832646332004,-29.818631492168777,83.29133753771322,83.76745207213946,0.010572123996125506
-30.230832646332004,-29.818631492168777,125.66553110164898,126.14164563607522,0.013507821530623436
-30.230832646332004,-29.818631492168777,126.14164563607522,126.61776017050147,0.013507821530623436
-29.818631492168777,-29.40643033800555,-57.667906670121226,-57.19375126961782,0.003571262186047484
-29.818631492168777,-29.40643033800555,-57.19375126961782,-56.719595869114414,0.003571262186047484
-29.818631492168777,-29.40643033800555,-56.719595869114414,-56.24544046861101,0.003571262186047484
-29.818631492168777,-29.40643033800555,-46.762332458542886,-46.28817705803948,0.004997973598546655
-29.818631492168777,-29.40643033800555,-46.28817705803948,-45.814021657536074,0.004997973598546655
-29.818631492168777,-29.40643033800555,-45.814021657536074,-45.33986625703267,0.004997973598546655
-29.818631492168777,-29.40643033800555,6.817227798342003,7.291383198845409,0.04345213949790692
-29.818631492168777,-29.40643033800555,7.291383198845409,7.765538599348815,0.04345213949790692
-29.818631492168777,-29.40643033800555,7.765538599348815,8.239693999852221,0.04345213949790692
-29.818631492168777,-29.40643033800555,8.239693999852221,8.713849400355627,0.04345213949790692
-29.818631492168777,-29.40643033800555,82.20793647838354,82.68209187888698,0.0075974029873384745
-29.818631492168777,-29.40643033800555,82.68209187888698,83.15624727939041,0.0075974029873384745
-29.818631492168777,-29.40643033800555,83.15624727939041,83.63040267989379,0.0075974029873384745
-29.40643033800555,-28.99422918384232,-57.69070374993973,-57.21846708488158,0.003571262186047484
-29.40643033800555,-28.99422918384232,-57.21846708488158,-56.74623041982343,0.003571262186047484
-29.40643033800555,-28.99422918384232,-56.74623041982343,-56.273993754765286,0.003571262186047484
-29.40643033800555,-28.99422918384232,-46.82926045360233,-46.35702378854418,0.005919477412549088
-29.40643033800555,-28.99422918384232,-46.35702378854418,-45.884787123486035,0.005919477412549088
-29.40643033800555,-28.99422918384232,-45.884787123486035,-45.41255045842789,0.005919477412549088
-29.40643033800555,-28.99422918384232,6.533482697968367,7.005719363026515,0.04345213949790692
-29.40643033800555,-28.99422918384232,7.005719363026515,7.477956028084662,0.04345213949790692
-29.40643033800555,-28.99422918384232,7.477956028084662,7.95019269314281,0.04345213949790692
-29.40643033800555,-28.99422918384232,7.95019269314281,8.422429358200958,0.04345213949790692
-29.40643033800555,-28.99422918384232,82.09134910727198,82.56358577233016,0.00667621243798196
-29.40643033800555,-28.99422918384232,82.56358577233016,83.03582243738833,0.00667621243798196
-29.40643033800555,-28.99422918384232,83.03582243738833,83.50805910244645,0.00667621243798196
-28.99422918384232,-28.582028029679094,-172.47427772496394,-172.0039200827742,0.012883567544201948
-28.99422918384232,-28.582028029679094,-172.0039200827742,-171.53356244058443,0.012883567544201948
-28.99422918384232,-28.582028029679094,-171.53356244058443,-171.06320479839468,0.012883567544201948
-28.99422918384232,-28.582028029679094,-171.06320479839468,-170.59284715620493,0.012883567544201948
-28.99422918384232,-28.582028029679094,-46.888787260299694,-46.41842961810994,0.004879500495782143
-28.99422918384232,-28.582028029679094,-46.41842961810994,-45.948071975920186,0.004879500495782143
-28.99422918384232,-28.582028029679094,-45.948071975920186,-45.47771433373043,0.004879500495782143
-28.99422918384232,-28.582028029679094,-45.47771433373043,-45.00735669154068,0.004879500495782143
-28.99422918384232,-28.582028029679094,6.731983949332232,7.202341591521986,0.04345213949790692
-28.99422918384232,-28.582028029679094,7.202341591521986,7.6726992337117395,0.04345213949790692
-28.99422918384232,-28.582028029679094,7.6726992337117395,8.143056875901493,0.04345213949790692
-28.99422918384232,-28.582028029679094,8.143056875901493,8.613414518091247,0.04345213949790692
-28.99422918384232,-28.582028029679094,55.64917873706662,56.119536379256374,0.006051417701354393
-28.99422918384232,-28.582028029679094,56.119536379256374,56.58989402144613,0.006051417701354393
-28.99422918384232,-28.582028029679094,56.58989402144613,57.06025166363588,0.006051417701354393
-28.99422918384232,-28.582028029679094,81.98920669969283,82.45956434188258,0.004728256658910187
-28.99422918384232,-28.582028029679094,82.45956434188258,82.92992198407234,0.004728256658910187
-28.99422918384232,-28.582028029679094,82.92992198407234,83.40027962626209,0.004728256658910187
-28.99422918384232,-28.582028029679094,83.40027962626209,83.87063726845184,0.004728256658910187
-28.99422918384232,-28.582028029679094,136.55069319370426,137.02105083589402,0.013605343645761759
-28.99422918384232,-28.582028029679094,137.02105083589402,137.49140847808377,0.013605343645761759
-28.99422918384232,-28.582028029679094,137.49140847808377,137.96176612027352,0.013605343645761759
-28.99422918384232,-28.582028029679094,137.96176612027352,138.43212376246328,0.013605343645761759
-28.582028029679094,-28.169826875515867,-172.03519967198653,-171.5666820056328,0.012883567544201948
-28.582028029679094,-28.169826875515867,-171.5666820056328,-171.09816433927907,0.012883567544201948
-28.582028029679094,-28.169826875515867,-171.09816433927907,-170.62964667292533,0.012883567544201948
-28.582028029679094,-28.169826875515867,-86.29646672925332,-85.82794906289959,0.02501140550264384
-28.582028029679094,-28.169826875515867,-85.82794906289959,-85.35943139654586,0.02501140550264384
-28.582028029679094,-28.169826875515867,-85.35943139654586,-84.89091373019212,0.02501140550264384
-28.582028029679094,-28.169826875515867,-46.94098275553972,-46.47246508918599,0.004879500495782143
-28.582028029679094,-28.169826875515867,-46.47246508918599,-46.003947422832255,0.004879500495782143
-28.582028029679094,-28.169826875515867,-46.003947422832255,-45.53542975647852,0.004879500495782143
-28.582028029679094,-28.169826875515867,-45.53542975647852,-45.06691209012479,0.004879500495782143
-28.582028029679094,-28.169826875515867,55.66438617592789,56.13290384228162,0.006051417701354393
-28.582028029679094,-28.169826875515867,56.13290384228162,56.601421508635354,0.006051417701354393
-28.582028029679094,-28.169826875515867,56.601421508635354,57.06993917498909,0.006051417701354393
-28.582028029679094,-28.169826875515867,81.90137549173699,82.36989315809069,0.004728256658910187
-28.582028029679094,-28.169826875515867,82.36989315809069,82.8384108244444,0.004728256658910187
-28.582028029679094,-28.169826875515867,82.8384108244444,83.30692849079816,0.004728256658910187
-28.582028029679094,-28.169826875515867,83.30692849079816,83.77544615715192,0.004728256658910187
-28.582028029679094,-28.169826875515867,136.24942478877006,136.71794245512376,0.013605343645761759
-28.582028029679094,-28.169826875515867,136.71794245512376,137.18646012147747,0.013605343645761759
-28.582028029679094,-28.169826875515867,137.18646012147747,137.65497778783123,0.013605343645761759
-28.582028029679094,-28.169826875515867,137.65497778783123,138.123495454185,0.013605343645761759
-28.169826875515867,-27.75762572135264,-172.0658264407764,-171.59911034905736,0.012883567544201948
-28.169826875515867,-27.75762572135264,-171.59911034905736,-171.13239425733832,0.012883567544201948
-28.169826875515867,-27.75762572135264,-171.13239425733832,-170.66567816561928,0.012883567544201948
-28.169826875515867,-27.75762572135264,-170.66567816561928,-170.19896207390025,0.012883567544201948
-28.169826875515867,-27.75762572135264,-86.1900655644738,-85.72334947275476,0.02501140550264384
-28.169826875515867,-27.75762572135264,-85.72334947275476,-85.25663338103573,0.02501140550264384
-28.169826875515867,-27.75762572135264,-85.25663338103573,-84.78991728931669,0.02501140550264384
-28.169826875515867,-27.75762572135264,-46.98591386007479,-46.51919776835575,0.004879500495782143
-28.169826875515867,-27.75762572135264,-46.51919776835575,-46.05248167663672,0.004879500495782143
-28.169826875515867,-27.75762572135264,-46.05248167663672,-45.58576558491768,0.004879500495782143
-28.169826875515867,-27.75762572135264,-45.58576558491768,-45.119049493198645,0.004879500495782143
-28.169826875515867,-27.75762572135264,53.82476195123695,54.29147804295599,0.03361845104332716
-28.169826875515867,-27.75762572135264,54.29147804295599,54.75819413467502,0.03361845104332716
-28.169826875515867,-27.75762572135264,54.75819413467502,55.22491022639406,0.03361845104332716
-28.169826875515867,-27.75762572135264,55.691626318113094,56.15834240983213,0.006051417701354393
-28.169826875515867,-27.75762572135264,56.15834240983213,56.625058501551166,0.006051417701354393
-28.169826875515867,-27.75762572135264,56.625058501551166,57.0917745932702,0.006051417701354393
-28.169826875515867,-27.75762572135264,81.8277274543791,82.29444354609814,0.004728256658910187
-28.169826875515867,-27.75762572135264,82.29444354609814,82.76115963781717,0.004728256658910187
-28.169826875515867,-27.75762572135264,82.76115963781717,83.22787572953621,0.004728256658910187
-28.169826875515867,-27.75762572135264,83.22787572953621,83.69459182125524,0.004728256658910187
-28.169826875515867,-27.75762572135264,136.4335101855063,136.90022627722533,0.013605343645761759
-28.169826875515867,-27.75762572135264,136.90022627722533,137.36694236894436,0.013605343645761759
-28.169826875515867,-27.75762572135264,137.36694236894436,137.8336584606634,0.013605343645761759
-28.169826875515867,-27.75762572135264,137.8336584606634,138.30037455238244,0.013605343645761759
-27.75762572135264,-27.34542456718941,-172.09581104361826,-171.6308587520664,0.012883567544201948
-27.75762572135264,-27.34542456718941,-171.6308587520664,-171.16590646051452,0.012883567544201948
-27.75762572135264,-27.34542456718941,-171.16590646051452,-170.70095416896265,0.012883567544201948
-27.75762572135264,-27.34542456718941,-170.70095416896265,-170.23600187741079,0.012883567544201948
-27.75762572135264,-27.34542456718941,-115.8365837658423,-115.37163147429044,0.005375721010326095
-27.75762572135264,-27.34542456718941,-115.37163147429044,-114.90667918273857,0.005375721010326095
-27.75762572135264,-27.34542456718941,-114.90667918273857,-114.4417268911867,0.005375721010326095
-27.75762572135264,-27.34542456718941,-86.54458939807466,-86.0796371065228,0.02501140550264384
-27.75762572135264,-27.34542456718941,-86.0796371065228,-85.61468481497093,0.02501140550264384
-27.75762572135264,-27.34542456718941,-85.61468481497093,-85.14973252341906,0.02501140550264384
-27.75762572135264,-27.34542456718941,-85.14973252341906,-84.6847802318672,0.02501140550264384
-27.75762572135264,-27.34542456718941,-47.02364461616594,-46.55869232461407,0.0034290319138383547
-27.75762572135264,-27.34542456718941,-46.55869232461407,-46.093740033062204,0.0034290319138383547
-27.75762572135264,-27.34542456718941,-46.093740033062204,-45.62878774151034,0.0034290319138383547
-27.75762572135264,-27.34542456718941,-45.62878774151034,-45.16383544995847,0.0034290319138383547
-27.75762572135264,-27.34542456718941,53.871002650589276,54.33595494214114,0.03361845104332716
-27.75762572135264,-27.34542456718941,54.33595494214114,54.80090723369301,0.03361845104332716
-27.75762572135264,-27.34542456718941,54.80090723369301,55.26585952524488,0.03361845104332716
-27.75762572135264,-27.34542456718941,55.730811816796745,56.19576410834861,0.006051417701354393
-27.75762572135264,-27.34542456718941,56.19576410834861,56.66071639990048,0.006051417701354393
-27.75762572135264,-27.34542456718941,56.66071639990048,57.12566869145235,0.006051417701354393
-27.75762572135264,-27.34542456718941,57.12566869145235,57.590620983004214,0.020786684868034727
-27.75762572135264,-27.34542456718941,57.590620983004214,58.05557327455608,0.020786684868034727
-27.75762572135264,-27.34542456718941,58.05557327455608,58.52052556610795,0.020786684868034727
-27.75762572135264,-27.34542456718941,82.23309243525318,82.69804472680505,0.004833831339268931
-27.75762572135264,-27.34542456718941,82.69804472680505,83.16299701835692,0.004833831339268931
-27.75762572135264,-27.34542456718941,83.16299701835692,83.62794930990879,0.004833831339268931
-27.75762572135264,-27.34542456718941,136.63251054682166,137.09746283837353,0.013605343645761759
-27.75762572135264,-27.34542456718941,137.09746283837353,137.5624151299254,0.013605343645761759
-27.75762572135264,-27.34542456718941,137.5624151299254,138.02736742147727,0.013605343645761759
-27.75762572135264,-27.34542456718941,138.02736742147727,138.49231971302913,0.013605343645761759
-27.34542456718941,-26.933223413026184,-172.125163820388,-171.66193816276376,0.012883567544201948
-27.34542456718941,-26.933223413026184,-171.66193816276376,-171.19871250513953,0.012883567544201948
-27.34542456718941,-26.933223413026184,-171.19871250513953,-170.7354868475153,0.012883567544201948
-27.34542456718941,-26.933223413026184,-170.7354868475153,-170.27226118989105,0.012883567544201948
-27.34542456718941,-26.933223413026184,-116.0748592478555,-115.61163359023126,0.005375721010326095
-27.34542456718941,-26.933223413026184,-115.61163359023126,-115.14840793260703,0.005375721010326095
-27.34542456718941,-26.933223413026184,-115.14840793260703,-114.6851822749828,0.005375721010326095
-27.34542456718941,-26.933223413026184,-86.42841715990443,-85.96519150228019,0.02501140550264384
-27.34542456718941,-26.933223413026184,-85.96519150228019,-85.50196584465596,0.02501140550264384
-27.34542456718941,-26.933223413026184,-85.50196584465596,-85.03874018703172,0.02501140550264384
-27.34542456718941,-26.933223413026184,-85.03874018703172,-84.57551452940749,0.02501140550264384
-27.34542456718941,-26.933223413026184,-47.05423626184441,-46.59101060422017,0.0034290319138383547
-27.34542456718941,-26.933223413026184,-46.59101060422017,-46.12778494659594,0.0030635759007090146
-27.34542456718941,-26.933223413026184,-46.12778494659594,-45.6645592889717,0.0030635759007090146
-27.34542456718941,-26.933223413026184,-45.6645592889717,-45.20133363134747,0.0030635759007090146
-27.34542456718941,-26.933223413026184,53.92895710023893,54.39218275786317,0.03361845104332716
-27.34542456718941,-26.933223413026184,54.39218275786317,54.8554084154874,0.03361845104332716
-27.34542456718941,-26.933223413026184,54.8554084154874,55.31863407311164,0.03361845104332716
-27.34542456718941,-26.933223413026184,57.17153670360858,57.634762361232816,0.020786684868034727
-27.34542456718941,-26.933223413026184,57.634762361232816,58.09798801885705,0.020786684868034727
-27.34542456718941,-26.933223413026184,58.09798801885705,58.56121367648129,0.020786684868034727
-27.34542456718941,-26.933223413026184,136.38312415735288,136.8463498149771,0.013605343645761759
-27.34542456718941,-26.933223413026184,136.8463498149771,137.3095754726013,0.013605343645761759
-27.34542456718941,-26.933223413026184,137.3095754726013,137.77280113022556,0.013605343645761759
-27.34542456718941,-26.933223413026184,137.77280113022556,138.23602678784982,0.013605343645761759
-26.933223413026184,-26.521022258862956,-115.84655164914699,-115.38501604950056,0.005375721010326095
-26.933223413026184,-26.521022258862956,-115.38501604950056,-114.92348044985414,0.005375721010326095
-26.933223413026184,-26.521022258862956,-114.92348044985414,-114.46194485020771,0.005375721010326095
-26.933223413026184,-26.521022258862956,-46.61621170218331,-46.15467610253688,0.0031838129492976546
-26.933223413026184,-26.521022258862956,-46.15467610253688,-45.69314050289046,0.0031838129492976546
-26.933223413026184,-26.521022258862956,-45.69314050289046,-45.23160490324403,0.0031838129492976546
-26.933223413026184,-26.521022258862956,57.229298218262215,57.69083381790864,0.020786684868034727
-26.933223413026184,-26.521022258862956,57.69083381790864,58.152369417555065,0.020786684868034727
-26.933223413026184,-26.521022258862956,58.152369417555065,58.61390501720149,0.020786684868034727
-26.521022258862956,-26.10882110469973,-116.07646528359334,-115.61658373887099,0.005375721010326095
-26.521022258862956,-26.10882110469973,-115.61658373887099,-115.15670219414864,0.005375721010326095
-26.521022258862956,-26.10882110469973,-115.15670219414864,-114.69682064942629,0.005375721010326095
-26.521022258862956,-26.10882110469973,-46.63435203051847,-46.17447048579612,0.0031838129492976546
-26.521022258862956,-26.10882110469973,-46.17447048579612,-45.71458894107377,0.0031838129492976546
-26.521022258862956,-26.10882110469973,-45.71458894107377,-45.25470739635142,0.0031838129492976546
-26.521022258862956,-26.10882110469973,57.29887707673265,57.758758621455,0.020786684868034727
-26.521022258862956,-26.10882110469973,57.758758621455,58.21864016617735,0.020786684868034727
-26.521022258862956,-26.10882110469973,170.88961862315313,171.34950016787548,0.07453498800532089
-26.521022258862956,-26.10882110469973,171.34950016787548,171.80938171259783,0.07453498800532089
-26.521022258862956,-26.10882110469973,171.80938171259783,172.26926325732018,0.07453498800532089
-26.521022258862956,-26.10882110469973,172.26926325732018,172.72914480204253,0.07453498800532089
-26.10882110469973,-25.6966199505365,-46.64548538343465,-46.18722244660796,0.0031838129492976546
-26.10882110469973,-25.6966199505365,-46.18722244660796,-45.728959509781276,0.0031838129492976546
-26.10882110469973,-25.6966199505365,-45.728959509781276,-45.27069657295459,0.0031838129492976546
-26.10882110469973,-25.6966199505365,171.02940960924076,171.48767254606742,0.07453498800532089
-26.10882110469973,-25.6966199505365,171.48767254606742,171.94593548289413,0.07453498800532089
-26.10882110469973,-25.6966199505365,171.94593548289413,172.40419841972084,0.07453498800532089
-26.10882110469973,-25.6966199505365,172.40419841972084,172.8624613565475,0.07453498800532089
-25.6966199505365,-25.284418796373274,-46.6496629996434,-46.192983763340806,0.002332663874450334
-25.6966199505365,-25.284418796373274,-46.192983763340806,-45.736304527038214,0.002332663874450334
-25.6966199505365,-25.284418796373274,-45.736304527038214,-45.27962529073562,0.002332663874450334
-25.6966199505365,-25.284418796373274,170.72965348038997,171.18633271669256,0.07453498800532089
-25.6966199505365,-25.284418796373274,171.18633271669256,171.64301195299515,0.07453498800532089
-25.6966199505365,-25.284418796373274,171.64301195299515,172.09969118929774,0.07453498800532089
-25.6966199505365,-25.284418796373274,172.09969118929774,172.55637042560033,0.07453498800532089
-25.284418796373274,-24.872217642210046,55.75729823875122,56.21242815813105,0.005370500698456198
-25.284418796373274,-24.872217642210046,56.21242815813105,56.667558077510876,0.005370500698456198
-25.284418796373274,-24.872217642210046,56.667558077510876,57.122687996890704,0.005370500698456198
-25.284418796373274,-24.872217642210046,170.90516784184786,171.36029776122768,0.07453498800532089
-25.284418796373274,-24.872217642210046,171.36029776122768,171.8154276806075,0.07453498800532089
-25.284418796373274,-24.872217642210046,171.8154276806075,172.27055759998734,0.07453498800532089
-25.284418796373274,-24.872217642210046,172.27055759998734,172.72568751936717,0.07453498800532089
-24.872217642210046,-24.46001648804682,-129.64879297402857,-129.1951784963171,0.00521272864758679
-24.872217642210046,-24.46001648804682,-129.1951784963171,-128.74156401860566,0.00521272864758679
-24.872217642210046,-24.46001648804682,-128.74156401860566,-128.2879495408942,0.00521272864758679
-24.872217642210046,-24.46001648804682,55.879528409956265,56.33314288766772,0.005370500698456198
-24.872217642210046,-24.46001648804682,56.33314288766772,56.786757365379174,0.005370500698456198
-24.872217642210046,-24.46001648804682,81.73555363950913,82.18916811722062,0.010168173960624322
-24.872217642210046,-24.46001648804682,82.18916811722062,82.6427825949321,0.010168173960624322
-24.872217642210046,-24.46001648804682,82.6427825949321,83.09639707264353,0.010168173960624322
-24.872217642210046,-24.46001648804682,83.09639707264353,83.55001155035495,0.010168173960624322
-24.872217642210046,-24.46001648804682,168.82953336010837,169.28314783781985,0.008058943161114215
-24.872217642210046,-24.46001648804682,169.28314783781985,169.73676231553134,0.008058943161114215
-24.872217642210046,-24.46001648804682,169.73676231553134,170.19037679324276,0.008058943161114215
-24.872217642210046,-24.46001648804682,170.19037679324276,170.6439912709542,0.008058943161114215
-24.872217642210046,-24.46001648804682,170.6439912709542,171.09760574866567,0.07453498800532089
-24.872217642210046,-24.46001648804682,171.09760574866567,171.55122022637715,0.07453498800532089
-24.872217642210046,-24.46001648804682,171.55122022637715,172.00483470408858,0.07453498800532089
-24.872217642210046,-24.46001648804682,172.00483470408858,172.4584491818,0.07453498800532089
-24.46001648804682,-24.04781533388359,-129.8133016098565,-129.36116919192727,0.00521272864758679
-24.46001648804682,-24.04781533388359,-129.36116919192727,-128.90903677399805,0.00521272864758679
-24.46001648804682,-24.04781533388359,-128.90903677399805,-128.45690435606883,0.00521272864758679
-24.46001648804682,-24.04781533388359,-57.47211474118117,-57.01998232325195,0.004863211683274321
-24.46001648804682,-24.04781533388359,-57.01998232325195,-56.56784990532273,0.004863211683274321
-24.46001648804682,-24.04781533388359,-56.56784990532273,-56.11571748739351,0.004863211683274321
-24.46001648804682,-24.04781533388359,55.56098974112402,56.01312215905324,0.005370500698456198
-24.46001648804682,-24.04781533388359,56.01312215905324,56.46525457698246,0.005370500698456198
-24.46001648804682,-24.04781533388359,56.46525457698246,56.91738699491168,0.005370500698456198
-24.46001648804682,-24.04781533388359,81.78466998101885,82.23680239894804,0.010168173960624322
-24.46001648804682,-24.04781533388359,82.23680239894804,82.68893481687724,0.010168173960624322
-24.46001648804682,-24.04781533388359,82.68893481687724,83.14106723480648,0.010168173960624322
-24.46001648804682,-24.04781533388359,83.14106723480648,83.59319965273573,0.010168173960624322
-24.46001648804682,-24.04781533388359,169.04622664135843,169.49835905928762,0.008058943161114215
-24.46001648804682,-24.04781533388359,169.49835905928762,169.95049147721687,0.008058943161114215
-24.46001648804682,-24.04781533388359,169.95049147721687,170.40262389514612,0.008058943161114215
-24.46001648804682,-24.04781533388359,170.8547563130753,171.3068887310045,0.06273329489758406
-24.46001648804682,-24.04781533388359,171.3068887310045,171.75902114893375,0.06273329489758406
-24.46001648804682,-24.04781533388359,171.75902114893375,172.211153566863,0.06273329489758406
-24.04781533388359,-23.635614179720363,-129.52347474380167,-129.07279148258561,0.00521272864758679
-24.04781533388359,-23.635614179720363,-129.07279148258561,-128.62210822136956,0.00521272864758679
-24.04781533388359,-23.635614179720363,-116.00297690731998,-115.55229364610392,0.004629477691257468
-24.04781533388359,-23.635614179720363,-115.55229364610392,-115.10161038488786,0.004629477691257468
-24.04781533388359,-23.635614179720363,-115.10161038488786,-114.6509271236718,0.004629477691257468
-24.04781533388359,-23.635614179720363,-57.41415294923263,-56.96346968801657,0.004863211683274321
-24.04781533388359,-23.635614179720363,-56.96346968801657,-56.51278642680052,0.004863211683274321
-24.04781533388359,-23.635614179720363,-56.51278642680052,-56.06210316558446,0.004863211683274321
-24.04781533388359,-23.635614179720363,55.70734561599755,56.15802887721361,0.005370500698456198
-24.04781533388359,-23.635614179720363,56.15802887721361,56.60871213842967,0.005370500698456198
-24.04781533388359,-23.635614179720363,56.60871213842967,57.05939539964572,0.005370500698456198
-24.04781533388359,-23.635614179720363,81.84697476652883,82.29765802774489,0.006854339579382377
-24.04781533388359,-23.635614179720363,82.29765802774489,82.74834128896094,0.006854339579382377
-24.04781533388359,-23.635614179720363,82.74834128896094,83.199024550177,0.006854339579382377
-24.04781533388359,-23.635614179720363,83.199024550177,83.64970781139306,0.006854339579382377
-24.04781533388359,-23.635614179720363,168.82884418122774,169.2795274424438,0.008058943161114215
-24.04781533388359,-23.635614179720363,169.2795274424438,169.73021070365985,0.008058943161114215
-24.04781533388359,-23.635614179720363,169.73021070365985,170.1808939648759,0.008058943161114215
-24.04781533388359,-23.635614179720363,170.1808939648759,170.63157722609196,0.008058943161114215
-24.04781533388359,-23.635614179720363,170.63157722609196,171.08226048730802,0.06273329489758406
-24.04781533388359,-23.635614179720363,171.08226048730802,171.53294374852408,0.06273329489758406
-24.04781533388359,-23.635614179720363,171.53294374852408,171.98362700974013,0.06273329489758406
-24.04781533388359,-23.635614179720363,174.23704331582042,174.68772657703647,0.013189379402802275
-24.04781533388359,-23.635614179720363,174.68772657703647,175.13840983825253,0.013189379402802275
-24.04781533388359,-23.635614179720363,175.13840983825253,175.58909309946858,0.013189379402802275
-23.635614179720363,-23.223413025557136,-129.68214719569596,-129.2328806528004,0.00496557848198746
-23.635614179720363,-23.223413025557136,-129.2328806528004,-128.78361410990482,0.00496557848198746
-23.635614179720363,-23.223413025557136,-128.78361410990482,-128.33434756700925,0.00496557848198746
-23.635614179720363,-23.223413025557136,-116.20415090882881,-115.75488436593324,0.007392034548951271
-23.635614179720363,-23.223413025557136,-115.75488436593324,-115.30561782303766,0.007392034548951271
-23.635614179720363,-23.223413025557136,-115.30561782303766,-114.85635128014209,0.007392034548951271
-23.635614179720363,-23.223413025557136,-114.85635128014209,-114.40708473724652,0.010154591406645075
-23.635614179720363,-23.223413025557136,-57.350233789508906,-56.900967246613334,0.004863211683274321
-23.635614179720363,-23.223413025557136,-56.900967246613334,-56.45170070371776,0.004863211683274321
-23.635614179720363,-23.223413025557136,-56.45170070371776,-56.00243416082219,0.004863211683274321
-23.635614179720363,-23.223413025557136,81.92239450811837,82.37166105101392,0.006854339579382377
-23.635614179720363,-23.223413025557136,82.37166105101392,82.82092759390946,0.006854339579382377
-23.635614179720363,-23.223413025557136,82.82092759390946,83.27019413680506,0.006854339579382377
-23.635614179720363,-23.223413025557136,83.27019413680506,83.71946067970066,0.006854339579382377
-23.635614179720363,-23.223413025557136,169.08010382985924,169.52937037275484,0.008058943161114215
-23.635614179720363,-23.223413025557136,169.52937037275484,169.97863691565044,0.008058943161114215
-23.635614179720363,-23.223413025557136,169.97863691565044,170.42790345854598,0.008058943161114215
-23.635614179720363,-23.223413025557136,170.87717000144153,171.32643654433713,0.0890541663306874
-23.635614179720363,-23.223413025557136,171.32643654433713,171.77570308723273,0.0890541663306874
-23.635614179720363,-23.223413025557136,171.77570308723273,172.22496963012827,0.0890541663306874
-23.635614179720363,-23.223413025557136,174.02203580171056,174.4713023446061,0.013189379402802275
-23.635614179720363,-23.223413025557136,174.4713023446061,174.9205688875017,0.013189379402802275
-23.635614179720363,-23.223413025557136,174.9205688875017,175.3698354303973,0.013189379402802275
-23.223413025557136,-22.81121187139391,-129.8372370517959,-129.38935523975837,0.004144709351846925
-23.223413025557136,-22.81121187139391,-129.38935523975837,-128.94147342772084,0.004144709351846925
-23.223413025557136,-22.81121187139391,-128.94147342772084,-128.4935916156833,0.004144709351846925
-23.223413025557136,-22.81121187139391,-116.40078269066981,-115.95290087863228,0.010154591406645075
-23.223413025557136,-22.81121187139391,-115.95290087863228,-115.50501906659474,0.007392034548951271
-23.223413025557136,-22.81121187139391,-115.50501906659474,-115.0571372545572,0.007392034548951271
-23.223413025557136,-22.81121187139391,-115.0571372545572,-114.60925544251967,0.007392034548951271
