Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Sigma_Mg,Al,Peak_Amplitude@Al,Sigma_Al,Si,Peak_Amplitude@Si,Sigma_Si,Fe,Peak_Amplitude@Fe,Sigma_Fe,Ca,Peak_Amplitude@Ca,Sigma_Ca,Ti,Peak_Amplitude@Ti,Sigma_Ti,Cr,Peak_Amplitude@Cr,Sigma_Cr,O,Peak_Amplitude@O,Sigma_O,Solar_spec_Energy,Solar_spec_Amp,Solar_spec_Power,Reduced_ChiSq
38.9871,37.8737,38.204,39.3232,-89.4049,-88.9837,-88.0861,-88.4967,2021-11-01T12:38:58.810,1.26,26.396628622682517,0.11362706984529845,1.49,19.106453088144324,0.125,1.7488313043728025,0.4206545365972996,0.0008730590768112856,,,,,,,,,,5.42,0.6818418719941832,0.125,0.535,137.6462223152655,0.002386740464495396,0.345445832749516,0.14245701875178457,-2.499999999706825,33.320210366020056
-22.5322,-23.6926,-23.9619,-22.7957,-120.25,-120.547,-119.724,-119.433,2021-11-03T19:44:18.059,1.25,2.2802246202529197,0.125,1.49,8.737939276919647,0.043152525484585355,1.75,3.635183025724554,0.08356745823009083,6.4,2.635364176042746,0.125,,,,4.51,2.779673449943613,0.125,5.41,1.6725804764643337,0.125,,,,0.49999999999999994,12.240431384131092,-0.28874919346921996,8.238114287817364
-22.1243,-23.2848,-23.55,-22.3836,-120.246,-120.539,-119.718,-119.432,2021-11-03T19:44:26.059,1.26,3.376321687735748,0.125,1.49,8.380646434396109,0.07360075561758644,1.74,5.948606459535976,0.061386476510963,6.41,3.2520342107805416,0.125,3.6999999999999997,2.891117691863001,0.125,4.51,1.9397132195178781,0.125,,,,,,,0.4999999999999982,9.219579180551248,-0.3647719233350277,8.23475276975907
-14.3656,-15.5322,-15.7136,-14.5418,-120.197,-120.388,-119.601,-119.413,2021-11-03T19:46:58.059,1.25,2.0141042088941807,0.125,1.49,5.083463207883798,0.057366334364321564,1.75,5.180825504676377,0.08457693229235896,,,,3.69,2.3559149332694185,0.125,,,,5.41,2.962065919769887,0.125,,,,0.49942875897816813,14.37832327979871,-0.2955846510609634,8.212840332462374
-11.5035,-12.6708,-12.8202,-11.6478,-120.181,-120.337,-119.559,-119.407,2021-11-03T19:47:54.059,1.25,3.4398561084465618,0.125,1.49,5.966533816980794,0.04227057561130799,1.74,3.5276941970571905,0.10920241249047136,,,,3.69,2.7909675123378554,0.125,,,,5.41,2.9412613166025134,0.125,,,,0.49999999999962497,10.089124482116176,-0.35641312019427324,7.273978028732936
-9.4583,-10.6255,-10.7516,-9.5793,-120.17,-120.301,-119.53,-119.401,2021-11-03T19:48:34.059,1.26,3.131965735584722,0.125,1.49,6.858915160887872,0.037717218145156065,1.74,2.805194613935925,0.08374263947826517,,,,,,,4.52,2.9947296698582417,0.125,,,,,,,0.4999999999999986,11.222046144334602,-0.35176121985267705,7.485762634828127
-8.2307,-9.3976,-9.5097,-8.3377,-120.164,-120.28,-119.512,-119.398,2021-11-03T19:48:58.059,1.26,2.8367904442713052,0.12346173511131428,1.4984959499426793,6.173873380630358,0.0008791316434541663,1.75,4.315364274148701,0.125,,,,3.69,2.1528019073742444,0.125,4.51,2.0311953932364686,0.125,5.42,3.257958626095503,0.125,0.535,10.456033304081288,0.04323669896658414,0.4939702668609156,14.581453722420589,-0.3299523383985721,9.4783923599902
24.1967,23.0987,23.3241,24.4266,-120.013,-119.767,-119.019,-119.261,2021-11-03T19:59:30.059,1.25,3.587447958717003,0.125,1.5,5.3739626335290005,0.06607435113775738,1.74,1.741306082637137,0.025748467273584125,,,,,,,4.51,2.550733853400273,0.125,,,,,,,0.4999999999999998,15.872688333504712,-0.2990266437816805,9.971595996231386
26.6667,25.5767,25.8218,26.9165,-120.0,-119.727,-118.973,-119.242,2021-11-03T20:00:18.059,1.25,2.4061501908277694,0.125,1.49,7.4453814450477855,0.04281031585651112,1.75,2.5402380992873197,0.125,6.4,7.162974997535796,0.004384858774456661,,,,4.52,2.2957037234438635,0.125,,,,0.535,7.05241713368331,0.10548856252691755,0.4754391801541895,15.641471148073112,-0.2975367627990233,10.354566294136298
27.0784,25.9898,26.2381,27.3314,-119.998,-119.72,-118.965,-119.238,2021-11-03T20:00:26.059,1.25,2.1592987981997713,0.0034285166028151506,1.4956311836268192,4.033206361942903,0.060625987407531695,1.7483682607562463,2.450133123658041,0.09052445633611243,,,,3.69,1.9195832281677574,0.10632711187007308,,,,5.42,2.28362330278963,0.12057273711222442,0.535,9.139775537284416,0.03486405869071669,0.4966679403803359,15.36760014199289,-0.25588884038760795,7.993707545483334
