Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Sigma_Mg,Al,Peak_Amplitude@Al,Sigma_Al,Si,Peak_Amplitude@Si,Sigma_Si,Fe,Peak_Amplitude@Fe,Sigma_Fe,Ca,Peak_Amplitude@Ca,Sigma_Ca,Ti,Peak_Amplitude@Ti,Sigma_Ti,Cr,Peak_Amplitude@Cr,Sigma_Cr,O,Peak_Amplitude@O,Sigma_O,Solar_spec_Energy,Solar_spec_Amp,Solar_spec_Power,Reduced_ChiSq
-9.0218,-10.3494,-10.3318,-9.0043,-93.798,-93.7747,-92.8347,-92.8601,2021-06-04T15:47:17.306,1.2531909512847461,4.205701943420832,0.04631642326052291,1.49,7.701496926116664,0.05691000289394842,1.7434147209018478,5.571879551828813,0.0619380987384472,6.41,0.7021191770238173,0.125,,,,,,,5.41,0.5248884116210044,0.125,0.535,8.375944755166554,0.024531177330010718,0.3806405704031858,0.3100001102756703,-2.49999999999997,1.6871608375859461
-2.1425,-3.5309,-3.52,-2.1316,-133.232,-133.218,-132.227,-132.241,2021-06-07T14:35:25.750,1.26,4.592279591183409,0.07288456517020589,1.49,11.97442985760912,0.049174749132464786,1.74,7.314061209653559,0.07919803529988403,6.4,1.0510650276264601,0.125,,,,4.52,1.035688635550325,0.125,,,,0.535,8.444707528912648,0.03709893174959971,0.398160041738713,0.33124529150006293,-2.4999999999999996,2.0467874820877605
-3.3396,-4.7275,-4.7165,-3.3287,-133.223,-133.208,-132.217,-132.231,2021-06-07T14:35:49.750,1.26,3.648143462442191,0.125,1.49,11.012657665657384,0.06013946069955634,1.74,6.9147928946379045,0.0669387627540776,,,,,,,,,,,,,0.535,8.96146545490487,0.022690822173356568,0.40775046853213553,0.29374391071185596,-2.4999999999999933,1.753328045842348
-4.1378,-5.5252,-5.5142,-4.1268,-133.217,-133.202,-132.21,-132.225,2021-06-07T14:36:05.750,1.25,3.4422627935741508,0.125,1.49,14.717389851423613,0.04970860162342748,1.74,9.531181453203013,0.06266842680385168,,,,,,,,,,,,,0.535,81.24805812794465,0.0034162372981821425,0.37364799056086817,0.4880286008746107,-2.4999999999999916,2.322211035392527
-4.5367,-5.9241,-5.9132,-4.5258,-133.213,-133.199,-132.207,-132.221,2021-06-07T14:36:13.750,1.26,3.4001003188849452,0.12278923815089021,1.49,9.083177975199,0.05983297623606743,1.74,7.288771074340757,0.07090985812440675,,,,3.69,0.6177195881993583,0.125,,,,,,,0.535,47.57235432752227,0.00416305113981776,0.385420422306671,0.37529882305624357,-2.4999999999999996,1.2667376805263413
-5.3349,-6.7219,-6.7109,-5.324,-133.207,-133.194,-132.2,-132.214,2021-06-07T14:36:29.750,1.26,4.201391407277431,0.10503995077449226,1.496202390305876,9.56039364139281,0.060676893802159265,1.74,7.683992053491013,0.06225471896746608,,,,,,,4.51,0.7139551051035753,0.125,5.41,0.5226611310909588,0.125,0.535,3.8093687232941313,0.05566475792660613,0.4229275231542609,0.21266942903847585,-2.4999999999992784,1.6812429554516801
-7.3308,-8.7165,-8.7055,-7.3198,-133.193,-133.179,-132.182,-132.197,2021-06-07T14:37:09.750,1.26,3.4594817035206753,0.125,1.49,15.952613040855306,0.022308467989511183,1.74,9.221334981278275,0.040328042513627926,,,,,,,,,,,,,0.535,8.88238961483705,0.03818595234306796,0.3806985760331404,0.4504037729179894,-2.4999999999999996,1.6113395894640004
18.1191,16.7378,16.7184,18.1426,-144.709,-144.703,-143.641,-143.637,2021-06-08T12:07:21.388,1.26,3.425451609688383,0.109366059275659,1.49,8.600437332930824,0.0412177911631236,1.74,4.159419550782048,0.07245037492710397,,,,,,,,,,,,,0.535,7.498805507077521,0.03709917117155455,0.4076892149766644,0.2729518097416625,-2.4999999999965015,2.0423415564063925
0.1347,-1.2452,-1.2618,0.161,-145.765,-145.76,-144.744,-144.747,2021-06-08T14:11:25.130,1.26,3.4635578637350335,0.125,1.49,10.489034696820301,0.043356952323122595,1.74,5.0439494008972074,0.060004976951995866,6.4,0.47326867890441776,0.125,,,,4.52,0.579063000023774,0.125,,,,0.535,12.112359069514588,0.030558801833080466,0.39867441139690124,0.5020161677194998,-2.4999999999992437,2.7116892578264182
20.4748,19.0937,19.0727,20.4966,-146.869,-146.865,-145.789,-145.781,2021-06-08T16:02:40.232,1.26,4.342908386668375,0.125,1.49,9.159542431201626,0.03755320945479214,1.74,4.899527388051469,0.06225401554460046,6.4,0.46969942544804044,0.125,3.69,0.9331247721195418,0.125,,,,,,,0.5317761043362282,22.902737447321446,0.006139840138032496,0.4093030479695419,0.25517141573867386,-2.499999999999659,1.4132928281545143
13.2956,11.9128,11.8931,13.3189,-146.864,-146.86,-145.818,-145.815,2021-06-08T16:05:04.232,1.26,4.313118639804713,0.125,1.49,12.38835083340388,0.04889113480502222,1.7439959034912442,5.100346258809568,0.06523375984778873,,,,,,,4.52,0.9772110599149698,0.125,,,,0.535,23.9989101646448,0.012040859991891091,0.4113566937272088,0.3458495015444783,-2.4999999999999996,1.5156569985332422
11.7004,10.3174,10.298,11.724,-146.863,-146.859,-145.823,-145.82,2021-06-08T16:05:36.232,1.26,4.814500942577118,0.12388992067921775,1.49,10.482140195401945,0.047524496500591935,1.74,5.946199424566446,0.0590281376492551,,,,,,,,,,,,,,,,0.4271062524168307,0.24318159293703334,-2.4999999999998086,1.9779885077984376
11.3014,9.9183,9.8989,11.3251,-146.863,-146.859,-145.824,-145.821,2021-06-08T16:05:44.232,1.26,4.843320303303377,0.125,1.49,13.173927461959545,0.03464397960503362,1.74,6.508591592745363,0.06310613844871928,,,,3.69,0.7256839263408985,0.125,4.52,0.603330291482663,0.125,5.41,0.4137614262486043,0.125,,,,0.4262452515262696,0.2586030494223345,-2.4999999999998224,2.5047157321310407
6.9137,5.531,5.5126,6.938,-146.863,-146.857,-145.834,-145.836,2021-06-08T16:07:12.232,1.26,4.7668975628534165,0.11529986920265894,1.49,12.81735026035269,0.03936178145115347,1.74,5.470729433462748,0.09217227172935115,,,,3.69,0.6846289132347708,0.125,,,,5.42,0.6882716075748466,0.125,0.535,16.239263693437852,0.028658892307358446,0.4081537594039512,0.46824633352288425,-2.4999999999999996,2.5109440065374784
4.5195,3.1377,3.1197,4.5444,-146.857,-146.853,-145.834,-145.834,2021-06-08T16:08:00.232,1.26,5.338950366051871,0.125,1.49,10.880922652567168,0.06190732172800172,1.74,7.912224461055596,0.05740046007448868,,,,,,,4.52,0.5996127420247963,0.125,5.41,0.627153764461597,0.125,0.535,17.616864682609354,0.019796197326667955,0.41008976975907985,0.4224679257448066,-2.4999999999999996,2.7017677608449278
1.3272,-0.0534,-0.0708,1.3527,-146.855,-146.851,-145.834,-145.836,2021-06-08T16:09:04.232,1.26,5.939382189066447,0.09558560092771509,1.49,15.199524244853034,0.03709887901011948,1.74,11.161605974080272,0.051996835060582836,6.41,0.6629486426501282,0.125,,,,,,,,,,0.535,18.690275515398607,0.021258357086789612,0.4076834534383196,0.4473428252846222,-2.4999999999999925,3.081393778456788
0.9281,-0.4523,-0.4696,0.9537,-146.854,-146.85,-145.833,-145.836,2021-06-08T16:09:12.232,1.25,3.9829354056968,0.125,1.49,10.733144455364911,0.05710518548719792,1.74,7.1464833406836545,0.06427633189789196,,,,,,,,,,5.42,0.6279519902307052,0.125,0.535,13.564617516406775,0.031074441434372345,0.41943674770268646,0.3407093072401931,-2.4999999999999996,4.454199521504232
0.529,-0.8513,-0.8685,0.5546,-146.854,-146.85,-145.833,-145.836,2021-06-08T16:09:20.232,1.26,4.417994607393378,0.125,1.49,11.305723452107223,0.049791070643939804,1.74,5.775563416781949,0.05584997940715255,,,,3.6999999999999997,0.6857993079252087,0.125,4.51,0.6559696353641556,0.125,,,,,,,0.42798671752999046,0.2809943618485638,-2.4999999999998948,3.1582395070246934
-0.6684,-2.0478,-2.0648,-0.6426,-146.853,-146.85,-145.834,-145.835,2021-06-08T16:09:44.232,1.26,4.349762833723894,0.125,1.49,15.167985778732358,0.042455566684060204,1.74,6.969527280070621,0.0657662270287835,,,,,,,4.51,0.7629713644872591,0.125,,,,0.535,9.197024917143859,0.03587266346503513,0.41136617565893896,0.42431583125055145,-2.499999999999963,2.20296056603232
