Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Sigma_Mg,Al,Peak_Amplitude@Al,Sigma_Al,Si,Peak_Amplitude@Si,Sigma_Si,Fe,Peak_Amplitude@Fe,Sigma_Fe,Ca,Peak_Amplitude@Ca,Sigma_Ca,Ti,Peak_Amplitude@Ti,Sigma_Ti,Cr,Peak_Amplitude@Cr,Sigma_Cr,O,Peak_Amplitude@O,Sigma_O,Solar_spec_Energy,Solar_spec_Amp,Solar_spec_Power,Reduced_ChiSq
24.7922,23.6951,23.7079,24.805,-34.0229,-33.9958,-33.2514,-33.2717,2023-12-02T07:14:19.347,1.256085520679018,11.738568994669357,0.07174207530315774,1.5,3.078364943326772,0.125,1.74,20.85152216145286,0.07198558749871288,,,,,,,,,,,,,,,,0.45953516411252154,12.814089418329484,-0.9819518632934118,28.302182744539515
38.581,37.4621,37.4768,38.5961,-35.5378,-35.4994,-34.6114,-34.6353,2023-12-02T09:16:42.356,1.25,11.98293749772694,0.045618549602364285,1.49,0.0,0.053338317076743885,1.74,7.2831630747685185,0.0861621099942762,,,,,,,,,,5.42,2.9043394525852673,0.125,,,,0.4557525220305487,9.924834311302599,-0.8817478849675869,12.66934709891649
18.2272,17.1383,17.15,18.239,-36.025,-36.0017,-35.2975,-35.3161,2023-12-02T11:08:07.381,1.25,17.984339704324217,0.115633096972469,1.5,2.263467052723861,0.125,1.74,16.750450646276626,0.125,,,,,,,,,,,,,0.535,22.49243624415814,0.05090972379232719,0.31083664404205913,4.474838158009438,-2.499999999999984,31.43985942678043
-19.5767,-20.6382,-20.6312,-19.5697,-50.6141,-50.6031,-49.9146,-49.9306,2023-12-03T14:27:22.742,1.25,24.643303955950646,0.08775590187153169,1.5,32.64543969053948,0.07304861269968162,1.74,33.874139075546154,0.0595946127852462,,,,,,,,,,,,,0.535,23.638241656770315,0.042610319570109086,0.3840760653791362,1.5610202371086297,-2.499999999999899,12.771979012678505
-18.3244,-19.3858,-19.3788,-18.3175,-50.6293,-50.6183,-49.9356,-49.9512,2023-12-03T14:27:46.742,1.26,24.374195361812866,0.10313854299743648,1.49,28.277621016462124,0.06305559547461158,1.74,33.21548880811647,0.06740053168591836,,,,,,,,,,,,,,,,0.3870932126069017,1.4643965074238472,-2.4999999999999867,13.574947105756769
-17.4896,-18.5508,-18.5438,-17.4827,-50.6394,-50.6284,-49.9493,-49.9646,2023-12-03T14:28:02.742,1.25,32.69278912724733,0.07474706764000409,1.49,32.009609274758574,0.05974481876396787,1.74,37.0676762028553,0.06515567532248571,,,,,,,,,,,,,0.535,31.42351921987253,0.0390148658272915,0.3799252072193449,1.75293326351213,-2.4999999999999996,11.961456305787436
-14.9849,-16.0458,-16.039,-14.9781,-50.67,-50.6589,-49.9891,-50.0039,2023-12-03T14:28:50.742,1.25,30.210604907464596,0.07600789625524407,1.5,17.471904113204655,0.11220303854333086,1.74,42.76541149003798,0.06241406369797956,,,,,,,,,,,,,0.535,30.674865532594822,0.034571236761619675,0.38288130962954636,1.8285313741228644,-2.4999999999999996,13.436367138387132
-8.3052,-9.3675,-9.3608,-8.2985,-50.7529,-50.7416,-50.088,-50.1012,2023-12-03T14:30:58.742,1.25,33.01149146236033,0.06895955447156481,1.5,19.688380044182065,0.125,1.74,48.736088885435166,0.06570837025679681,,,,,,,,,,,,,,,,0.3719665210406238,2.5922491207956027,-2.4999999999999996,16.69485130564254
-4.1308,-5.1951,-5.1885,-4.1243,-50.8065,-50.7948,-50.1452,-50.1578,2023-12-03T14:32:18.742,1.25,34.715284417255226,0.07347085741993957,1.5,23.287110883471527,0.10512743146811493,1.74,51.184501715040945,0.06786745202729316,,,,,,,,,,,,,0.535,26.105242403354918,0.0418103838038666,0.37324271845155427,2.5139172902944615,-2.499999999999999,15.77203534768148
-28.4805,-29.5249,-29.5237,-28.4793,-73.5361,-73.5365,-72.8169,-72.8242,2023-12-05T07:42:08.096,1.26,24.50403639097028,0.125,1.49,53.6707593572007,0.06946233155561876,1.74,60.473142146015995,0.059549126438759356,,,,,,,,,,,,,,,,0.40450827963185915,1.050646155628249,-2.4999999999999996,33.71333927803818
-28.0621,-29.1063,-29.1051,-28.0609,-73.5366,-73.537,-72.8206,-72.8279,2023-12-05T07:42:16.096,1.26,25.507670321614,0.125,1.49,53.0032495165483,0.05889956044783478,1.74,53.14146318980438,0.06081358184902639,,,,,,,,,,,,,0.535,50.69869305563056,0.012696241309604662,0.4060113443515244,0.990906670671191,-2.4999999999999996,16.659969575455843
-25.9702,-27.0133,-27.0121,-25.969,-73.5399,-73.5399,-72.8387,-72.8455,2023-12-05T07:42:56.096,1.2594776589706138,26.314402465600576,0.125,1.49,48.02698643959067,0.06561705523585006,1.74,53.06763134868796,0.06278354984360406,,,,,,,,,,,,,,,,0.4055243838678452,0.9535898606889555,-2.4999999999999942,21.981841066240104
-25.1332,-26.1759,-26.1747,-25.1321,-73.5414,-73.5413,-72.8456,-72.8523,2023-12-05T07:43:12.096,1.26,26.651657009358622,0.125,1.49,48.053086194032154,0.07903446132894394,1.74,60.96235064291497,0.059024426601951126,,,,,,,,,,,,,,,,0.3986887281074667,1.3146539461916602,-2.499999999999532,21.757524746103748
-23.8776,-24.92,-24.9188,-23.8765,-73.5439,-73.5436,-72.8558,-72.8621,2023-12-05T07:43:36.096,1.26,31.98605573677389,0.125,1.49,58.43204795950665,0.06229517626045447,1.74,58.65825668760001,0.06712546473757927,,,,,,,,,,,,,,,,0.3994601307574685,1.3849001959562963,-2.499999999999992,27.584539504223272
-21.785,-22.8267,-22.8255,-21.7838,-73.5485,-73.5479,-72.8718,-72.8778,2023-12-05T07:44:16.096,1.25,28.40090946277102,0.125,1.49,51.8486728926746,0.07186506494198242,1.74,50.638864232970505,0.06391492016396823,,,,,,,,,,,,,,,,0.3982261124775273,1.2166214578760048,-2.4999999999999436,26.36715967759622
