Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Al,Peak_Amplitude@Al,Si,Peak_Amplitude@Si,Fe,Peak_Amplitude@Fe,Ca,Peak_Amplitude@Ca,Ti,Peak_Amplitude@Ti,Cr,Peak_Amplitude@Cr,O,Peak_Amplitude@O
-32.9177,-34.0631,-34.0747,-32.929,-58.4339,-58.4606,-57.575,-57.5614,2021-01-02T17:13:47.884,,,,,,,,,,,,,,,,
-32.5056,-33.6502,-33.6617,-32.5169,-58.4251,-58.4515,-57.5712,-57.5576,2021-01-02T17:13:55.884,,,,,,,,,,,,,,,,
-32.0933,-33.2372,-33.2486,-32.1046,-58.4163,-58.4424,-57.5674,-57.5538,2021-01-02T17:14:03.884,,,,,,,,,,,,,,,,
-31.6811,-32.8241,-32.8355,-31.6923,-58.4078,-58.4335,-57.5635,-57.5501,2021-01-02T17:14:11.884,,,,,,,,,,,,,,,,
-31.2688,-32.4111,-32.4224,-31.28,-58.3993,-58.4247,-57.5598,-57.5464,2021-01-02T17:14:19.884,,,,,,,,,,,,,,,,
-30.8566,-31.9979,-32.0092,-30.8677,-58.391,-58.416,-57.556,-57.5428,2021-01-02T17:14:27.884,,,,,,,,,,,,,,,,
-30.4443,-31.5849,-31.5961,-30.4553,-58.3827,-58.4075,-57.5523,-57.5391,2021-01-02T17:14:35.884,,,,,,,,,,,,,,,,
-30.032,-31.1717,-31.1829,-30.0429,-58.3746,-58.399,-57.5485,-57.5354,2021-01-02T17:14:43.884,,,,,,,,,,,,,,,,
-29.6196,-30.7586,-30.7696,-29.6304,-58.3666,-58.3907,-57.5448,-57.5318,2021-01-02T17:14:51.884,,,,,,,,,,,,,,,,
-29.207,-30.3453,-30.3563,-29.2178,-58.3587,-58.3825,-57.5412,-57.5282,2021-01-02T17:14:59.884,,,,,,,,,,,,,,,,
-28.7944,-29.9319,-29.9428,-28.8052,-58.3508,-58.3744,-57.5375,-57.5246,2021-01-02T17:15:07.884,,,,,,,,,,,,,,,,
-28.3817,-29.5185,-29.5294,-28.3924,-58.3431,-58.3664,-57.5339,-57.521,2021-01-02T17:15:15.884,,,,,,,,,,,,,,,,
-27.969,-29.105,-29.1158,-27.9797,-58.3354,-58.3585,-57.5303,-57.5174,2021-01-02T17:15:23.884,,,,,,,,,,,,,,,,
-27.5564,-28.6916,-28.7023,-27.567,-58.3278,-58.3506,-57.5266,-57.5139,2021-01-02T17:15:31.884,,,,,,,,,,,,,,,,
-27.1437,-28.2781,-28.2888,-27.1543,-58.3203,-58.3429,-57.523,-57.5102,2021-01-02T17:15:39.884,,,,,,,,,,,,,,,,
-26.7308,-27.8646,-27.8753,-26.7414,-58.3129,-58.3351,-57.5193,-57.5066,2021-01-02T17:15:47.884,,,,,,,,,,,,,,,,
-26.318,-27.451,-27.4616,-26.3285,-58.3056,-58.3276,-57.5157,-57.5031,2021-01-02T17:15:55.884,,,,,,,,,,,,,,,,
-25.9051,-27.0374,-27.0479,-25.9155,-58.2984,-58.3201,-57.5121,-57.4996,2021-01-02T17:16:03.884,,,,,,,,,,,,,,,,
-25.4922,-26.6237,-26.6342,-25.5026,-58.2912,-58.3127,-57.5086,-57.496,2021-01-02T17:16:11.884,,,,,,,,,,,,,,,,
-25.0793,-26.2101,-26.2205,-25.0896,-58.2842,-58.3054,-57.505,-57.4926,2021-01-02T17:16:19.884,,,,,,,,,,,,,,,,
-24.6661,-25.7964,-25.8068,-24.6764,-58.2771,-58.2983,-57.5015,-57.4889,2021-01-02T17:16:27.884,,,,,,,,,,,,,,,,
-24.2531,-25.3824,-25.3929,-24.2633,-58.2703,-58.291,-57.4979,-57.4855,2021-01-02T17:16:35.884,,,,,,,,,,,,,,,,
-23.8399,-24.9687,-24.979,-23.8501,-58.2635,-58.2841,-57.4944,-57.482,2021-01-02T17:16:43.884,,,,,,,,,,,,,,,,
-23.4267,-24.5548,-24.5651,-23.4369,-58.2567,-58.2771,-57.4909,-57.4785,2021-01-02T17:16:51.884,,,,,,,,,,,,,,,,
-23.0137,-24.1409,-24.1511,-23.0238,-58.25,-58.2702,-57.4873,-57.475,2021-01-02T17:16:59.884,,,,,,,,,,,,,,,,
-22.6,-23.7272,-23.7373,-22.61,-58.2434,-58.2634,-57.4838,-57.4715,2021-01-02T17:17:07.884,,,,,,,,,,,,,,,,
-22.1868,-23.3127,-23.3228,-22.1969,-58.2368,-58.2566,-57.4803,-57.468,2021-01-02T17:17:15.884,,,,,,,,,,,,,,,,
-21.7735,-22.8988,-22.9089,-21.7836,-58.2303,-58.2499,-57.4768,-57.4645,2021-01-02T17:17:23.884,,,,,,,,,,,,,,,,
-21.3598,-22.4848,-22.4949,-21.3699,-58.2237,-58.2433,-57.4733,-57.4608,2021-01-02T17:17:31.884,,,,,,,,,,,,,,,,
-20.9464,-22.0704,-22.0806,-20.9564,-58.2172,-58.2366,-57.4696,-57.4572,2021-01-02T17:17:39.884,,,,,,,,,,,,,,,,
-20.533,-21.6562,-21.6664,-20.543,-58.2111,-58.2301,-57.466,-57.4539,2021-01-02T17:17:47.884,,,,,,,,,,,,,,,,
-20.1198,-21.2422,-21.2523,-20.1297,-58.205,-58.2238,-57.4626,-57.4506,2021-01-02T17:17:55.884,,,,,,,,,,,,,,,,
-19.7062,-20.8283,-20.8383,-19.7161,-58.1989,-58.2175,-57.4592,-57.4472,2021-01-02T17:18:03.884,,,,,,,,,,,,,,,,
-19.2926,-20.4141,-20.424,-19.3024,-58.1928,-58.2113,-57.4558,-57.4437,2021-01-02T17:18:11.884,,,,,,,,,,,,,,,,
-18.8743,-19.9998,-20.0096,-18.884,-58.187,-58.2051,-57.4523,-57.4403,2021-01-02T17:18:19.884,,,,,,,,,,,,,,,,
