Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Sigma_Mg,Al,Peak_Amplitude@Al,Sigma_Al,Si,Peak_Amplitude@Si,Sigma_Si,Fe,Peak_Amplitude@Fe,Sigma_Fe,Ca,Peak_Amplitude@Ca,Sigma_Ca,Ti,Peak_Amplitude@Ti,Sigma_Ti,Cr,Peak_Amplitude@Cr,Sigma_Cr,O,Peak_Amplitude@O,Sigma_O,Solar_spec_Energy,Solar_spec_Amp,Solar_spec_Power,Reduced_ChiSq
-11.4524,-12.7664,-12.7739,-11.4599,-49.4194,-50.3629,-49.4308,-49.4194,2023-08-02T13:22:28.530,1.26,1.097942832412718,0.1163818844126085,1.49,3.45105366556492,0.0569441898275345,1.74,2.9372009633165006,0.0573119910454745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4938062367382174,17.392188982612826,-0.7530655664523617,47.240221210783865
-25.1725,-26.4866,-26.4947,-25.1807,-49.5464,-50.5724,-49.5567,-49.5464,2023-08-02T13:27:00.530,1.26,7.260500712756579,0.125,1.49,32.93360599485729,0.0660259284550054,1.74,15.573425415797406,0.056818044075974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4208045028084727,2.961016250977697,-1.7634877448692086,34.58997459058524
-3.2225,-4.5444,-4.4311,-3.1168,-60.136,-60.9458,-60.0282,-60.136,2023-08-03T09:04:34.843,1.25,14.402822236072776,0.125,1.5,28.245435765333497,0.114543989925455,1.74,99.7026963678252,0.0563101226038606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3854233845385631,1.4726187928837369,-2.4999999999999805,21.87031140701562
-3.6296,-4.9507,-4.8298,-3.5164,-60.1422,-60.9443,-60.0271,-60.1422,2023-08-03T09:04:42.843,1.25,14.709621458181793,0.0902329787115698,1.5,30.01954688099784,0.0958839965072896,1.74,78.32029715889814,0.0611490304610248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3670122964555619,2.0251278901026546,-2.5,24.730401398674875
-7.2937,-8.605,-8.418,-7.1143,-60.1993,-60.9299,-60.016,-60.1993,2023-08-03T09:05:54.843,1.25,2.2257160264947213,0.125,1.49,6.601442890320979,0.0615838733552604,1.74,9.019859402918813,0.0683957122882944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.535,45.96200165643671,0.0205521317020832,0.4361565179332992,8.278249009077635,-1.2173678960510923,37.76976877008796
-8.9222,-10.2278,-10.0125,-8.7145,-60.2241,-60.9233,-60.0111,-60.2241,2023-08-03T09:06:26.843,1.25,13.41302701743587,0.109109113958101,1.5,39.02750257992239,0.0816820440619666,1.74,75.27706153583625,0.0640726659227939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3620157249897794,1.718777733282181,-2.4999999999999925,15.779289919228344
-10.9579,-12.2551,-12.0054,-10.7157,-60.2556,-60.9159,-60.0059,-60.2556,2023-08-03T09:07:06.843,1.25,14.165918002539836,0.125,1.4916615483062454,36.31901882363346,0.0936522425351837,1.74,87.34630399838117,0.0621378179879562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.535,19.409894781790065,0.0379299444804414,0.3717035537177853,1.5809385064230694,-2.4999999999999782,12.619070962715163
-11.772,-13.0657,-12.8025,-11.5164,-60.268,-60.9128,-60.0038,-60.268,2023-08-03T09:07:22.843,1.25,10.587090888682678,0.1187104224046024,1.49,32.154194054503314,0.0641534133940445,1.74,56.70538151873618,0.0745988935539686,nan,nan,nan,3.69,7.695606854502204,0.125,nan,nan,nan,nan,nan,nan,0.535,19.41654493625982,0.0444382050373949,0.3454878446020771,2.6011019330316403,-2.4999999999992544,26.05613182737159
-12.5861,-13.8759,-13.5997,-12.3173,-60.2806,-60.9098,-60.0016,-60.2806,2023-08-03T09:07:38.843,1.25,12.47385531271171,0.125,1.49,41.38318396662946,0.0864385605631668,1.74,74.27188149487702,0.0671440952838183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3756697225582501,1.6420272384486905,-2.5,23.55507062987953
-13.4002,-14.6862,-14.3969,-13.1184,-60.2928,-60.907,-59.9998,-60.2928,2023-08-03T09:07:54.843,1.25,2.387151441933295,0.1173989379062489,1.49,5.994335243784349,0.0912873378147852,1.74,8.822595004791177,0.0664738898417375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.535,23.037219657011608,0.0441808204322306,0.4596242402336054,8.96587062071457,-1.1138331865157702,32.50860150978769
-13.8072,-15.0912,-14.7955,-13.5191,-60.299,-60.9057,-59.9988,-60.299,2023-08-03T09:08:02.843,1.25,2.975124567700883,0.1190836397260434,1.49,7.717106863512096,0.0852584390217527,1.74,11.401953856531454,0.0633116551852325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.453187511722581,7.112364414110012,-1.2479496845595963,33.43109841484362
-14.2142,-15.4961,-15.1941,-13.9198,-60.3052,-60.9042,-59.9978,-60.3052,2023-08-03T09:08:10.843,1.25,9.309842758051186,0.125,1.49,28.57680306071377,0.0692457542017681,1.74,45.416988071695236,0.0730825634184436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.535,20.2627889476883,0.0333427563038142,0.3286365685250124,2.984709493075677,-2.499999999999999,26.091767036117368
-14.6212,-15.901,-15.5927,-14.3204,-60.3113,-60.9029,-59.9969,-60.3113,2023-08-03T09:08:18.843,1.25,3.1309643690740496,0.121065658059478,1.49,5.806568411317513,0.0800420534302481,1.74,9.94870137202632,0.0695101914376296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.535,26.87666748127144,0.0280284828902318,0.4519841778194115,7.5772775997726916,-1.1886077941048938,23.214088599076188
-15.0281,-16.3058,-15.9914,-14.7212,-60.3175,-60.9015,-59.9959,-60.3175,2023-08-03T09:08:26.843,1.25,9.542598495651191,0.125,1.5,27.203352937366105,0.0832063370125546,1.74,51.909315191465595,0.0650618082785877,nan,nan,nan,3.69,7.852155705658486,0.125,nan,nan,nan,nan,nan,nan,0.535,17.0647279144859,0.0446395951475757,0.3346054880602497,2.904951852949293,-2.499999999999758,29.278243145158054
-16.2489,-17.52,-17.1873,-15.9236,-60.336,-60.8975,-59.993,-60.336,2023-08-03T09:08:50.843,1.25,8.509559333305344,0.125,1.4971784863537572,23.249201815899113,0.0898900173296212,1.74,42.36760961256409,0.0686917888149225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.535,21.89811138331898,0.0393981075229818,0.32473658310312,3.3767180652039337,-2.4999999999999463,37.781483056344
