Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Sigma_Mg,Al,Peak_Amplitude@Al,Sigma_Al,Si,Peak_Amplitude@Si,Sigma_Si,Fe,Peak_Amplitude@Fe,Sigma_Fe,Ca,Peak_Amplitude@Ca,Sigma_Ca,Ti,Peak_Amplitude@Ti,Sigma_Ti,Cr,Peak_Amplitude@Cr,Sigma_Cr,O,Peak_Amplitude@O,Sigma_O,Solar_spec_Energy,Solar_spec_Amp,Solar_spec_Power,Reduced_ChiSq
70.0209,68.6884,68.7289,70.0639,-65.0786,-64.8298,-62.2616,-62.3498,2020-08-05T20:06:13.124,1.25,1.1392032065155915,0.125,1.49,5.785639968248988,0.057519952038860074,1.75,0.761533237309659,0.125,6.4,1.253113246919314,0.125,3.69,1.4699843017679293,0.125,4.51,1.1412570634483903,0.125,5.42,1.4118060685364713,0.125,0.535,1.541898259878253,0.125,0.4999999999999961,2.5836156926800444,-0.3292874609542342,2.039565632488638
69.2181,67.8846,67.9237,69.2595,-64.9265,-64.6957,-62.2143,-62.2965,2020-08-05T20:06:29.124,1.26,1.4857169023075791,0.125,1.49,9.372710256572814,0.06057047252558191,1.7467435150380557,3.2833289602342104,0.027494216115954054,6.4,1.8880267226100416,0.125,3.69,1.406284527966992,0.125,,,,,,,0.535,8.775040122343956,0.009302912268100367,0.4943471594956258,5.880792781159333,-0.27303651521933797,4.166657432778487
68.8166,67.4827,67.5212,68.8573,-64.8549,-64.6321,-62.1918,-62.2714,2020-08-05T20:06:37.124,1.25,2.3660195826483914,0.125,1.49,9.346966120476957,0.044155567342112685,1.74,5.274797021656854,0.0387554921160985,6.41,1.8634566692443513,0.125,3.69,2.231837686060979,0.125,4.52,2.1064935762308585,0.125,,,,,,,0.49999999999999994,7.451901873147861,-0.264193236115358,5.136080168541205
68.4152,67.0808,67.1187,68.4551,-64.7857,-64.5708,-62.17,-62.247,2020-08-05T20:06:45.124,1.26,2.051188083501231,0.125,1.49,5.739486048708757,0.052250437386313374,1.75,0.9096948575330728,0.125,,,,3.6999999999999997,1.6914644051174321,0.125,4.51,1.1541653988309295,0.125,5.42,1.0122728302691653,0.125,0.535,2.1725914001934092,0.125,0.48469082549502196,6.079274407049451,-0.3035930381125672,2.8577931946960327
-34.2927,-35.6383,-35.6201,-34.2747,-61.4776,-61.4567,-60.2957,-60.3358,2020-08-05T20:40:53.124,1.26,1.669871770295539,0.125,1.49,10.634413874038835,0.052088653762604624,1.74,2.0017521517538466,0.0818016386359235,6.41,1.1763499067021959,0.125,3.6999999999999997,1.0976648042667425,0.125,4.51,1.3477172070790728,0.125,5.42,1.2337875680397663,0.125,0.535,2.1602427354803893,0.029682031237016824,0.49999999999999967,2.2408720700515627,-0.4779458009155018,2.6654803727975405
-35.0971,-36.4419,-36.4235,-35.0789,-61.4662,-61.4451,-60.273,-60.3141,2020-08-05T20:41:09.124,1.26,2.411640944800718,0.125,1.49,14.305947059047517,0.04206243421486148,1.74,2.449017938286914,0.05678194562506634,6.4,1.5882551332206818,0.125,3.6930527283356094,1.7182971123232125,0.125,4.51,1.6574634672788489,0.125,5.42,1.6378787491262101,0.125,0.5309332050308928,18.00225995322196,0.0055893491860599855,0.48722303487888086,3.9785615287975147,-0.3888375773427285,3.3950658104814564
-35.4992,-36.8437,-36.8252,-35.4809,-61.4604,-61.4391,-60.2614,-60.303,2020-08-05T20:41:17.124,1.26,3.3745549703888607,0.125,1.49,10.60564538848982,0.056992569085302265,1.75,4.235444071175558,0.04890482688343321,6.41,2.438424587941091,0.125,3.6999999999999997,1.1768077791040539,0.125,4.52,2.039582327850793,0.125,5.42,0.9372775600179285,0.125,0.535,2.9839786779036905,0.04644046277046501,0.49155478127334334,4.001454508975478,-0.4178387089546552,3.703256894859615
-35.9013,-37.2454,-37.2268,-35.8829,-61.4545,-61.4332,-60.2496,-60.2917,2020-08-05T20:41:25.124,1.26,2.3306858999033646,0.125,1.49,11.110733601773589,0.06750220637554466,1.75,3.0460822823709965,0.05797727889359393,6.4,1.7768126289047792,0.125,3.6999999999999997,1.6018061283920617,0.125,4.52,1.056965168532878,0.125,5.42,1.4442235883568848,0.125,0.535,1.759537860443912,0.125,0.4999999999999795,3.9823755388890985,-0.3806185770754972,3.403792205669543
-36.3034,-37.6471,-37.6284,-36.285,-61.4486,-61.4272,-60.2377,-60.2803,2020-08-05T20:41:33.124,1.25,2.5281865543128736,0.125,1.49,13.59679367151187,0.06275856793341093,1.75,1.5326088796557698,0.125,6.41,1.6485912660248259,0.125,3.69,1.4386351002631599,0.125,,,,5.41,1.3419571137336976,0.125,0.535,23.05090952132578,0.004125663561497953,0.49633108949686666,5.03472457597684,-0.35409144871305653,4.036441823960985
-36.7054,-38.0493,-38.0305,-36.6869,-61.4427,-61.4211,-60.2256,-60.2688,2020-08-05T20:41:41.124,1.26,2.5210926612749867,0.125,1.49,18.16094555178927,0.05641750250431013,1.75,1.4390742330824642,0.125,6.41,1.7152074637509223,0.125,3.698570296270789,1.4403717184867266,0.125,4.51,2.995989091296676,0.125,5.41,1.3465127812676942,0.125,0.5254232135500718,3.6425869302544216,0.06375776556347418,0.4994546344077806,6.568074436032439,-0.3602662034952366,3.923526281440239
-37.108,-38.4512,-38.4323,-37.0894,-61.4368,-61.415,-60.2133,-60.2571,2020-08-05T20:41:49.124,1.26,3.757941074107174,0.125,1.49,16.98073513010136,0.0480327035358754,1.74,2.8764097156625263,0.08203496896262064,6.41,2.359474726379492,0.125,3.6999999999999997,1.273840955745862,0.125,4.52,1.4376775152615022,0.125,5.41,1.8524729981245212,0.125,0.535,5.5659102868978545,0.03142834728807284,0.48970966291900464,6.045025901408475,-0.39872131689768403,5.350456403646919
-37.5102,-38.8531,-38.8341,-37.4915,-61.4307,-61.4088,-60.2008,-60.2452,2020-08-05T20:41:57.124,1.26,2.6294935930604395,0.125,1.49,17.012668713540805,0.058563526982982166,1.75,1.7243081952882677,0.05439693791927317,,,,3.69,0.9267328431224726,0.125,4.51,1.896710499026318,0.125,5.42,1.121547879917757,0.125,0.535,4.819157233766651,0.03948899235920185,0.4999999999995727,6.294655372074354,-0.3454098627543868,3.5950835741673215
-37.9125,-39.2551,-39.236,-37.8937,-61.4247,-61.4026,-60.1882,-60.2331,2020-08-05T20:42:05.124,1.26,3.0877023864046533,0.125,1.49,16.57870567017498,0.0631459394463514,1.75,2.856182031068364,0.07387679221165906,6.4,1.9418104092414128,0.125,3.69,2.1187953758425184,0.125,4.51,1.7925072932141153,0.125,5.41,2.537057001442115,0.125,0.535,2.1500922882027544,0.125,0.4855370629987072,7.263593436943147,-0.3643186208128992,5.536082929429474
-38.3149,-39.6571,-39.6379,-38.296,-61.4186,-61.3963,-60.1754,-60.2209,2020-08-05T20:42:13.124,1.26,3.290635903913358,0.125,1.49,20.07720788892033,0.0509716375347194,1.75,2.915872462040991,0.0509360444488414,6.41,1.9012483972118654,0.125,3.6999999999999997,1.370929947740239,0.125,4.52,2.2909713366876265,0.125,,,,,,,0.49497871468133836,8.120000109340591,-0.3428939395960653,5.060086122870678
-38.7173,-40.0589,-40.0396,-38.6982,-61.4125,-61.39,-60.1624,-60.2086,2020-08-05T20:42:21.124,1.25,2.852869533448305,0.125,1.49,24.0554812228779,0.05563766853391356,1.74,2.6765457904862013,0.054507159532801025,6.4,1.8358094629260056,0.125,,,,4.52,1.1508376913188723,0.125,,,,,,,0.4939331287859995,9.3174376984618,-0.3012455867052077,6.049123646518009
-39.5218,-40.8628,-40.8433,-39.5026,-61.4,-61.3771,-60.1357,-60.1832,2020-08-05T20:42:37.124,1.26,5.101581648082977,0.125,1.49,30.293841574917387,0.057560881514664534,1.75,2.672715318429882,0.05343771443952514,,,,,,,4.51,1.8230503194941585,0.125,,,,,,,0.49999999992558597,11.28857071392877,-0.2887125029506373,7.26721236706584
-39.924,-41.265,-41.2453,-39.9047,-61.3936,-61.3706,-60.1221,-60.1702,2020-08-05T20:42:45.124,1.26,5.817437725532504,0.125,1.49,30.563828033479233,0.05527237986036419,1.74,3.4273388510206315,0.05911534665709023,,,,3.69,2.561567807692734,0.125,4.52,1.9462889196580957,0.125,5.42,2.3276545803691335,0.125,0.535,2.283080440740325,0.06373171450161044,0.46169323640451115,8.280190129268675,-0.367425406755896,7.833627120348229
-40.3266,-41.667,-41.6472,-40.3072,-61.3872,-61.364,-60.1082,-60.1571,2020-08-05T20:42:53.124,1.26,4.72769695835929,0.125,1.49,26.647867746873114,0.05499923041739892,1.75,1.7238187977147759,0.05896769504956942,6.400002815981954,0.10192886040536385,0.004397221890114976,3.69,1.4740573584047323,0.125,4.52,1.4007622743922616,0.125,,,,0.535,2.6813748521990077,0.125,0.4995450009070047,7.293372426389558,-0.3271940186383587,5.956543146908214
-40.729,-42.0691,-42.0492,-40.7095,-61.3808,-61.3573,-60.0941,-60.1437,2020-08-05T20:43:01.124,1.25,3.518384235719719,0.125,1.49,27.511175197171035,0.05373505641312167,1.74,2.8885855281272006,0.056191952498317384,6.4,1.3465182025335602,0.125,3.6999999999999997,1.6392508469957263,0.125,,,,5.41,1.7645997021031818,0.125,,,,0.4999999999999268,5.879651034357121,-0.3440173884115322,5.503739561562577
-41.1315,-42.4712,-42.4512,-41.1118,-61.3742,-61.3506,-60.0799,-60.1301,2020-08-05T20:43:09.124,1.26,3.9206436553576456,0.125,1.49,15.441200921473706,0.06012335842686487,1.75,2.242131652072678,0.08523889391354975,6.41,1.1029215994373271,0.125,,,,4.51,1.6920762372063374,0.125,5.41,1.436249948374867,0.125,0.535,3.1623069654726814,0.05561989827580524,0.4986090732916127,5.137139431455229,-0.3774187678434535,4.722462859690248
-41.5339,-42.8732,-42.853,-41.5142,-61.3676,-61.3438,-60.0654,-60.1163,2020-08-05T20:43:17.124,1.26,3.743710457564505,0.125,1.49,18.971725963779036,0.0553099266232138,1.75,2.580188353014566,0.08399183093192206,6.41,0.07698362549016986,0.014732446734902507,3.69,1.4645727003867857,0.125,4.52,1.0036406641128517,0.125,5.41,0.8455825797858939,0.125,0.535,3.2519780025889404,0.0312508180769126,0.46868315685731554,4.965714162304083,-0.39066528150277974,3.9193156607101756
-41.9363,-43.2753,-43.2551,-41.9164,-61.361,-61.337,-60.0506,-60.1024,2020-08-05T20:43:25.124,1.26,2.665562239432613,0.125,1.49,27.146476156605917,0.04994672157313329,1.74,3.2008090386766024,0.05902965073156214,6.4,1.4437481214673271,0.125,3.6999999999999997,2.0345707698348083,0.125,4.52,1.9123704708238045,0.125,,,,0.535,2.0483429048175985,0.125,0.4843692803619446,6.568742161788847,-0.4041248250349463,4.3560865478499835
-42.3388,-43.6776,-43.6572,-42.3188,-61.3543,-61.33,-60.0356,-60.0882,2020-08-05T20:43:33.124,1.26,3.197308194031822,0.125,1.49,26.4934778145901,0.05518466865832942,1.75,12.196501330952437,0.011957144422210719,6.4,1.96905185457977,0.125,,,,,,,5.41,2.7308089500108466,0.125,0.535,2.1569824434392784,0.125,0.4778067405186894,8.41662496308845,-0.37143274284464756,5.555473780267423
-43.5465,-44.8841,-44.8632,-43.5261,-61.3337,-61.3086,-59.989,-60.0441,2020-08-05T20:43:57.124,1.26,3.982074234132364,0.125,1.49,24.706015891500197,0.04472755014408517,1.74,2.8274860217854303,0.06927483963869314,,,,,,,,,,5.41,2.6973506013937354,0.125,0.535,3.3622091141412267,0.125,0.4753569831776067,12.40701705887745,-0.3001694786622599,8.121010361755387
-43.9491,-45.2864,-45.2654,-43.9286,-61.3266,-61.3012,-59.9729,-60.0288,2020-08-05T20:44:05.124,1.25,3.358747346603814,0.125,1.49,26.50419221835878,0.03950827152937007,1.75,3.2409480142375484,0.09947424447563784,6.41,7.4638064235784025,0.0037531955768319576,,,,4.52,1.0315915925328087,0.125,,,,,,,0.49999999999985467,10.132809177490858,-0.2663663481731209,5.095945701690498
-45.5598,-46.8953,-46.8738,-45.5387,-61.2979,-61.2713,-59.906,-59.9657,2020-08-05T20:44:37.124,1.26,4.075383860848213,0.125,1.49,28.42567297522317,0.04209146672563077,1.75,2.1508274224048156,0.08273264058637009,6.41,2.594516594670782,0.125,,,,4.51,2.8721187462747904,0.125,5.42,3.084319389105362,0.125,,,,0.49999999999999994,12.93106056073997,-0.2818288116455842,9.875222759915168
