Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Sigma_Mg,Al,Peak_Amplitude@Al,Sigma_Al,Si,Peak_Amplitude@Si,Sigma_Si,Fe,Peak_Amplitude@Fe,Sigma_Fe,Ca,Peak_Amplitude@Ca,Sigma_Ca,Ti,Peak_Amplitude@Ti,Sigma_Ti,Cr,Peak_Amplitude@Cr,Sigma_Cr,O,Peak_Amplitude@O,Sigma_O,Solar_spec_Energy,Solar_spec_Amp,Solar_spec_Power,Reduced_ChiSq
-65.799,-66.9408,-66.6208,-65.4897,-41.5423,-42.5678,-40.7254,-41.5423,2021-02-25T03:41:49.417,1.2563638215801776,0.15461466726689532,0.1226601227654475,1.49,0.35746095790682664,0.0635694857173345,1.75,0.28673701233240284,0.1123153853607977,6.41,2.1706885438175783,0.125,3.7,2.2363310330260298,0.125,4.51,2.6818530243864465,0.125,5.41,2.276243790784241,0.125,0.525,5.456131705148006,0.0197897952017462,0.4416003970009099,8.185752605418331,-0.3404310526341831,4.844471197387806
-64.5723,-65.7136,-65.3975,-64.2664,-41.5634,-42.5496,-40.7945,-41.5634,2021-02-25T03:42:13.417,1.25,0.0929208871936614,0.0506738134668855,1.5,0.2153832876931634,0.0749925824040552,1.74,0.11772837240269515,0.125,nan,nan,nan,3.69,1.3839242821381492,0.125,4.52,2.4715921024002907,0.125,5.42,3.0470779503026124,0.125,nan,nan,nan,0.1454736979422737,17.859283743686053,-0.4268995460949177,6.044359718178422
-63.7542,-64.8953,-64.5819,-63.4507,-41.576,-42.5385,-40.8368,-41.576,2021-02-25T03:42:29.417,1.25,0.2284395398034808,0.125,1.49,0.27921780380271277,0.1065626243979109,1.75,0.2905684357541985,0.125,6.4,2.750894257280499,0.125,nan,nan,nan,nan,nan,nan,5.41,2.289223736848873,0.125,0.535,1.6860927903117977,0.0871392491304258,0.4982537480105137,15.027023592962053,-0.2341227344843998,9.22564086470662
-63.3451,-64.4861,-64.1741,-63.0427,-41.5825,-42.5334,-40.8571,-41.5825,2021-02-25T03:42:37.417,1.25,0.20218587373767183,0.125,1.4932258292980023,0.9658565353591373,0.0106548480668171,1.75,0.2416101489495276,0.0879365787878009,nan,nan,nan,3.69,1.9353377032789851,0.125,4.51,1.7636015079236609,0.125,nan,nan,nan,0.535,3.306800179831466,0.125,0.4467721733673997,13.052153676919678,-0.2543431564812005,5.265800448932753
-62.9359,-64.0768,-63.7661,-62.6348,-41.5882,-42.5288,-40.877,-41.5882,2021-02-25T03:42:45.417,1.25,0.17472679746602446,0.125,1.49,0.9885599631693996,0.0445997942512963,1.74,0.11368571555830184,0.125,nan,nan,nan,nan,nan,nan,4.51,1.8904575894274611,0.125,nan,nan,nan,nan,nan,nan,0.2504697960098541,11.999487704651695,-0.333548880789155,4.910978870418242
-62.1174,-63.2581,-62.9502,-61.8188,-41.5994,-42.5192,-40.9141,-41.5994,2021-02-25T03:43:01.417,1.25,0.25767866624080804,0.125,1.49,0.8834445514891062,0.0413784931665298,1.74,0.4013835777721314,0.0588787863724199,6.41,1.9465344350793028,0.125,3.7,1.2727760240006758,0.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4654040054415876,10.157698749536683,-0.3052381169961577,5.522729025372537
-61.7082,-62.8487,-62.5423,-61.4108,-41.6051,-42.5149,-40.9321,-41.6051,2021-02-25T03:43:09.417,1.258275720940996,0.3604314600646969,0.1004151159195704,1.49,0.7544370457853512,0.0717740089944371,1.74,0.16259167636664773,0.1001493637923338,6.41,2.020016468514033,0.125,3.7,1.5997131279654602,0.125,4.51,0.7748061415128329,0.125,nan,nan,nan,0.535,1.9656122752258365,0.0450430763509537,0.4552866428869869,9.878143445213158,-0.2814363328327676,4.646477547021784
-60.8897,-62.03,-61.7264,-60.5949,-41.6157,-42.5072,-40.9669,-41.6157,2021-02-25T03:43:25.417,1.25,0.16867932865738614,0.125,1.49,0.8268320705191649,0.0474259869470372,1.75,0.17974334826010763,0.125,nan,nan,nan,3.69,1.66543877371074,0.125,nan,nan,nan,5.42,2.563204420245273,0.125,nan,nan,nan,0.4747941224974339,10.23814921810204,-0.2865650000134568,5.525591402652771
-60.4802,-61.6206,-61.3185,-60.1867,-41.6209,-42.5035,-40.9835,-41.6209,2021-02-25T03:43:33.417,1.25,0.22742402268234904,0.125,1.49,0.9679930089734967,0.0537836574288703,1.75,0.1404612192506201,0.125,6.409107424744184,1.867222506967875,0.125,3.69,1.5471296324688393,0.125,4.51,1.1318901039733276,0.125,5.41,1.72091141572481,0.125,0.535,2.336322621625645,0.125,0.4999999999999999,9.464618326660569,-0.2183120876977642,5.075481483382685
-60.0707,-61.211,-60.9103,-59.7786,-41.6254,-42.5001,-40.9997,-41.6254,2021-02-25T03:43:41.417,1.25,0.46341783734790193,0.125,1.49,1.6714722982329382,0.0373479730109547,1.74,0.4226265942954106,0.0929515841433318,6.4,1.693890335451704,0.125,3.69,1.6841291887116958,0.125,nan,nan,nan,5.41,1.6876526643533905,0.125,0.535,2.292584127783255,0.125,0.390492585432625,8.342898618911303,-0.3152138113035229,4.057156675424552
