Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Sigma_Mg,Al,Peak_Amplitude@Al,Sigma_Al,Si,Peak_Amplitude@Si,Sigma_Si,Fe,Peak_Amplitude@Fe,Sigma_Fe,Ca,Peak_Amplitude@Ca,Sigma_Ca,Ti,Peak_Amplitude@Ti,Sigma_Ti,Cr,Peak_Amplitude@Cr,Sigma_Cr,O,Peak_Amplitude@O,Sigma_O,Solar_spec_Energy,Solar_spec_Amp,Solar_spec_Power,Reduced_ChiSq
2.2912,1.116,1.1107,2.2859,108.553,108.547,109.311,109.318,2022-12-01T05:44:05.854,1.26,10.605419618782896,0.11046097007651243,1.49,12.478823875428885,0.08467572020946873,1.74,12.613947597200234,0.049380247524877526,,,,3.6999999999999997,0.8874906583029809,0.125,,,,,,,,,,0.39082235400415516,0.9698832602414525,-2.4999999999999996,6.340496651405001
3.5256,2.3489,2.3437,3.5203,108.557,108.551,109.317,109.324,2022-12-01T05:44:29.854,1.26,7.847073157015452,0.11216178248950387,1.49,16.17831850952337,0.07674686418919273,1.74,13.479060286210736,0.05714752440032638,,,,,,,,,,,,,0.535,20.422553800106524,0.048104649711109865,0.39018542576311066,1.0645751046398177,-2.4999999999999996,6.893427437689491
-66.0903,-67.2658,-67.2797,-66.1036,106.19,106.092,108.073,108.078,2022-12-01T07:20:18.367,1.26,18.088110384544716,0.125,1.49,51.83198456329716,0.050362150323912065,1.74,56.213182838458884,0.06128861404296637,,,,3.69,4.910278849855668,0.10616750555512992,,,,,,,,,,0.4664728122720412,1.4388010244928202,-1.228231894241954,18.533659364819567
-64.0363,-65.2099,-65.2226,-64.0485,106.338,106.255,108.075,108.08,2022-12-01T07:20:58.367,1.251285550341576,17.731560594761653,0.125,1.49,45.92399945750683,0.056608547765826044,1.74,52.70472496317629,0.06217618583435548,,,,3.69,4.7603972125676295,0.125,,,,,,,0.5333394372143341,9.10851744721525,0.017663588135235223,0.4622471914320097,0.6997904012626506,-1.4515520739973,18.549586479915835
-63.6255,-64.7986,-64.8111,-63.6375,106.365,106.285,108.076,108.08,2022-12-01T07:21:06.367,1.26,21.746341351350093,0.125,1.49,48.773600275270425,0.0554820096969285,1.74,58.47304364803989,0.06333927530512322,,,,3.69,5.621142417372909,0.11177991009818418,,,,,,,0.5275378995091917,33.25660419253096,0.00426598868114448,0.433813866278569,0.6373365140796051,-1.96761999225727,23.896426689256383
-62.3926,-63.5645,-63.5764,-62.4041,106.44,106.367,108.077,108.082,2022-12-01T07:21:30.367,1.26,17.703601450577594,0.125,1.49,48.44885904620706,0.06490210002733426,1.74,66.97967094256086,0.05521334295354142,,,,3.69,5.1715909693578626,0.09757465772823651,,,,,,,,,,0.483594692211188,1.9054984205933105,-1.0499469478556112,23.369035261890648
-61.1596,-62.3301,-62.3416,-61.1706,106.509,106.442,108.078,108.083,2022-12-01T07:21:54.367,1.2595502316992668,27.71667843864832,0.125,1.49,60.80778483174166,0.053763207274996075,1.74,68.79044526796581,0.06194985288479315,,,,3.69,5.369734486072642,0.125,,,,,,,,,,0.44077106638221386,1.1034509913477413,-1.6307291486459472,30.196861826312208
-60.7485,-61.9186,-61.93,-60.7594,106.53,106.466,108.079,108.084,2022-12-01T07:22:02.367,1.26,23.468827010289043,0.125,1.49,50.52265937148041,0.06228052614484016,1.74,72.79567813757194,0.055873508366731446,,,,3.69,6.287832690657372,0.09033050826014404,,,,,,,0.5345980566327438,40.859601431284965,0.005509207554474022,0.42107072130801043,0.7464589359287912,-1.9120925835166631,19.37897207123683
-60.3373,-61.5071,-61.5183,-60.348,106.551,106.489,108.079,108.084,2022-12-01T07:22:10.367,1.2579896962834196,25.090681715280553,0.125,1.49,59.528061789909685,0.05402999630361405,1.74,71.09786251001469,0.056038540551806654,,,,3.69,5.8755734792291285,0.10366876935092299,,,,,,,,,,0.44658482799186516,0.8986454092721419,-1.73191875561907,17.499376604297698
-59.926,-61.0955,-61.1064,-59.9366,106.572,106.511,108.08,108.085,2022-12-01T07:22:18.367,1.25,30.379389071932337,0.10341681480494457,1.49,67.36443770100483,0.05624521490467337,1.74,76.77029680209286,0.05944868676324276,,,,3.69,5.638804566112326,0.1167816814620306,,,,,,,,,,0.4597888210427197,1.3599019119256273,-1.495517650520078,26.4603458453779
-59.5149,-60.6838,-60.6946,-59.5254,106.591,106.532,108.081,108.085,2022-12-01T07:22:26.367,1.25,30.901183884107986,0.1168812877926938,1.49,66.34029887177111,0.05089526362130242,1.74,85.67843416073224,0.061020187105110195,,,,3.69,5.813578060541574,0.10668685782772476,,,,,,,0.535,18.89964370120978,0.018735603322409734,0.353507367000856,1.0001397088399946,-2.4496648823003833,24.686665848154117
-59.1038,-60.2723,-60.283,-59.1141,106.61,106.553,108.081,108.085,2022-12-01T07:22:34.367,1.25,32.94276374468937,0.09121698064761584,1.49,59.63272284655867,0.04678327573901582,1.74,73.08490630217108,0.06461185542055299,,,,3.69,5.58229687313295,0.10069015564245759,,,,,,,,,,0.417958248906137,0.9330478578966505,-2.0056911472814676,23.36485479339684
