Latitude_1,Latitude_2,Latitude_3,Latitude_4,Longitude_1,Longitude_2,Longitude_3,Longitude_4,Timestamp,Mg,Peak_Amplitude@Mg,Sigma_Mg,Al,Peak_Amplitude@Al,Sigma_Al,Si,Peak_Amplitude@Si,Sigma_Si,Fe,Peak_Amplitude@Fe,Sigma_Fe,Ca,Peak_Amplitude@Ca,Sigma_Ca,Ti,Peak_Amplitude@Ti,Sigma_Ti,Cr,Peak_Amplitude@Cr,Sigma_Cr,O,Peak_Amplitude@O,Sigma_O,Solar_spec_Energy,Solar_spec_Amp,Solar_spec_Power,Reduced_ChiSq
44.16,42.798,42.6796,44.0386,-79.3957,-79.5399,-78.2318,-78.058,2022-09-10T19:49:46.854,1.25,3.208498394506427,0.125,1.5,5.437066133484237,0.05128988290984993,1.74,5.404508362074677,0.125,,,,,,,4.52,2.0178071972572993,0.125,,,,,,,-0.326370932000671,19.733216749802466,-0.32819925313964454,10.06908359145724
42.688,41.3107,41.1984,42.573,-83.7471,-83.879,-82.5794,-82.4191,2022-09-11T03:42:09.500,1.25,3.2440540530381043,0.125,1.49,16.998961734769615,0.04562053634006322,1.74,5.854977465872686,0.06475950962245912,,,,,,,4.52,2.829710045343952,0.125,,,,,,,0.47454628943238725,15.621720790973784,-0.26138036219364313,11.444285880581067
-63.3021,-64.4416,-64.7957,-63.5982,172.537,171.883,173.643,174.317,2022-09-19T01:01:39.333,1.26,2.674848007183467,0.125,1.49,16.98919687604914,0.054882976472627645,1.74,4.23145780041515,0.04602230641082134,,,,,,,,,,,,,0.535,61.44571157558899,0.0023719819525972927,0.497282871830939,0.8337685901163908,-0.5429174190264057,2.04430444076805
-63.6821,-64.8038,-65.2006,-64.0224,172.687,171.936,173.667,174.456,2022-09-19T01:01:47.333,1.26,3.530984955963825,0.125,1.49,17.705292099141325,0.052504660311764303,1.74,3.8852192205977225,0.05487529604891596,6.41,0.5738375094475342,0.125,,,,,,,,,,,,,0.499999999999978,0.8045550177971774,-0.576687257401849,1.6183248955198288
-67.005,-68.0233,-67.4785,-66.4222,172.516,174.031,175.843,174.089,2022-09-19T01:02:43.333,1.26,7.177054784770648,0.125,1.49,30.82126292559527,0.06500337946266507,1.74,8.875760825532137,0.05656073959081806,6.41,1.2177955738089146,0.125,,,,,,,5.41,1.05390183931014,0.125,0.535,4.912932027567537,0.027967660738956665,0.47441731895841877,1.0401484609390266,-0.9581595492138899,5.0977525420788155
-67.3786,-68.427,-67.9193,-66.8262,172.662,174.119,176.06,174.348,2022-09-19T01:02:51.333,1.26,6.387493369402271,0.125,1.49,31.1601931748075,0.05327045519787262,1.74,9.58020694816132,0.05183557741419895,,,,3.695876500140833,0.9576126656627071,0.125,,,,,,,0.5331789173447345,2.354378582147897,0.06832523197292154,0.48980615344256595,0.8613351931895096,-0.9702741437448433,2.5316492771130514
-67.7548,-68.8314,-68.3623,-67.2337,172.823,174.217,176.29,174.623,2022-09-19T01:02:59.333,1.26,5.92964602569499,0.125,1.49,28.67552834002609,0.05226790581506582,1.74,9.651807474329678,0.05661193493894264,,,,,,,,,,,,,,,,0.4896326862739996,1.2459883093407633,-0.8511011296170294,3.350157831120911
54.2229,52.8887,52.8551,54.1882,160.45,160.409,161.954,162.043,2022-09-19T23:57:51.612,1.26,2.787268262288164,0.1109272858123968,1.49,7.2384437272504245,0.04677329989562284,1.74,3.9973379134070046,0.07179958261801046,6.4,0.6102773253534135,0.125,,,,,,,5.41,0.7126363791275527,0.125,0.535,152.6182023197009,0.002219915296184365,0.4881841176036507,0.4355891047818542,-1.1189833275504315,1.2615434007420239
60.0782,58.7385,58.7014,60.0397,157.232,157.183,158.987,159.108,2022-09-20T05:50:38.223,1.26,3.544108839863601,0.125,1.49,9.419836273719662,0.07239987082449212,1.74,9.464804649220156,0.04912457165517807,,,,,,,,,,,,,0.535,37.18762746437769,0.003648510984129924,0.39520943887478577,0.14699736573011118,-2.499999999999223,1.8228954296801922
-55.4109,-56.6235,-56.6985,-55.484,-139.442,-139.598,-138.133,-138.023,2022-09-29T01:41:33.555,1.26,19.85061762905275,0.10318262251996259,1.49,15.033570459678566,0.125,1.7486284366511304,1.2655332194473272,0.0011535640578856628,,,,3.69,1.0197560807514994,0.125,4.51,1.2555122811766812,0.125,,,,0.535,1.340872743608733,0.125,0.4999999999921883,2.1910435940813895,-0.18272709406129237,32.05765412843033
